kode_bps,nama_bps,kode_dagri,nama_dagri,level
7325080011,TEROMU,73.24.01.2004,TEROMU,desa
7325080001,BALAI KEMBANG,73.24.01.2011,BALAI KEMBANG,desa
7325080002,MANGGALA,73.24.01.2007,MANGGALA,desa
7325080006,WONOREJO,73.24.01.2002,WONOREJO,desa
7325080007,MALEKU,73.24.01.2001,MALEKU,desa
7325080008,PANCA KARSA,73.24.01.2013,PANCA KARSA,desa
7325080009,MARGOLEMBO,73.24.01.2003,MARGOLEMBO,desa
7325080010,KASINTUWU,73.24.01.2009,KASINTUWU,desa
7325080012,WONOREJO TIMUR,73.24.01.2015,WONOREJO TIMUR,desa
7325080013,SINDU AGUNG,73.24.01.2014,SINDU AGUNG,desa
7325080014,KORONCIA,73.24.01.2016,KORONCIA,desa
7325081004,ARGOMULYO,73.24.10.2005,ARGOMULYO,desa
7325081005,SUMBER AGUNG,73.24.10.2002,SUMBER AGUNG,desa
7325081012,PERTASI KENCANA,73.24.10.2003,PERTASI KENCANA,desa
7325081013,KALAENA KIRI,73.24.10.2001,KALAENA KIRI,desa
7325081014,NON BLOK,73.24.10.2004,NON BLOK,desa
7325081015,SUMBER MAKMUR,73.24.10.2006,SUMBER MAKMUR,desa
7325081016,MEKAR SARI,73.24.10.2007,MEKAR SARI,desa
7326010001,LEMBANG TOMBANG LANGDA,73.26.08.2006,LANGDA,desa
7326010002,LEMBANG  LANGDA,73.26.08.2004,TOMBANG LANGDA,desa
7326010003,LEMBANG NONONGAN SELATAN,73.26.08.2007,NONONGAN SELATAN,desa
7326010004,LEMBANG MARANTE,73.26.08.2005,MARANTE,desa
7326010005,LEMBANG SALU SOPAI,73.26.08.2003,SALU SOPAI,desa
7326010006,LEMBANG SALU SARRE,73.26.08.2008,SALU SARRE,desa
7326010007,LEMBANG SALU,73.26.08.2001,SALU,desa
7326010008,KELURAHAN NONONGAN UTARA,73.26.08.1002,NONONGAN UTARA,desa
7326020001,LEMBANG SANGBUA,73.26.15.2006,SANGBUA',desa
7326020002,LEMBANG TODONGKON,73.26.15.2007,TADONGKON,desa
7326020003,LEMBANG ANGIN-ANGIN,73.26.15.2005,ANGIN-ANGIN,desa
7326020004,LEMBANG TALLU LOLO,73.26.15.2001,TALLU LOLO,desa
7326020005,LEMBANG RINDINGBATU,73.26.15.2002,RINDING BATU,desa
7326020006,KELURAHAN BA'TAN,73.26.15.1003,BA'TAN,desa
7326020007,KELURAHAN PANTA'NAKAN LOLO,73.26.15.1004,PANTANAKAN LOLO,desa
7326030001,LEMBANG TALLUNG PENANIAN,73.26.07.2003,TALLUNG PENANIAN,desa
7326030002,LEMBANG PATA'  PADANG,73.26.07.2004,PATA'PADANG,desa
7326030003,KELURAHAN PA'PAELEAN,73.26.07.1006,PAEPALEAN,desa
7326030004,LEMBANG BUNTU LA'BO,73.26.07.2002,BUNTU LA'BO',desa
7326030005,LEMBANG TANDUNG LA'BO,73.26.07.2005,TANDUNG LA'BO',desa
7326040001,LEMBANG SAPAN KUA-KUA,73.26.05.2001,SAPAN KUA-KUA,desa
7326040002,LEMBANG  MISA BA'BANA,73.26.05.2003,MISA'BA'BANA,desa
7326040003,LEMBANG RINDING KILA',73.26.05.2002,RINDINGKILA',desa
7326040004,KELURAHAN TONGKONAN BASSE,73.26.05.1006,TONGKONAN BASSAE,desa
7326040005,LEMBANG ISSONG KALUA,73.26.05.2004,ISSONG KALUA',desa
7326040006,KELURAHAN TALLANG SURA',73.26.05.1005,TULLANG' SURA,desa
7326050001,LEMBANG RANTE BUA SANGGALANGI,73.26.18.2007,RANTEBUA SANGGALANGI,desa
7326050002,LEMBANG RANTE BUA SAMALU,73.26.18.2006,RANTEBUA SUMALU,desa
7326050003,LEMBANG RANTE BUA,73.26.18.2001,RANTEBUA,desa
7326050004,KELURAHAN BUANGIN,73.26.18.1005,BUANGIN,desa
7326050005,KELURAHAN BOKIN,73.26.18.1002,BOKIN,desa
7326050006,LEMBANG MAKKUAN PARE,73.26.18.2004,MA'KUAN PARE,desa
7326050007,LEMBANG PITUNG PENANIAN,73.26.18.2003,PITUNG PENANIAN,desa
7326060001,LEMBANG RANTE,73.26.03.2006,RANTE,desa
7326060002,LEMBANG KARRE PENANNIAN,73.26.03.2009,KARRE PANANIAN,desa
7326060003,LEMBANG KARRE LIMBONG,73.26.03.2005,KARRE LIMBONG,desa
7326060004,LEMBANG NANNA NANGGALA,73.26.03.2008,NANNA' NANGGALA,desa
7326060005,LEMBANG BASOKAN,73.26.03.2007,BASOKAN,desa
7326060006,LEMBANG NANGGALA,73.26.03.2002,TANDUNG NANGGALA,desa
7326060007,KELURAHAN NANGGALA SANGPIAK SALU,73.26.03.1004,NANGGALA SANPIAK SALU,desa
7326060009,LEMBANG LILIKIRA,73.26.03.2003,LILI'KIRA',desa
7326070001,LEMBANG TONDON,73.26.16.2002,TONDON,desa
7326070002,LEMBANG TONDON MATALLO,73.26.16.2004,TONDON MATALLO,desa
7326070003,LEMBANG TONDON LANGI,73.26.16.2001,TONDON LANGI',desa
7326070004,LEMBANG TONDON SIBA'TA,73.26.16.2003,TONDON SIBATA,desa
7326080001,KELURAHAN TAMPO TALLUNGLIPU,73.26.11.1003,TAMPO TALLUNGLIPU,desa
7326080002,KELURAHAN TAGARI TALLUNG LIPU,73.26.11.1004,TAGARI TALLUNGLIPU,desa
7326080003,KELURAHAN RANTE PAKU TALLUNGLIPU,73.26.11.1007,RANTE PAKUTALLUNGLIPU,desa
7326080004,KELURAHAN TALLUNGLIPU MATALLO,73.26.11.1001,TALLUNGLIPU MATALO,desa
7326080005,KELURAHAN TALLUNG LIPU,73.26.11.1005,TANTANAN TALLUNGLIPU,desa
7326080007,LEMBANG BUNTU TALLUNGLIPU,73.26.11.2006,BUNTU TALLUNGLIPU,desa
7326090001,LEMBANG SALOSO,73.26.01.2011,SALOSO,desa
7326090002,LEMBANG LIMBONG,73.26.01.2010,LIMBONG,desa
7326090003,KELURAHAN MENTIRO TIKU,73.26.01.1003,MENTIROTIKU,desa
7326090004,KELURAHAN LAANG TANDUK,73.26.01.1001,LAANG TANDUK,desa
7326090005,KELURAHAN SINGKI,73.26.01.1006,SINGKI',desa
7326090006,KELURAHAN KARASSIK,73.26.01.1007,KARASSIK,desa
7326090007,KELURAHAN RANTEPAO,73.26.01.1002,RANTEPAO,desa
7326090008,KELURAHAN RANTE PASELE,73.26.01.1009,RANTE PASELE,desa
7326090010,KELURAHAN MALANGO,73.26.01.1004,MANGGALO,desa
7326090011,KELURAHAN PENANIAN,73.26.01.1008,PENANIAN,desa
7326100001,KELURAHAN BUNTU BARANA,73.26.09.1002,BUNTU BARANA,desa
7326100002,KELURAHAN TIKALA,73.26.09.1001,TIKALA,desa
7326100003,LEMBANG SEREALE,73.26.09.2004,SEREALE,desa
7326100004,LEMBANG BUNTU BATU,73.26.09.2003,BUNTU BATU,desa
7326100005,LEMBANG EMBATAU,73.26.09.2005,EMBATAU,desa
7326100006,LEMBANG BENTENG KA'DO TO'RIA,73.26.09.2006,BENTENG KA'DO TO'REA,desa
7326100007,LEMBANG PANGDEN,73.26.09.2007,PANGDEN,desa
7326110001,LEMBANG BUNTU LOBO,73.26.02.2003,BUNTU LOBO',desa
7326110002,LEMBANG PARINDING,73.26.02.2006,PARINDING,desa
7326110003,KELURAHAN DERI,73.26.02.1005,DERI',desa
7326110004,LEMBANG BORI RANTATELOK,73.26.02.2007,BORI' RANTELETOK,desa
7326110005,KELURAHAN BORI,73.26.02.1001,BORI,desa
7326110006,LEMBANG BORI LOMBONGAN,73.26.02.2008,BORI' LOMBONGAN,desa
7326110007,KELURAHAN PANGLI SELATAN,73.26.02.1009,PANGLI SELATAN,desa
7326110008,KELURAHAN PANGLI,73.26.02.1002,PANGLI,desa
7326110009,KELURAHAN PALAWA',73.26.02.1004,PALAWA',desa
7326120001,LEMBANG PALANGI,73.26.10.2001,PALANGI',desa
7326120002,LEMBANG KARUA,73.26.10.2004,KARUA,desa
7326120003,LEMBANG LILIKIRA AO'GADING,73.26.10.2003,BALUSU AO GADING,desa
7326120004,LEMBANG AWAK KAWASIK,73.26.10.2006,AWA' KAWASIK,desa
7326120005,KELURAHAN TAGARI,73.26.10.1002,TAGARI,desa
7326120006,KELURAHAN  BALUSU,73.26.10.1005,BALUSU,desa
7326120007,LEMBANG BALUSU BANGUN LIPU,73.26.10.2007,BALUSU BANGUNLIPU,desa
7326130001,LEMBANG SA'DAN ANDULAN,73.26.06.2008,SA'DAN ANDULAN,desa
7326130002,LEMBANG SA'DAN TIRO ALLO,73.26.06.2007,SA'DAN TIROALLO,desa
7326130003,KELURAHAN SA'DAN MATALO,73.26.06.1004,SA'DAN MATALO,desa
7326130004,LEMBANG SANGKAROPI,73.26.06.2006,SANGKAROPI,desa
7326130005,KELURAHAN SA DAN MALIMBONG,73.26.06.1002,SA'DAN MALIMBONG,desa
7326130006,LEMBANG SADAN PABULIAN,73.26.06.2005,SA'DAN PEBULIAN,desa
7326130007,LEMBANG SADAN BALLO PASANGE,73.26.06.2003,SA'DAN BALLO PASANGE',desa
7326130008,LEMBANG SA'DAN LIKU LAMBE,73.26.06.2010,SA'DAN LUKU LAMBE'NA,desa
7326130009,LEMBANG SADAN PESONDONGAN,73.26.06.2009,SA'DAN PESONDONGAN,desa
7326130010,LEMBANG SADAN ULUSALU,73.26.06.2001,SA'DAN ULUSALU,desa
7326140001,LEMBANG TOYASA AKUNG,73.26.17.2001,TO'YASA AKUNG,desa
7326140002,LEMBANG BATU LIMBONG,73.26.17.2002,BATU LIMBONG,desa
7326140003,LEMBANG BANGKELE KILA,73.26.17.2003,BANGKELEKILA',desa
7326140004,LEMBANG TAMPAN BONGA,73.26.17.2004,TAMPAN BONGA,desa
7326150001,LEMBANG TONGA RIU,73.26.19.2004,TONGA RIU,desa
7326150002,LEMBANG LANDORUNDUN,73.26.19.2003,LANDORUNDUN,desa
7326150003,LEMBANG  SULOARA,73.26.19.2001,SULOARA',desa
7326150004,LEMBANG SESEAN MATALLO,73.26.19.2002,SESEAN MATALLO,desa
7326150005,LEMBANG LEMPO,73.26.19.2005,LEMPO,desa
7326160001,LEMBANG BENTENG MAMULLU,73.26.20.2006,BONTONG MAMULLU,desa
7326160002,LEMBANG KAPALA PITU,73.26.20.2005,KAPALA PITU,desa
7326160003,LEMBANG KANTUN POYA,73.26.20.2004,KANTUN POYA,desa
7326160004,LEMBANG BENTENG KA'DO,73.26.20.2001,BENTENG KA'DO,desa
7326160005,LEMBANG SIKUKU',73.26.20.2002,SIKUKU',desa
7326160006,LEMBANG POLO PADANG,73.26.20.2003,POLO PADANG,desa
7326170001,LEMBANG KAPOLANG,73.26.12.2006,KAPOLANG,desa
7326170002,LEMBANG PIONGAN,73.26.12.2003,PIONGAN,desa
7326170003,KELURAHAN PASANG,73.26.12.1004,PASANG,desa
7326170004,LEMBANG DENDE,73.26.12.2001,MADONG,desa
7326170005,LEMBANG PAKU,73.26.12.2005,PAKU,desa
7326170007,LEMBANG BUNTU TAGARI,73.26.12.2007,BUNTU TAGARI,desa
7326170008,LEMBANG PARINDING,73.26.12.2008,PARINDING,desa
7326180001,LEMBANG BATU LOTONG,73.26.21.2002,BATU LOTONG,desa
7326180002,LEMBANG AWAN,73.26.21.2004,LONDONG BIANG,desa
7326180004,LEMBANG BUNTU KARUA,73.26.21.2003,BUNTU KARUA,desa
7326190001,LEMBANG BUNTU BATU,73.26.04.2009,BUNTU BATU,desa
7326190002,KELURAHAN PANGALA,73.26.04.1002,PANGALA',desa
7326190003,LEMBANG AMPANG BATU,73.26.04.2007,AMPANG BATU,desa
7326190004,KELURAHAN PANGALA UTARA,73.26.04.1004,PANGALA' UTARA,desa
