kode_bps,nama_bps,kode_dagri,nama_dagri,level
3509120001,CURAHMALANG,35.09.13.2002,CURAHMALANG,desa
3509120002,NOGOSARI,35.09.13.2001,NOGOSARI,desa
3509120003,ROWOTAMTU,35.09.13.2003,ROWOTAMTU,desa
3509120004,PECORO,35.09.13.2005,PECORO,desa
3509120005,RAMBIPUJI,35.09.13.2006,RAMBIPUJI,desa
3509120006,KALIWINING,35.09.13.2004,KALIWINING,desa
3509120007,RAMBIGUNDAM,35.09.13.2008,RAMBIGUNDAM,desa
3509120008,GUGUT,35.09.13.2007,GUGUT,desa
3509130001,KARANG DUREN,35.09.10.2001,KARANGDUREN,desa
3509130002,KARANG SEMANDING,35.09.10.2002,KARANG SEMANDING,desa
3509130003,TUTUL,35.09.10.2003,TUTUL,desa
3509130004,BALUNG KULON,35.09.10.2004,BALUNGKULON,desa
3509130005,BALUNG KIDUL,35.09.10.2006,BALUNGKIDUL,desa
3509130006,BALUNG LOR,35.09.10.2005,BALUNGLOR,desa
3509130007,GUMELAR,35.09.10.2008,GUMELAR,desa
3509130008,CURAHLELE,35.09.10.2007,CURAHLELE,desa
3509140001,SUKORENO,35.09.05.2001,SUKORENO,desa
3509140002,GUNUNGSARI,35.09.05.2003,GUNUNGSARI,desa
3509140003,UMBULSARI,35.09.05.2006,UMBULSARI,desa
3509140004,TANJUNGSARI,35.09.05.2007,TANJUNGSARI,desa
3509140005,PALERAN,35.09.05.2009,PALERAN,desa
3509140006,UMBULREJO,35.09.05.2005,UMBULREJO,desa
3509140007,GADINGREJO,35.09.05.2004,GADINGREJO,desa
3509140008,SIDOREJO,35.09.05.2002,SIDOREJO,desa
3509140009,TEGALWANGI,35.09.05.2008,TEGALWANGI,desa
3509140010,MUNDUREJO,35.09.05.2010,MUNDUREJO,desa
3509150001,REJO AGUNG,35.09.07.2003,REJOAGUNG,desa
3509150002,SEMBORO,35.09.07.2004,SEMBORO,desa
3509150003,SIDOMEKAR,35.09.07.2005,SIDOMEKAR,desa
3509150004,SIDOMULYO,35.09.07.2006,SIDOMULYO,desa
3509150005,PONDOK JOYO,35.09.07.2001,PONDOKJOYO,desa
3509150006,PONDOK DALEM,35.09.07.2002,PONDOKDALEM,desa
3509160001,KETING,35.09.01.2002,KETING,desa
3509160002,JOMBANG,35.09.01.2003,JOMBANG,desa
3509160003,PADOMASAN,35.09.01.2001,PADOMASAN,desa
3509160004,NGAMPELREJO,35.09.01.2004,NGAMPELREJO,desa
3509160005,WRINGIN AGUNG,35.09.01.2005,WRINGINAGUNG,desa
3509160006,SARIMULYO,35.09.01.2006,SARIMULYO,desa
3509170001,SUMBER AGUNG,35.09.03.2006,SUMBERAGUNG,desa
3509170002,ROWO TENGAH,35.09.03.2008,ROWOTENGAH,desa
3509170003,YOSORATI,35.09.03.2005,YOSORATI,desa
3509170004,PRINGGOWIRAWAN,35.09.03.2009,PRINGGOWIRAWAN,desa
3509170005,KARANG BAYAT,35.09.03.2010,KARANGBAYAT,desa
3509170006,GELANG,35.09.03.2007,GELANG,desa
3509170007,JATIROTO,35.09.03.2002,JATIROTO,desa
3509170008,JAMINTORO,35.09.03.2001,JAMINTORO,desa
3509170009,KALIGLAGAH,35.09.03.2003,KALIGLAGAH,desa
