kode_bps,nama_bps,kode_dagri,nama_dagri,level
5201011001,MAREJE,52.01.13.2003,MAREJE,desa
5201011002,SEKOTONG TIMUR,52.01.13.2004,SEKOTONG TIMUR,desa
5201011003,LEMBAR,52.01.13.2001,LEMBAR,desa
5201011004,JEMBATAN KEMBAR,52.01.13.2002,JEMBATAN KEMBAR,desa
5201011005,LABUAN TERENG,52.01.13.2005,LABUAN TERENG,desa
5201011006,MAREJE TIMUR,52.01.13.2008,MAREJE TIMUR,desa
5201011007,LEMBAR SELATAN,52.01.13.2007,LEMBAR SELATAN,desa
5201011008,JEMBATAN GANTUNG,52.01.13.2006,JEMBATAN GANTUNG,desa
5201011009,JEMBATAN KEMBAR TIMUR,52.01.13.2009,JEMBATAN KEMBAR TIMUR,desa
5201011010,EYAT MAYANG,52.01.13.2010,EYAT MAYANG,desa
5201020003,BANYU URIP,52.01.01.2006,BANYU URIP,desa
5201020004,DASAN GERES,52.01.01.1004,DASAN GERES,desa
5201020005,BABUSSALAM,52.01.01.2007,BABUSSALAM,desa
5201020006,DASAN TAPEN,52.01.01.2008,DASAN TAPEN,desa
5201020007,BELEKE,52.01.01.2009,BELEKE,desa
5201020009,KEBUNAYU,52.01.01.2002,KEBON AYU,desa
5201020010,GAPUK,52.01.01.2003,GAPUK,desa
5201020011,SUKA MAKMUR,52.01.01.2005,SUKA MAKMUR,desa
5201020012,TEMPOS,52.01.01.2010,TEMPOS,desa
5201020013,GERUNG SELATAN,52.01.01.1011,GERUNG SELATAN,desa
5201020014,GERUNG UTARA,52.01.01.1001,GERUNG UTARA,desa
5201020015,MESANGGOK,52.01.01.2012,MESANGGOK,desa
5201020016,GIRI TEMBESI,52.01.01.2014,GIRI TEMBESI,desa
5201020017,TAMAN AYU,52.01.01.2013,TAMAN AYU,desa
5201030001,KURANJI,52.01.08.2008,KURANJI,desa
5201030002,PERAMPUAN,52.01.08.2005,PERAMPUAN,desa
5201030003,KARANG BONGKOT,52.01.08.2009,KARANG BONGKOT,desa
5201030004,TERONG TAWAH,52.01.08.2007,TERONG TAWAH,desa
5201030005,BAJUR,52.01.08.2006,BAJUR,desa
