kode_bps,nama_bps,kode_dagri,nama_dagri,level
7410032001,BOENAGA,74.09.12.2001,BOENAGA,desa
7410032002,WATURAMBAHA,74.09.12.2002,WATURAMBAHA,desa
7410032003,LABENGKI,74.09.12.2003,LABENGKI,desa
7410032004,MOROMBO,74.09.12.2004,MOROMBO,desa
7410032005,TAPUNOPAKA,74.09.12.2005,TAPUNOPAKA,desa
7410032006,BOEDINGI,74.09.12.2006,BOEDINGI,desa
7410040001,MATAIWOI,74.09.04.2007,MATAIWOI,desa
7410040002,BANDAEHA,74.09.04.2001,BANDAEHA,desa
7410040003,MOLAWE,74.09.04.1002,MOLAWE,desa
7410040004,AWILA,74.09.04.2003,AWILA,desa
7410040005,MOWUNDO,74.09.04.2004,MOWUNDO,desa
7410040006,MANDIODO,74.09.04.2005,MANDIODO,desa
7410040007,TAPUNGGAYA,74.09.04.2006,TAPUNGGAYA,desa
7410040008,AWILA PUNCAK,74.09.04.2008,AWILA PUNCAK,desa
7410040009,TAPUEMEA,74.09.04.2009,TAPUEMEA,desa
7410050008,WANGGUDU,74.09.01.1005,WANGGUDU,desa
7410050009,TANGGULURI,74.09.01.2008,TANGGULURI,desa
7410050010,WUNDUHAKA,74.09.01.2020,WUNDUHAKA,desa
7410050011,WANGGUDU RAYA,74.09.01.2006,WANGGUDU RAYA,desa
7410050012,WALALINDU,74.09.01.2007,WALALINDU,desa
7410050013,TAPUWATU,74.09.01.2024,TAPUWATU,desa
7410050014,WALASOLO,74.09.01.2017,WALASOLO,desa
7410050015,ASERA,74.09.01.1009,ASERA,desa
7410050016,AMOROME,74.09.01.2010,AMOROME,desa
7410050017,ASEMI NUNULAI,74.09.01.2027,ASEMINUNULAI,desa
7410050018,WAWOLIMBUE,74.09.01.2016,WAWOLIMBUE,desa
7410050049,LONGEO UTAMA,74.09.01.2032,LONGEO UTAMA,desa
7410050050,PUUNGGOMOSI,74.09.01.2030,PUUNGGOMOSI,desa
7410050051,PUUWANGGUDU,74.09.01.2031,PUUWANGGUDU,desa
7410050052,KOTA MULYA,74.09.01.2033,KOTA MULYA,desa
7410050053,AMOROME UTAMA,74.09.01.2034,AMOROME UTAMA,desa
7410050054,OHEO TRANS,74.09.01.2037,OHEO TRANS,desa
7410050055,ALA WANGGUDU,74.09.01.2036,ALAA WANGGUDU,desa
7410050056,ANDEDAO,74.09.01.2035,ANDEDAO,desa
7410051001,BANGGAREMA,74.09.09.2010,BANGGAREMA,desa
7410051002,LAHIMBUA,74.09.09.2002,LAHIMBUA,desa
7410051003,LAMONDOWO,74.09.09.2005,LAMONDOWO,desa
7410051004,ANDOWIA,74.09.09.1001,ANDOWIA,desa
7410051005,PUUSULI,74.09.09.2009,PUUSULI,desa
7410051006,LARONANGA,74.09.09.2003,LARONANGA,desa
7410051007,LABUNGGA,74.09.09.2006,LABUNGGA,desa
7410051008,PUUWONUA,74.09.09.2013,PUUWONUA,desa
7410051009,ANGGOLOHIPO,74.09.09.2012,ANGGOLOHIPO,desa
7410051010,LAROBENDE,74.09.09.2008,LAROBENDE,desa
7410051012,LAMBUDONI,74.09.09.2004,LAMBUDONI,desa
7410051013,MATAIWOI,74.09.09.2007,MATAIWOI,desa
7410051021,AMOLAME,74.09.09.2011,AMOLAME,desa
7410051022,WAWORATE,74.09.09.2015,WAWORATE,desa
7410051023,AMBAKE,74.09.09.2014,AMBAKE,desa
7410052001,LAROONAHA,74.09.08.2001,LARONAHA,desa
7410052002,BANDAEHA,74.09.08.2002,BANDAEHA,desa
7410052003,KOTA MAJU,74.09.08.2003,KOTA MAJU,desa
7410052004,LAMEORU,74.09.08.2013,LAMEORU,desa
7410052005,LANDAWE,74.09.08.2004,LANDAWE,desa
7410052006,WALANDAWE,74.09.08.2014,WALANDAWE,desa
7410052007,WIWIRANO,74.09.08.2005,WIWIRANO,desa
7410052008,MOPUTE,74.09.08.2006,MOPUTE,desa
7410052009,TADOLOIYO,74.09.08.2007,TADOLOIYO,desa
7410052010,PUUHIALU,74.09.08.2008,PUUHIALU,desa
7410052011,LINOMOIYO,74.09.08.1009,LINOMOIYO,desa
7410052012,BENDE WUTA,74.09.08.2015,BENDEWUTA,desa
7410052013,TADOLOIYO TRANS,74.09.08.2019,TADOLOIYO TRANS,desa
7410052014,SAMBANDETE,74.09.08.2010,SAMBANDETE,desa
7410052015,PAKA INDAH,74.09.08.2011,PAKA INDAH,desa
7410052016,TINONDO,74.09.08.2016,TINONDO,desa
7410052017,HOROE,74.09.08.2018,HOROE,desa
7410060001,SARIMUKTI,74.09.03.2004,SARIMUKTI,desa
7410060002,LANGGIKIMA,74.09.03.1003,LANGGIKIMA,desa
7410060003,MOLORE,74.09.03.2001,MOLORE,desa
7410060004,LAMERURU,74.09.03.2002,LAMERURU,desa
7410060005,TOBIMEITA,74.09.03.2008,TOBIMEITA,desa
7410060006,PARIAMA,74.09.03.2007,PARIAMA,desa
7410060007,POLORA INDAH,74.09.03.2006,POLORA INDAH,desa
7410060008,ALENGGO,74.09.03.2009,ALENGGO,desa
7410060009,MEKAR JAYA,74.09.03.2010,MEKAR JAYA,desa
7410060010,MOLORE PANTAI,74.09.03.2011,MOLORE PANTAI,desa
7410060011,NGAPAINIA,74.09.03.2012,NGAPA INIA,desa
7410060012,MOROMBO PANTAI,74.09.03.2005,MOROMBO PANTAI,desa
7410070003,WAWOHEO,74.09.02.2007,WAWOHEO,desa
7410070005,LAMONAE,74.09.02.1001,LAMONAE,desa
7410070006,PADALERE,74.09.02.2002,PADALERE,desa
7410070007,CULAMBATU,74.09.02.2006,CULUMBATU,desa
7410070008,LAMPARINGA,74.09.02.2009,LAMPARINGA,desa
7410070009,TETEWATU,74.09.02.2004,TETEWATU,desa
7410070018,WACUMELEWE,74.09.02.2012,WACUMELEWE,desa
7410070019,LAMONAE UTAMA,74.09.02.2010,LAMONAE UTAMA,desa
7410070020,MATA OSOLE,74.09.02.2013,MATA OSOLE,desa
7410070021,WAWONSANGI,74.09.02.2020,WAWONSANGI,desa
7410070022,PONDOA,74.09.02.2014,PONDOA,desa
7410070023,WAWONTOAHO,74.09.02.2021,WAWONTOAHO,desa
7410070025,PADALERE UTAMA,74.09.02.2024,PADALERE UTAMA,desa
7410070029,LAROMPANA,74.09.02.2022,LAROMPANA,desa
7410070030,WACU PINODO,74.09.02.2023,WACU PINODO,desa
7410071001,HIALU UTAMA,74.09.13.2005,HIALU UTAMA,desa
7410071002,MATA BENUA,74.09.13.2010,MATA BENUA,desa
7410071003,KURATAO,74.09.13.2001,KURATAO,desa
7410071004,LANDAWE UTAMA,74.09.13.2009,LANDAWE UTAMA,desa
7410071005,POLO POLORA,74.09.13.2006,POLO-POLORA,desa
7410071006,KOLOSUA,74.09.13.2003,KOLOSUA,desa
7410071007,TAMBAKUA,74.09.13.2007,TAMBAKUA,desa
7410071008,LANDIWO,74.09.13.2002,LANDIWO,desa
7410071009,LAUMOSO,74.09.13.2004,LAUMOSO,desa
7410071010,MATABAHO,74.09.13.2008,MATABAHO,desa
7410071011,HIALU,74.09.13.2011,HIALU,desa
7411010001,IWOI MEA JAYA,74.11.10.2004,IWOIMEA JAYA,desa
7411010002,PEKOREA,74.11.10.2002,PEKOREA,desa
7411010003,TAORE,74.11.10.2008,TAORE,desa
7411010004,AWIU,74.11.10.2005,AWIU,desa
7411010005,WATUOHA,74.11.10.2010,WATUWOHA,desa
7411010006,IWOIMENGGURA,74.11.10.2003,IWOI MENGGURA,desa
7411010007,ULUNDORO,74.11.10.2009,ULUNDORO,desa
7411010008,AERE,74.11.10.2001,AERE,desa
7411010009,RUBIA,74.11.10.2011,RUBIA,desa
7411010010,ALADADIO,74.11.10.2006,ALADADIO,desa
7411010011,TINETE,74.11.10.2007,TINETE,desa
7411020001,PENANGGOOTU,74.11.05.2021,PENANGGOOTU,desa
7411020002,MONDOKE,74.11.05.2022,MONDOKE,desa
7411020003,MOKUPA,74.11.05.2003,MOKUPA,desa
7411020004,ONEMANU,74.11.05.2026,ONEMANU,desa
7411020005,BOU,74.11.05.2010,BOU,desa
7411020006,LOWA,74.11.05.2007,LOWA,desa
7411020007,LERE JAYA,74.11.05.2009,LERE JAYA,desa
7411020008,ATOLANU,74.11.05.2008,ATOLANU,desa
7411020009,INOTU,74.11.05.2013,INOTU,desa
7411020010,PENANGGO JAYA,74.11.05.1002,PENANGGO JAYA,desa
7411020011,LAMBANDIA,74.11.05.2012,LAMBANDIA,desa
7411020012,PENANGGOOSI,74.11.05.2005,PENANGGOOSI,desa
7411020013,WONUAMBUTEO,74.11.05.2001,WONUAMBUTEO,desa
7411020014,LALOLERA,74.11.05.2018,LALOLERE,desa
7411020015,POMBUREA,74.11.05.2019,POMBOREA,desa
7411030001,WUNDUBITE,74.11.04.2009,WUNDUMBITE,desa
7411030002,PUUNDOKULO,74.11.04.2012,PUUNDOKULO,desa
7411030003,HAKAMBOLOLI,74.11.04.2010,HAKAMBOLOLI,desa
7411030004,ANDOWENGGA,74.11.04.2005,ANDOWENGGA,desa
7411030005,TAOSU,74.11.04.2006,TAOSU,desa
7411030006,PANGI-PANGI,74.11.04.2003,PANGI-PANGI,desa
7411030007,POLI POLIA,74.11.04.1001,POLI-POLIA,desa
7411030008,INOTU MEWAO,74.11.04.2011,INOTU MEWAO,desa
7411030009,TOKAI,74.11.04.2004,TOKAI,desa
7411030010,WIA-WIA,74.11.04.2002,WIA-WIA,desa
7411030011,POLEMAJU JAYA,74.11.04.2007,POLE MAJU JAYA,desa
7411030012,POLENGA JAYA,74.11.04.2008,POLENGA JAYA,desa
7411040001,LALOKATEBA,74.11.12.2009,LALONGKATEBA,desa
7411040002,LAMOSILA,74.11.12.2004,LAMOSILA,desa
7411040003,ANAMBADA,74.11.12.2006,ANAMBADA,desa
7411040004,LEMBAH SUBUR,74.11.12.2002,LEMBAH SUBUR,desa
7411040005,TALINDUKA,74.11.12.2007,TALINDUKA,desa
7411040006,GUNUNG JAYA,74.11.12.2001,GUNUNG JAYA,desa
7411040007,MULIA JAYA,74.11.12.2012,MULIA JAYA,desa
7411040008,MEKAR JAYA,74.11.12.2011,MEKAR JAYA,desa
7411040009,TETEMBUTA,74.11.12.2008,TETEMBUTA,desa
7411040010,DANGIA,74.11.12.2003,DANGIA,desa
7411040011,WANDE,74.11.12.2010,WANDE,desa
7411040012,TETEWUA,74.11.12.2005,TETEWUA,desa
7411050001,RARAA,74.11.03.1003,RAA-RAA,desa
7411050002,WELALA,74.11.03.1004,WELALA,desa
7411050003,ATULA,74.11.03.1002,ATULA,desa
7411050004,POMBEYOHA,74.11.03.2013,POMBEYOHA,desa
7411050005,WUNGGULOKO,74.11.03.2010,WUNGGOLOKO,desa
7411050006,LADONGI JAYA,74.11.03.1001,LADONGI,desa
7411050007,TONGANDIU,74.11.03.2018,TONGANDIU,desa
7411050008,LALOWOSULA,74.11.03.2009,LALOWOSULA,desa
7411050009,PUTEMATA,74.11.03.2005,PUTEMATA,desa
7411050010,ANGGALOOSI,74.11.03.2011,ANGGALOOSI,desa
7411060001,TEPOSUA,74.11.02.2008,TEPOSUA,desa
7411060002,MATAIWOI,74.11.02.2007,MATAIWOI,desa
7411060003,LAMOARE,74.11.02.2003,LAMOARE,desa
7411060004,TINOMU,74.11.02.2009,TINOMU,desa
7411060005,IWOIKONDO,74.11.02.2004,IWOIKONDO,desa
7411060006,PEATOA,74.11.02.2005,PEATOA,desa
7411060007,LALOWURA,74.11.02.2006,LALOWURA,desa
7411060008,LOEA,74.11.02.1001,LOEA,desa
7411060009,SIMBALAI,74.11.02.1002,SIMBALAE,desa
7411070001,LALINGATO,74.11.01.2010,LALINGATO,desa
7411070002,SIMBUNE,74.11.01.2001,SIMBUNE,desa
7411070003,PONI PONIKI,74.11.01.2003,PONI-PONIKI,desa
7411070004,TIRAWUTA,74.11.01.2011,TIRAWUTA,desa
7411070005,TASAHEA,74.11.01.2006,TASAHEA,desa
7411070006,TABABU,74.11.01.1016,TABABU,desa
7411070007,RATE-RATE,74.11.01.1002,RATE-RATE,desa
7411070008,ORAWA,74.11.01.2009,ORAWA,desa
7411070009,LOKA,74.11.01.2013,LOKA,desa
7411070010,MATABONDU,74.11.01.2014,MATABONDU,desa
7411070011,WOIHA,74.11.01.2005,WOIHA,desa
7411070012,LARA,74.11.01.2007,LARA,desa
7411070013,ROKO-ROKO,74.11.01.2012,ROKO-ROKO,desa
7411070014,TAWAINALU,74.11.01.2004,TAWAINALU,desa
7411070015,KAREMOTINGGE,74.11.01.2015,KAREMOTINGGE,desa
7411070016,TUMBUDADIO,74.11.01.2008,TUMBUDADIO,desa
7411080001,WESALO,74.11.06.2005,WESALO,desa
7411080002,LALOLAE,74.11.06.1001,LALOLAE,desa
7411080003,KEISIO,74.11.06.2002,KEISIO,desa
7411080004,LALOSINGI,74.11.06.2004,LALOSINGI,desa
7411080005,TALODO,74.11.06.2003,TALODO,desa
7411090001,HORODOPI,74.11.07.1004,HORODOPI,desa
7411090002,WATUPUTE,74.11.07.2005,WATUPUTE,desa
7411090003,LAPANGISI,74.11.07.2008,LAPANGISI,desa
7411090004,INEBENGGI,74.11.07.1002,INEBENGGI,desa
