kode_bps,nama_bps,kode_dagri,nama_dagri,level
3502170001,PAJU,35.02.17.1001,PAJU,desa
3502170002,BROTONEGARAN,35.02.17.1002,BROTONEGARAN,desa
3502170003,PAKUNDEN,35.02.17.1003,PAKUNDEN,desa
3502170004,KEPATIHAN,35.02.17.1004,KEPATIHAN,desa
3502170005,SURODIKRAMAN,35.02.17.1005,SURODIKRAMAN,desa
3502170006,PURBOSUMAN,35.02.17.1006,PURBOSUMAN,desa
3502170007,TONATAN,35.02.17.1007,TONATAN,desa
3502170008,BANGUNSARI,35.02.17.1008,BANGUNSARI,desa
3502170009,TAMAN ARUM,35.02.17.1009,TAMANARUM,desa
3502170010,KAUMAN,35.02.17.1010,KAUMAN,desa
3502170011,TAMBAKBAYAN,35.02.17.1011,TAMBAKBAYAN,desa
3502170012,PINGGIRSARI,35.02.17.1012,PINGGIRSARI,desa
3502170013,MANGKUJAYAN,35.02.17.1013,MANGKUJAYAN,desa
3502170014,BANYUDONO,35.02.17.1014,BANYUDONO,desa
3502170015,NOLOGATEN,35.02.17.1015,NOLOGATEN,desa
3502170016,COKROMENGGALAN,35.02.17.1016,COKROMENGGALAN,desa
3502170017,KENITEN,35.02.17.1017,KENITEN,desa
3502170018,JINGGLONG,35.02.17.1018,JINGGLONG,desa
3502170019,BEDURI,35.02.17.1019,BEDURI,desa
3502180001,KERTOSARI,35.02.16.1001,KERTOSARI,desa
3502180002,CEKOK,35.02.16.2002,CEKOK,desa
3502180003,PATIHAN WETAN,35.02.16.1003,PATIHAN WETAN,desa
3502180004,KADIPATEN,35.02.16.1005,KADIPATEN,desa
3502180005,JAPAN,35.02.16.2004,JAPAN,desa
3502180006,GUPOLO,35.02.16.2006,GUPOLO,desa
3502180007,POLOREJO,35.02.16.2007,POLOREJO,desa
3502180008,BARENG,35.02.16.2008,BARENG,desa
3502180009,NGUNUT,35.02.16.2009,NGUNUT,desa
3502180010,SUKOSARI,35.02.16.2010,SUKOSARI,desa
3502180011,LEMBAH,35.02.16.2011,LEMBAH,desa
3502180012,PONDOK,35.02.16.2012,PONDOK,desa
3502180013,BABADAN,35.02.16.2013,BABADAN,desa
3502180014,PURWOSARI,35.02.16.2014,PURWOSARI,desa
3502180015,TRISONO,35.02.16.2015,TRISONO,desa
3502190001,MRICAN,35.02.18.2003,MRICAN,desa
3502190002,SINGOSAREN,35.02.18.1002,SINGOSAREN,desa
3502190003,SETONO,35.02.18.1001,SETONO,desa
3502190004,PLALANGAN,35.02.18.2004,PLALANGAN,desa
3502190005,NGRUPIT,35.02.18.2008,NGRUPIT,desa
3502190006,SEDAH,35.02.18.2010,SEDAH,desa
3502190007,PINTU,35.02.18.2009,PINTU,desa
3502190008,PANJENG,35.02.18.2011,PANJENG,desa
3502190009,JIMBE,35.02.18.2007,JIMBE,desa
3502190010,JENANGAN,35.02.18.2006,JENANGAN,desa
3502190011,SRATEN,35.02.18.2012,SRATEN,desa
3502190012,KEMIRI,35.02.18.2017,KEMIRI,desa
3502190013,SEMANDING,35.02.18.2013,SEMANDING,desa
3502190014,TANJUNG SARI,35.02.18.2014,TANJUNGSARI,desa
3502190015,NGLAYANG,35.02.18.2005,NGLAYANG,desa
3502190016,PARINGAN,35.02.18.2015,PARINGAN,desa
3502190017,WATES,35.02.18.2016,WATES,desa
3502200001,NGROGUNG,35.02.19.2001,NGROGUNG,desa
3502200002,SAHANG,35.02.19.2002,SAHANG,desa
3502200003,WAGIRLOR,35.02.19.2003,WAGIR LOR,desa
3502200004,TALUN,35.02.19.2004,TALUN,desa
3502200005,GONDOWIDO,35.02.19.2005,GONDOWIDO,desa
3502200006,PUPUS,35.02.19.2006,PUPUS,desa
3502200007,NGEBEL,35.02.19.2007,NGEBEL,desa
3502200008,SEMPU,35.02.19.2008,SEMPU,desa
3503010001,NGLEBENG,35.03.01.2011,NGLEBENG,desa
3503010002,BANJAR,35.03.01.2012,BANJAR,desa
3503010003,NGRAMBINGAN,35.03.01.2017,NGRAMBINGAN,desa
3503010004,NGRENCAK,35.03.01.2013,NGRENCAK,desa
3503010005,PANGGUL,35.03.01.2008,PANGGUL,desa
3503010006,GAYAM,35.03.01.2007,GAYAM,desa
3503010007,WONOCOYO,35.03.01.2004,WONOCOYO,desa
3503010008,BESUKI,35.03.01.2001,BESUKI,desa
3503010009,TERBIS,35.03.01.2002,TERBIS,desa
3503010010,KARANGTENGAH,35.03.01.2003,KARANGTENGAH,desa
3503010011,KERTOSONO,35.03.01.2006,KERTOSONO,desa
3503010012,BODAG,35.03.01.2009,BODAG,desa
3503010013,BARANG,35.03.01.2014,BARANG,desa
3503010014,SAWAHAN,35.03.01.2015,SAWAHAN,desa
3503010015,MANGGIS,35.03.01.2016,MANGGIS,desa
3503010016,TANGKIL,35.03.01.2010,TANGKIL,desa
3503010017,DEPOK,35.03.01.2005,DEPOK,desa
3503020001,NGULUNGWETAN,35.03.02.2003,NGULUNGWETAN,desa
3503020002,NGULUNGKULON,35.03.02.2001,NGULUNGKULON,desa
3503020003,SOBO,35.03.02.2002,SOBO,desa
3503020004,CRAKEN,35.03.02.2004,CRAKEN,desa
3503020005,MASARAN,35.03.02.2005,MASARAN,desa
3503020006,MUNJUNGAN,35.03.02.2008,MUNJUNGAN,desa
3503020007,TAWING,35.03.02.2006,TAWING,desa
3503020008,BENDOROTO,35.03.02.2010,BENDOROTO,desa
3503020009,BANGUN,35.03.02.2011,BANGUN,desa
3503020010,KARANGTURI,35.03.02.2007,KARANGTURI,desa
3503020011,BESUKI,35.03.02.2009,BESUKI,desa
3503030001,KARANGGANDU,35.03.08.2001,KARANGGANDU,desa
3503030002,PRIGI,35.03.08.2011,PRIGI,desa
3503030003,TASIKMADU,35.03.08.2012,TASIKMADU,desa
3503030004,WATULIMO,35.03.08.2009,WATULIMO,desa
3503030005,MARGOMULYO,35.03.08.2005,MARGOMULYO,desa
3503030006,SAWAHAN,35.03.08.2002,SAWAHAN,desa
3503030007,DUKUH,35.03.08.2003,DUKUH,desa
3503030008,SLAWE,35.03.08.2007,SLAWE,desa
3503030009,GEMAHARJO,35.03.08.2008,GEMAHARJO,desa
3503030010,PAKEL,35.03.08.2004,PAKEL,desa
3503030011,NGEMBEL,35.03.08.2006,NGEMBEL,desa
3503030012,WATUAGUNG,35.03.08.2010,WATUAGUNG,desa
3503040001,NGADIMULYO,35.03.07.2001,NGADIMULYO,desa
3503040002,KARANGREJO,35.03.07.2005,KARANGREJO,desa
3503040003,SENDEN,35.03.07.2007,SENDEN,desa
3503040004,SUGIHAN,35.03.07.2006,SUGIHAN,desa
3503040005,BENDOAGUNG,35.03.07.2004,BENDOAGUNG,desa
3503040006,BOGORAN,35.03.07.2002,BOGORAN,desa
