kode_bps,nama_bps,kode_dagri,nama_dagri,level
8107042001,TUBIR MASIWANG,81.05.15.2008,TUBIR WASIWANG,desa
8107042002,WARU,81.05.15.2001,WARU,desa
8107042003,KARAY,81.05.15.2005,KARAY,desa
8107042004,NAMA LENA,81.05.15.2006,NAMA LENA,desa
8107042005,NAMA ANDAN,81.05.15.2007,NAMA ANDAN,desa
8107042006,BELIS,81.05.15.2002,BELLIS,desa
8107042007,SOLAN,81.05.15.2004,SOLANG,desa
8107042008,KAMPUNG BARU,81.05.15.2009,KAMPUNG BARU,desa
8107042009,DAWANG,81.05.15.2003,DAWANG,desa
8107042010,MADAK,81.05.15.2011,MADAK,desa
8107042011,BOINHIA,81.05.15.2010,BOINFIA,desa
8108010001,ARNAU,81.08.06.2021,ARNAU,desa
8108010002,HIAY,81.08.06.2023,HIAY,desa
8108010003,ILWAKI,81.08.06.2001,ILWAKI,desa
8108010004,ILPUTIH,81.08.06.2002,ILPUTIH,desa
8108010005,MAHUAN,81.08.06.2003,MAHUAN,desa
8108010006,MASAPUN,81.08.06.2004,MASAPUN,desa
8108011001,USTUTUN,81.08.14.2003,USTUTUN,desa
8108011002,KARBUBU,81.08.14.2002,KARBUBU,desa
8108011003,KLISHATU,81.08.14.2004,KLISHATU,desa
8108011004,ILMAMAU,81.08.14.2005,ILMAMAU,desa
8108011005,TELEMAR,81.08.14.2001,TELEMAR,desa
8108012001,ERAY,81.08.13.2006,ERAY,desa
8108012002,NABAR,81.08.13.2001,NABAR,desa
8108012003,ESULIT,81.08.13.2002,ELSULITH,desa
8108012004,NAUMATANG,81.08.13.2003,NAUMATANG,desa
8108012005,LURANG,81.08.13.2004,LURANG,desa
8108012006,UHAK,81.08.13.2005,UHAK,desa
8108013001,MONING,81.08.15.2001,MONING,desa
8108013002,TOMLIAPAT,81.08.15.2006,TOMLIAPAT,desa
8108013003,ILPOKIL,81.08.15.2005,ILPOKIL,desa
8108013004,KAHILIN,81.08.15.2004,KAHILIN,desa
8108013005,ILWAY,81.08.15.2003,ILWAY,desa
8108013006,ARWALA,81.08.15.2002,ARWALA,desa
8108020001,LEKLOOR,81.08.07.2002,LEKLOOR,desa
8108020002,OIRATA BARAT,81.08.07.2006,OIRATA BARAT,desa
