kode_bps,nama_bps,kode_dagri,nama_dagri,level
5307061001,ALIM MEBUNG,53.05.07.2017,ALIM MEBUNG,desa
5307061002,PETLENG,53.05.07.2018,PETLENG,desa
5307061003,MANETWATI,53.05.07.2011,MANETWATI,desa
5307061010,LEMBUR TENGAH,53.05.07.2002,LEMBUR TENGAH,desa
5307061011,LAKWATI,53.05.07.2012,LAKWATI,desa
5307061012,FUISAMA,53.05.07.2008,FUISAMA,desa
5307061013,NURBENLELANG,53.05.07.2009,NUR BENLELANG,desa
5307061014,LEMBUR BARAT,53.05.07.2001,LEMBUR BARAT,desa
5307061015,FUNGAFENG,53.05.07.2007,FUNGAFENG,desa
5307061016,LIKUWATANG,53.05.07.2004,LIKWATANG,desa
5307061017,KAFAKBEKA,53.05.07.2010,KAFAKBEKA,desa
5307061018,DAPITAU,53.05.07.2014,DAPITAU,desa
5307061019,WELAI SELATAN,53.05.07.2019,WELAI SELATAN,desa
5307061020,TOMINUKU,53.05.07.2020,TOMINUKU,desa
5307062001,PURA BARAT,53.05.11.2006,PURA BARAT,desa
5307062002,PURA SELATAN,53.05.11.2004,PURA SELATAN,desa
5307062003,MARU,53.05.11.2002,MARU,desa
5307062004,PURA TIMUR,53.05.11.2005,PURA TIMUR,desa
5307062005,PURA,53.05.11.1001,PURA,desa
5307062006,PURA UTARA,53.05.11.2003,PURA UTARA,desa
5307063001,TALWAI,53.05.15.2003,TALWAI,desa
5307063002,WAIMI,53.05.15.2005,WAIMI,desa
5307063003,T A S I,53.05.15.2006,TASI,desa
5307063004,TULLENG,53.05.15.2004,TULLENG,desa
5307063005,LEMBUR TIMUR,53.05.15.2001,LEMBUR TIMUR,desa
5307063006,LUBA,53.05.15.2002,LUBA,desa
5308010001,PASIR PUTIH,53.13.01.2001,PASIR PUTIH,desa
5308010002,LOLONG,53.13.01.2010,LOLONG,desa
5308010003,BABOKERONG,53.13.01.2007,BABOKERONG,desa
5308010004,DUAWUTUN,53.13.01.2002,DUAWUTUN,desa
5308010005,WUAKERONG,53.13.01.2011,WUAKORENG,desa
5308010006,PENIKENE,53.13.01.2008,PENIKENEK,desa
5308010007,ATAWAI,53.13.01.2003,ATAWAI,desa
5308010008,LUSIDUAWUTUN,53.13.01.2004,LUSIDUAWUTUN,desa
5308010016,BELABAJA,53.13.01.2009,BELOBAJA,desa
5308010017,LABALIMUT,53.13.01.2005,LABALIMUT,desa
5308010018,ILE BOLI,53.13.01.2006,ILEBOLI,desa
5308010019,BAOBOLAK,53.13.01.2012,BAOBOLAK,desa
5308010020,TEWAOWUTUNG,53.13.01.2013,TEWAOWUTUNG,desa
5308010021,BOLIBEAN,53.13.01.2014,BOLI BEAN,desa
5308010022,RIA BAO,53.13.01.2017,RIA BAO,desa
5308010023,IDALOLONG,53.13.01.2016,IDALOLONG,desa
5308010024,WARAWATUNG,53.13.01.2015,WARAWATUNG,desa
5308010025,LIWULAGANG,53.13.01.2018,LIWULAGANG,desa
5308011001,LELATA,53.13.08.2009,LELATA,desa
5308011002,LAMALERA A,53.13.08.2008,LAMALERA A,desa
5308011003,LAMALERA B,53.13.08.2007,LAMALERA B,desa
5308011004,IMULOLONG,53.13.08.2006,IMU LOLONG,desa
5308011005,PUOR,53.13.08.2005,PUOR,desa
5308011006,BELOBAO,53.13.08.2011,BELOBAO,desa
5308011007,WULANDONI,53.13.08.2010,WULANDONI,desa
5308011008,PANTAI HARAPAN,53.13.08.2004,PANTAI HARAPAN,desa
5308011009,ATAKERA,53.13.08.2002,ATAKERA,desa
5308011010,LEWORAJA,53.13.08.2003,LEWORAJA,desa
5308011011,ALAP ATADEI,53.13.08.2001,ALAP ATADEI,desa
5308011012,POSIWATU,53.13.08.2012,POSIWATU,desa
5308011013,TAPOBALI,53.13.08.2015,TAPOBALI,desa
5308011014,PUOR B,53.13.08.2013,PUOR B,desa
5308011015,ATAILI,53.13.08.2014,ATAILI,desa
5308020004,LUSILAME,53.13.02.2002,LUSILAME,desa
5308020007,DULIR,53.13.02.2011,DULIR,desa
5308020008,LEREK,53.13.02.2004,LEREK,desa
5308020009,ATAKORE,53.13.02.2001,ATAKERA,desa
5308020010,NUBAHAERAKA,53.13.02.2005,NUBAHAERAKA,desa
5308020011,LEBAATA,53.13.02.2007,LEBAATA,desa
5308020012,ILE KERBAU,53.13.02.2010,ILE KERBAU,desa
5308020013,DORI PEWUT,53.13.02.2012,DORI PEWUT,desa
5308020014,ILE KIMOK,53.13.02.2008,ILE KIMOK,desa
5308020015,TUBUK RAJAN,53.13.02.2006,TUBUKRAJAN,desa
5308020016,KATAKEJA,53.13.02.2009,KATAKEJA,desa
5308020017,NUBA ATALOJO,53.13.02.2013,NUBA  ATALOJO,desa
5308020018,NOGO DONI,53.13.02.2014,NOGO DONI,desa
5308020021,LEWOGROMA,53.13.02.2016,LEWOGROMA,desa
5308020022,NUBABOLI,53.13.02.2015,NUBABOLI,desa
5308030001,KOLONTOBO,53.13.03.2013,KOLONTOBO,desa
5308030002,LARANWUNTUN,53.13.03.2014,LARANWUTUN,desa
5308030003,MURUONA,53.13.03.2018,MURUONA,desa
5308030004,WATODIRI,53.13.03.2015,WATODIRI,desa
5308030013,NAPASABOK,53.13.03.2007,NAPASABOK,desa
5308030014,BUNGAMUDA,53.13.03.2006,BUNGAMUDA,desa
5308030015,AMAKAKA,53.13.03.2005,AMAKAKA,desa
5308030016,TANJUNG BATU,53.13.03.2016,TANJUNG BATU,desa
5308030017,PETUNTAWA,53.13.03.2012,PETUNTAWA,desa
5308030018,WAOWALA,53.13.03.2004,WAOWALA,desa
5308030019,TAGAWITI,53.13.03.2003,TAGAWITI,desa
5308030020,DULITUKAN,53.13.03.2002,DULITUKAN,desa
5308030021,KOLIPADAN,53.13.03.2001,KOLIPADAN,desa
5308030022,PALILOLON,53.13.03.2022,PALILOLON,desa
5308030023,LAMAWARA,53.13.03.2024,LAMAWARA,desa
5308030024,BEUTARAN,53.13.03.2025,BEUTARAN,desa
5308030025,RIANGBAO,53.13.03.2026,RIANGBAO,desa
5308031001,TODANARA,53.13.09.2001,TODANARA,desa
5308031002,JONTONA,53.13.09.2002,JONTONA,desa
5308031003,LAMAWOLO,53.13.09.2003,LAMAWOLO,desa
5308031004,LAMATOKAN,53.13.09.2004,LAMATOKAN,desa
5308031005,LAMAAU,53.13.09.2006,LAMAAU,desa
5308031006,AULESA,53.13.09.2007,AULESA,desa
5308031007,WAIMATAN,53.13.09.2008,WAIMATAN,desa
5308031008,LAMAGUTE,53.13.09.2009,LAMAGUTE,desa
5308031009,BAO LALI DULI,53.13.09.2005,BAO LALI DULI,desa
5308040001,LAMATUKA,53.13.04.2002,LAMATUKA,desa
5308040002,BAOPANA,53.13.04.2005,BAOPANA,desa
5308040003,MERDEKA,53.13.04.2009,MERDEKA,desa
5308040004,HADAKEWA,53.13.04.2001,HADAKEWA,desa
5308040005,LERAHINGA,53.13.04.2010,LERAHINGA,desa
5308040006,WAIENGA,53.13.04.2006,WAIENGA,desa
5308040007,TAPOBARAN,53.13.04.2011,TAPOBARANG,desa
5308040008,DIKESARE,53.13.04.2008,DIKESARE,desa
5308040009,LAMADALE,53.13.04.2013,LAMADALE,desa
5308040010,LEWOELENG,53.13.04.2007,LEWOELENG,desa
5308040011,LODOTODOKOWA,53.13.04.2004,LODOTODOKOWA,desa
5308040012,SERANGGORANG,53.13.04.2003,SERANGGORANG,desa
5308040013,BALUREBONG,53.13.04.2012,BALUREBONG,desa
5308040014,LAMALELA,53.13.04.2015,LAMALELA,desa
5308040015,TAPOLANGU,53.13.04.2014,TAPOLANGU,desa
5308040016,BANITOBO,53.13.04.2017,BANITOBO,desa
5308040017,ATAKOWA,53.13.04.2016,ATAKOWA,desa
5308050001,BELOBATANG,53.13.05.2009,BELOBATANG,desa
5308050002,UDAK MELOMATA,53.13.05.2011,UDAK MELOMATA,desa
5308050003,BAOLANGU,53.13.05.2006,BAOLANGU,desa
5308050004,NUBA MADO,53.13.05.2007,NUBAMADO,desa
5308050005,PAOBOKOL,53.13.05.2012,PAUBOKOL,desa
5308050006,WATOKOBU,53.13.05.2008,WATOKOBU,desa
5308050007,WAIJARANG,53.13.05.2010,WAIJARANG,desa
5308050008,LEWOLEBA BARAT,53.13.05.1017,LEWOLEBA BARAT,desa
5308050009,LEWOLEBA UTARA,53.13.05.1004,LEWOLEBA UTARA,desa
5308050010,LEWOLEBA,53.13.05.1001,LEWOLEBA,desa
5308050011,LEWOLEBA TENGAH,53.13.05.1003,LEWOLEBA TENGAH,desa
5308050012,LEWOLEBA TIMUR,53.13.05.1002,LEWOLEBA TIMUR,desa
5308050013,LITEULUMADO,53.13.05.2014,LITE ULU MADO,desa
5308050014,PADA,53.13.05.2013,PADA,desa
5308050015,BAKALEREK,53.13.05.2018,BAKALEREK,desa
5308050016,LEWOLEBA SELATAN,53.13.05.1016,LEWOLEBA SELATAN,desa
5308050017,SELANDORO,53.13.05.1015,SELANDORO,desa
5308050018,BOUR,53.13.05.2019,BOUR,desa
5308060001,NILANAPO,53.13.06.2002,NILANAPO,desa
5308060002,LEUBATANG,53.13.06.2003,LEUBATANG,desa
5308060003,WALANGSAWAH,53.13.06.2004,WALANG SAWAH,desa
5308060004,PEUSAWAH,53.13.06.2019,PEUSAWA,desa
5308060005,MAHAL,53.13.06.2005,MAHAL I,desa
5308060006,MAHAL II,53.13.06.2018,MAHAL II,desa
5308060007,NORMAL,53.13.06.2014,NORMAL,desa
5308060008,LEUDANUNG,53.13.06.2013,LEUDANUNG,desa
5308060009,LEUWAYANG,53.13.06.2012,LEUWAYANG,desa
5308060010,ROMA,53.13.06.2011,ROMA,desa
5308060011,HOELEA II,53.13.06.2016,HOELEA II,desa
5308060012,HOELEA,53.13.06.2010,HOELEA I,desa
5308060013,DOLULOLONG,53.13.06.2009,DOLULOLONG,desa
5308060014,HINGALAMAMENGI,53.13.06.2008,HINGALAMAMENGI,desa
5308060015,MELUWITING,53.13.06.2007,MELUWITING,desa
5308060016,ARAMENGI,53.13.06.2006,ARAMENGI,desa
5308060017,BALAURING,53.13.06.2001,BALAURING,desa
5308060018,LEBEWALA,53.13.06.2017,LEBEWALA,desa
5308060019,WAILOLONG,53.13.06.2015,WAILOLONG,desa
5308060020,WOWONG,53.13.06.2020,WOWONG,desa
5308060021,NORMAL I,53.13.06.2021,NORMAL I,desa
5308060022,MELUWITING I,53.13.06.2022,MELUWITING I,desa
5308070001,PANAMA,53.13.07.2001,PANAMA,desa
5308070002,BEAN,53.13.07.2015,BEAN,desa
5308070003,BENIHADING,53.13.07.2002,BENIHADING I,desa
5308070004,BENIHADING II,53.13.07.2016,BENIHADING II,desa
5308070005,ATULALENG,53.13.07.2003,ATULALENG,desa
5308070006,TUBUNG WALANG,53.13.07.2018,TUBUNG WALANG,desa
5308070007,ROHO,53.13.07.2004,ROHO,desa
5308070008,LOYOBOHOR,53.13.07.2005,LOYOBOHOR,desa
5308070009,LEUBURI,53.13.07.2006,LEUBURI,desa
5308070010,TOBOTANI,53.13.07.2017,TOBOTANI,desa
5308070011,KALIKUR WL,53.13.07.2008,KALIKUR WL.,desa
5308070012,KAOHUA,53.13.07.2007,KAOHUA,desa
5308070013,UMALEU,53.13.07.2009,UMALEU,desa
5308070014,BURIWUTUNG,53.13.07.2010,BURIWUTUNG,desa
5308070015,MAMPIR,53.13.07.2011,MAMPIR,desa
5308070016,LEUWOHUNG,53.13.07.2012,LEUWOHUNG,desa
5308070017,BARENG,53.13.07.2013,BARENG,desa
5308070018,KALIKUR,53.13.07.2014,KALIKUR,desa
5308070019,RUMANG,53.13.07.2019,RUMANG,desa
5308070020,ATU WALUPANG,53.13.07.2020,ATU  WA'LUPANG,desa
5309010001,OJAN DETUN,53.06.01.2001,OJANDETUN,desa
5309010002,HEWA,53.06.01.2002,HEWA,desa
5309010003,PANTAI OA,53.06.01.2013,PANTAI OA,desa
5309010004,WAIULA,53.06.01.2003,WAIULA,desa
5309010009,NAWOKOTE,53.06.01.2007,NAWOKOTE,desa
5309010010,BORU KEDANG,53.06.01.2014,BORU KEDANG,desa
5309010011,BORU,53.06.01.2008,BORU,desa
5309010012,HOKENG JAYA,53.06.01.2012,HOKENG JAYA,desa
5309010014,PULULERA,53.06.01.2009,PULULERA,desa
5309010015,NILEKNOHENG,53.06.01.2011,NILEKNOHENG,desa
5309010016,KLATANLO,53.06.01.2021,KLATANLO,desa
5309011001,ADABANG,53.06.02.2011,ADABANG,desa
5309011002,KOBASOMA,53.06.02.2001,KOBASOMA,desa
5309011003,TENAWAHANG,53.06.02.2005,TENAWAHANG,desa
5309011004,KONGA,53.06.02.2009,KONGA,desa
5309011005,ILE GERONG,53.06.02.2010,ILE GERONG,desa
5309011006,LEWOLAGA,53.06.02.2002,LEWOLAGA,desa
5309011007,LEWOINGU,53.06.02.2003,LEWOINGU,desa
5309011008,TUAKEPA,53.06.02.2004,TUAKEPA,desa
5309011009,LERABOLENG,53.06.02.2006,LERABOLENG,desa
5309011010,WATOWARA,53.06.02.2008,WATOWARA,desa
5309011011,SERINUHO,53.06.02.2007,SERINUHO,desa
5309011012,DUN TANA LEWOINGU,53.06.02.2012,DUN TANA LEWOINGU,desa
5309011013,BOKANG WOLOMATANG,53.06.02.2014,BOKANG WOLOMATANG,desa
5309011014,DULI JAYA,53.06.02.2013,DULI JAYA,desa
5309012001,RIANGBARING,53.06.16.2001,RIANGBURA,desa
5309012002,LEWOAWANG,53.06.16.2005,LEWOAWANG,desa
5309012005,NOBO,53.06.16.2003,NURRI,desa
5309012006,RIANG RITA,53.06.16.2007,RIANG RITA,desa
5309012007,DULIPALI,53.06.16.2006,DULIPALI,desa
5309020008,KOLAKA,53.06.05.2015,KOLAKA,desa
5309020009,LEWOBUNGA,53.06.05.2006,LEWOBUNGA,desa
5309020010,SINAMALAKA,53.06.05.2007,SINAMALAKA,desa
5309020011,RATU LODONG,53.06.05.2008,RATULODONG,desa
5309020012,SINA HADIGALA,53.06.05.2009,SINARHADIGALA,desa
5309020013,BANDONA,53.06.05.2016,BANDONA,desa
5309020014,BAHINGA,53.06.05.2010,BAHINGA,desa
5309020015,WAIBAO,53.06.05.2011,WAIBAO,desa
5309020016,NUSANIPA,53.06.05.2017,NUSA NIPA,desa
5309020017,LAMATUTU,53.06.05.2012,LAMATUTU,desa
5309020018,LATON LIWO,53.06.05.2013,LATONLIWO,desa
5309020019,PATISIRAWALANG,53.06.05.2018,PATISIRA WALANG,desa
5309020020,GEKENG DERAN,53.06.05.2020,GEKENGDERAN,desa
5309020021,ARAN SINA,53.06.05.2021,ARANSINA,desa
5309020022,LAMANABI,53.06.05.2023,LAMANABI,desa
5309020023,LATON LIWO II,53.06.05.2022,LATONLIWO DUA,desa
5309021001,LEWOBELE,53.06.15.2007,LEWOBELEN,desa
5309021002,ILE PADUNG,53.06.15.2001,ILE PADUNG,desa
5309021003,BANTALA,53.06.15.2002,BANTALA,desa
5309021004,RIANGKOTEK,53.06.15.2006,RIANGKOTEK,desa
5309021005,SINAR HADING,53.06.15.2003,SINAR HADING,desa
5309021006,PAINAPANG,53.06.15.2004,PAINGNAPANG,desa
5309021007,BALUK HERING,53.06.15.2005,BALUK HERIN,desa
5309030007,MOKANTARAK,53.06.03.2019,MOKANTARAK,desa
5309030010,LAMAWALANG,53.06.03.2020,LAMAWALANG,desa
5309030011,WAIBALUN,53.06.03.1001,WAIBALUN,desa
5309030012,LEWOLERE,53.06.03.1002,LEWOLERE,desa
5309030013,PANTAI BESAR,53.06.03.1003,PANTAI BESAR,desa
5309030014,LARANTUKA,53.06.03.1004,LARANTUKA,desa
5309030015,BALELA,53.06.03.1005,BALELA,desa
5309030016,POHON SIRIH,53.06.03.1006,POHON SIRIH,desa
5309030017,LOHAYONG,53.06.03.1007,LOHAYONG,desa
5309030018,LOKEA,53.06.03.1008,LOKEA,desa
5309030019,POSTOH,53.06.03.1009,POSTOH,desa
5309030020,AMAGARAPATI,53.06.03.1010,AMAGARAPATI,desa
5309030021,EKASAPTA,53.06.03.1011,EKASAPTA,desa
5309030022,PUKEN TOBI WANGI BAO,53.06.03.1014,PUKENTOBI WANGIN BAO,desa
5309030023,SAROTARI,53.06.03.1012,SAROTARI,desa
5309030024,WERI,53.06.03.1013,WERI,desa
5309030025,POHON BAO,53.06.03.1022,POHON BAO,desa
5309030026,WAIHALI,53.06.03.1021,WAIHALI,desa
5309030027,SAROTARI TENGAH,53.06.03.1023,SAROTARI TENGAH,desa
5309030028,SAROTARI TIMUR,53.06.03.1024,SAROTARI TIMUR,desa
5309031001,LEWOLOBA,53.06.04.2002,LEWOLOBA,desa
5309031002,WAILOLONG,53.06.04.2001,WAILOLONG,desa
5309031003,RIANG KEMIE,53.06.04.2005,RIANGKEMIE,desa
5309031004,LEWOHALA,53.06.04.2006,LEWOHALA,desa
5309031005,HALAKODANUAN,53.06.04.2007,HALAKODANUAN,desa
5309031006,WATOTUTU,53.06.04.2004,WATOTUTU,desa
5309031007,MUDAKEPUTU,53.06.04.2008,MUDAKAPUTU,desa
5309031008,TIWATOBI,53.06.04.2003,TIWATOBI,desa
5309032001,LAMIKA,53.06.14.2001,LAMIKA,desa
5309032002,KAWALELO,53.06.14.2005,KAWALELO,desa
5309032003,WATOTIKA ILE,53.06.14.2002,WATOTIKA ILE,desa
5309032004,LEWOKLUOK,53.06.14.2003,LEWOKLUOK,desa
5309032005,BLEPANAWA,53.06.14.2004,BLEPANAWA,desa
5309032006,BAMA,53.06.14.2006,BAMA,desa
5309032007,LEWOMUDA,53.06.14.2007,LEWOMUDA,desa
5309040001,TANAH LEIN,53.06.06.2002,TANAH LEIN,desa
5309040002,LAMAOLE,53.06.06.2003,LAMAOLE,desa
