kode_bps,nama_bps,kode_dagri,nama_dagri,level
9109050001,SAUSAPOR,92.09.05.2001,SAUSAPOR,desa
9109050006,JOKTE,92.09.05.2008,JOKTE,desa
9109050007,EMAOS,92.09.05.2007,EMAOS,desa
9109050008,UIGWEM,92.09.05.2009,UIGWEM,desa
9109050011,SUNGGUWAN,92.09.05.2010,SUNGGUWAN,desa
9109050012,SAU URAM,92.09.05.2011,SAU URAM,desa
9109050013,NANGGOU,92.09.05.2012,NANGGOU,desa
9109050014,BONDEK,92.09.05.2013,BONDEK,desa
9109050015,BONDONGGWAN,92.09.05.2018,BONDONGGWAN,desa
9109050016,SYURAUW,92.09.05.2019,SYURAUW,desa
9109051001,BIKAR,92.09.13.2007,BIKAR,desa
9109051002,WERUR,92.09.13.2001,WERUR,desa
9109051003,WERUR BESAR,92.09.13.2005,WERBES,desa
9109051004,WERWAF,92.09.13.2004,WERWAF,desa
9109051005,WERTAM,92.09.13.2003,WERTAM,desa
9109051006,NOMBRAK,92.09.13.2006,NOMBRAK,desa
9109051007,SYUNAI,92.09.13.2008,SYUNAI,desa
9109051008,BUKIT,92.09.13.2002,BUKIT,desa
9109051009,SUYAM,92.09.13.2009,SUYAM,desa
9109051010,WERTIM,92.09.13.2010,WERTIM,desa
9109060001,BAUN,92.09.03.2001,BAUN,desa
9109060002,SUMBEKAS,92.09.03.2002,SUMBEKAS,desa
9109060003,METNAYAM,92.09.03.2003,METNAYAM,desa
9109060004,METBESA,92.09.03.2013,METBESA,desa
9109060005,METBELUM,92.09.03.2007,METBELUM,desa
9109060012,SALEM,92.09.03.2012,SALEM,desa
9109061001,BAMUSBAMA,92.09.14.2001,BAMUSBAMA,desa
9109061002,BAMUSWAIMAN,92.09.14.2002,BAMUSWAIMAN,desa
9109061005,SYARWOM,92.09.14.2003,SYARWOM,desa
9109061006,BABAK,92.09.14.2005,BABAK,desa
9109061007,BANO,92.09.14.2006,BANO,desa
9109061008,WORMON,92.09.14.2007,WORMON,desa
9109070008,INJAI,92.09.09.2007,INJAI,desa
9109070012,APOKI,92.09.09.2015,APOKI,desa
9109070013,MATATUN,92.09.09.2016,MATATUN,desa
9109070014,JAFAI,92.09.09.2017,JAFAI,desa
9109070015,JAMBUANI,92.09.09.2018,JAMBUANI,desa
9109070016,MANARIA,92.09.09.2019,MANARIA,desa
9109070018,ANARUM,92.09.09.2022,ANARUM,desa
9109070019,WASANGGON,92.09.09.2027,WASANGGON,desa
9109070020,WABANEK,92.09.09.2028,WABANEK,desa
9109071001,INAMBUARI,92.09.23.2003,INAMBUARI,desa
9109071002,JANDURAUW,92.09.23.2002,JANDURAUW,desa
9109071003,INAM,92.09.23.2001,INAM,desa
9109071004,ARUMI,92.09.23.2007,ARUMI,desa
9109071008,UNTOREY,92.09.23.2005,UNTOREY,desa
9109071009,KARAWI,92.09.23.2008,KARAWI,desa
9109071010,SITORI,92.09.23.2004,SITORI,desa
9109071011,NABISAI,92.09.23.2006,NABISAI,desa
9109071012,ARAMPAK,92.09.23.2009,ARAMPAK,desa
9109071013,BARONA,92.09.23.2013,BARONA,desa
9109072001,NEKORI,92.09.24.2001,NEKORI,desa
9109072002,AJAMI,92.09.24.2002,AJAMI,desa
9109072003,ARWANI,92.09.24.2007,ARWANI,desa
9109072004,ATIKI,92.09.24.2006,ATIKI,desa
9109072005,ARITOWI,92.09.24.2008,ARITOWI,desa
9109072006,ANITI,92.09.24.2003,ANITI,desa
9109072007,AMNAN,92.09.24.2005,AMNAN,desa
9109072008,AKARI,92.09.24.2004,AKARI,desa
9109072009,UMPAY,92.09.24.2009,UMPAY,desa
9109072010,MEIWAR,92.09.24.2010,MEIWAR,desa
9109073001,AKMURI,92.09.25.2002,AKMURI,desa
9109073002,ATAI,92.09.25.2001,ATAI,desa
9109073003,WAUMI,92.09.25.2009,WAUMI,desa
9109073004,ANETI,92.09.25.2010,ANETI,desa
9109073005,AJAMI WARIPI,92.09.25.2006,AJAMI WARIPI,desa
9109073006,ITAFITI,92.09.25.2004,ITAFITI,desa
9109073007,AWORI,92.09.25.2003,AWORI,desa
9109073008,ATUNARI,92.09.25.2005,ATUNARI,desa
9109073009,ARANARI,92.09.25.2008,ARANARI,desa
9109073010,NARAI,92.09.25.2007,NARAI,desa
9109080001,SENOPI,92.09.11.2003,SENOPI,desa
9109080004,ARAPI,92.09.11.2004,ARAPI,desa
9109080005,SRUREM,92.09.11.2005,SRUREM,desa
9109080006,SUMO,92.09.11.2006,SUMO,desa
9109080007,IFAT MITU,92.09.11.2007,IFAT MITU,desa
9109080008,POVOKEK ANIA,92.09.11.2008,POVOKEK ANIA,desa
9109080014,THOMAS,92.09.11.2012,THOMAS,desa
9109080015,HOBIAH,92.09.11.2016,HOBIAH,desa
9109080016,TINTUM ARAW,92.09.11.2015,TINTUM ARAW,desa
9109081001,WAUSIN,92.09.22.2001,WAUSIN,desa
9109081002,AFRAWI,92.09.22.2006,AFRAWI,desa
9109081004,ASITI,92.09.22.2002,ASITI,desa
9109081005,BISAUD,92.09.22.2003,BISAUD,desa
9109081006,NISANDAUW,92.09.22.2005,NISANDAUW,desa
9109081007,AJOKWAPI,92.09.22.2007,AJOKWAPI,desa
9109090003,WEFIANI,92.09.10.2004,WEFIANI,desa
9109090004,SAUKOREM,92.09.10.2002,SAUKOREM,desa
9109090011,WASARAK,92.09.10.2006,WASARAK,desa
9109090013,BINASI,92.09.10.2012,BINASI,desa
9109090014,KABIBWAN,92.09.10.2013,KABIBWAN,desa
9109090015,BINMAKS,92.09.10.2014,BINMAKS,desa
9109090016,MANGGAPNUT,92.09.10.2016,MANGGAPNUT,desa
9109090017,WARAMUI,92.09.10.2017,WARAMUI,desa
9109090018,WARPAPERI,92.09.10.2021,WARPAPERI,desa
9109091001,ARUPI,92.09.26.2001,ARUPI,desa
9109091002,MANGGANEK,92.09.26.2003,MANGGANEK,desa
9109091003,WAJAREK,92.09.26.2004,WAJAREK,desa
9109091004,KALI AN,92.09.26.2005,KALI AN,desa
9109091005,SERAYO,92.09.26.2008,SERAYO,desa
9109091006,WEKARI,92.09.26.2007,WEKARI,desa
9109091007,ARARO,92.09.26.2006,ARARO,desa
9109092001,IMBUAN,92.09.27.2002,IMBUAN,desa
9109092002,SASUI,92.09.27.2001,SASUI,desa
9109092003,MANGGAEW,92.09.27.2003,MANGGAEW,desa
9109092004,SAURABON,92.09.27.2004,SAURABON,desa
9109092005,WASAWMONTEM,92.09.27.2005,WASAWMONTEM,desa
9109100001,WARU,92.09.12.2004,WARU,desa
9109100002,BAWEY,92.09.12.2002,BAWEY,desa
9109100003,ARFU,92.09.12.2001,ARFU,desa
9109100004,WARSNEMBRI,92.09.12.2003,WASNEMBRI,desa
9109100005,MERIAMBEKER,92.09.12.2006,MERIAMBEKER,desa
9109100006,ATORI,92.09.12.2005,ATORI,desa
9109100008,WAROKON,92.09.12.2015,WAROKON,desa
9109100009,AREKON,92.09.12.2016,AREKON,desa
9109100010,BONPAYA,92.09.12.2017,BONPAYA,desa
9109100011,MARBUAN,92.09.12.2018,MARBUAN,desa
9109110006,SALEWOK,92.09.08.2003,SELEWOK,desa
9109110010,MEGA,92.09.08.2001,MEGA,desa
9109110012,MALAWORSAI,92.09.08.2004,MALAWORSAI,desa
9109110015,KWADE,92.09.08.2007,KWADE,desa
9109110016,NAMUAS,92.09.08.2012,NAMUAS,desa
9109110017,BONEM,92.09.08.2008,BONEM,desa
9109110018,WARMASI,92.09.08.2010,WARMASI,desa
9109110019,WARMANEN,92.09.08.2011,WARMANEN,desa
9109110020,WARAFOR,92.09.08.2009,WARAFOR,desa
9109111001,DELLA,92.09.29.2001,DELLA,desa
9109111002,MALAYAUW,92.09.29.2002,MALAYAUW,desa
9109111003,KIASBON,92.09.29.2003,KLASBON,desa
9109111004,KLASEI,92.09.29.2004,KLASEI,desa
9109111005,KLABILI,92.09.29.2005,KLABILI,desa
9109112001,MESERIKWEDA,92.09.28.2001,MESERIKWEDA,desa
9109112002,KASI BARU,92.09.28.2002,KASI BARU,desa
9109112003,KASI JAYA,92.09.28.2003,KASI JAYA,desa
9109112004,MEIMORUFOF,92.09.28.2004,MEIMORUFOF,desa
9109112005,KASI INDAH,92.09.28.2005,KASI INDAH,desa
9109112006,WACAM,92.09.28.2006,WACAM,desa
9109112007,IRUMFEI,92.09.28.2007,IRUMFEI,desa
9109112008,PUBUAN,92.09.28.2008,PUBUAN,desa
9109112009,IREJI,92.09.28.2009,IREJI,desa
9109112010,KASI INOM,92.09.28.2010,KASI INOM,desa
9109112011,MEYCOCFORGA,92.09.28.2011,MEYCOCFORGA,desa
9109112012,MEYOMNAR,92.09.28.2012,MEYOMNAR,desa
9110010004,FATASE,92.10.05.2003,FATASE,desa
9110010006,KAMBUFATEM,92.10.05.2001,KAMBUFATEM,desa
9110010007,KAMBUFATEM UTARA,92.10.05.2002,KAMBUFATEM UTARA,desa
9110010008,FATEM,92.10.05.2012,FATEM,desa
9110010010,SIYO,92.10.05.2010,SIYO,desa
9110010011,HASWEH,92.10.05.2011,HASWEH,desa
9110010012,WAYBOMATAH,92.10.05.2009,WAYBOMATAH,desa
9110010014,HOSYO BANAH,92.10.05.2013,HOSYO BANAH,desa
9110010015,HOSYO ATA,92.10.05.2008,HOSYO ATA,desa
9110011001,ISNUM,92.10.17.2007,ISNUM,desa
9110011002,ARUS,92.10.17.2005,ARUS,desa
9110011003,KOFAIT,92.10.17.2006,KOFAIT,desa
9110011004,FAIT NGGRE,92.10.17.2003,FAIT NIGRE,desa
9110011005,FAITSIMAR,92.10.17.2001,FAITSIMAR,desa
9110011006,SUFU,92.10.17.2004,SUFU,desa
9110011007,ASSES,92.10.17.2002,ASSES,desa
