kode_bps,nama_bps,kode_dagri,nama_dagri,level
6205051001,JINGAH,62.05.07.1001,JINGAH,desa
6205051002,JAMBU,62.05.07.1002,JAMBU,desa
6205051003,LIANG NAGA,62.05.07.2003,LIANG NAGA,desa
6205051004,SABUH,62.05.07.2004,SABUH,desa
6205051005,HAJAK,62.05.07.2005,HAJAK,desa
6205051006,MALAWAKEN,62.05.07.2006,MALAWAKEN,desa
6205051007,SIKUI,62.05.07.2007,SIKUI,desa
6205051008,PANAEN,62.05.07.2008,PANAEN,desa
6205051009,LIANG BUAH,62.05.07.2009,LIANG BUAH,desa
6205051010,GANDRING,62.05.07.2010,GANDRING,desa
6205052001,TRAHEAN,62.05.08.2001,TRAHEAN,desa
6205052002,TRINSING,62.05.08.2002,TRINSING,desa
6205052003,BINTANG NINGGI I,62.05.08.2003,BINTANG NINGGI I,desa
6205052004,BINTANG NINGGI II,62.05.08.2004,BINTANG NINGGI II,desa
6205052005,BUTONG,62.05.08.2005,BUTONG,desa
6205052006,BUNTOK BARU,62.05.08.2006,BUNTOK BARU,desa
6205052007,BUKIT SAWIT,62.05.08.2007,BUKIT SAWIT,desa
6205052008,TAWAN JAYA,62.05.08.2008,TAWAN JAYA,desa
6205052009,PANDRAN RAYA,62.05.08.2009,PANDRAN RAYA,desa
6205052010,PANDRAN PERMAI,62.05.08.2010,PANDRAN PERMAI,desa
6205060010,MUKUT,62.05.06.2002,MUKUT,desa
6205060011,IPU,62.05.06.2001,IPU,desa
6205060012,LAHEI II,62.05.06.1016,LAHEI II,desa
6205060013,LAHEI I,62.05.06.1015,LAHEI I,desa
6205060014,JUJU BARU,62.05.06.2017,JUJU BARU,desa
6205060015,MUARA BAKAH,62.05.06.2014,MUARA BAKAH,desa
6205060018,MUARA INU,62.05.06.2018,MUARA INU,desa
6205060019,BENGAHON,62.05.06.2019,BENGAHON,desa
6205060020,RAHADEN,62.05.06.2020,RAHADEN,desa
6205060021,MUARA PARI,62.05.06.2021,MUARA PARI,desa
6205060022,KARENDAN,62.05.06.2023,KARENDAN,desa
6205060023,HARAGANDANG,62.05.06.2022,HARAGANDANG,desa
6205060026,HURUNG ENEP,62.05.06.2024,HURUNG ENEP,desa
6205061001,NIHAN HILIR,62.05.09.2001,NIHAN HILIR,desa
6205061002,NIHAN HULU,62.05.09.2002,NIHAN HULU,desa
6205061003,LUWE HILIR,62.05.09.2003,LUWE HILIR,desa
6205061004,LUWE HULU,62.05.09.2004,LUWE HULU,desa
6205061005,JANGKANG BARU,62.05.09.2005,JANGKANG BARU,desa
6205061006,JANGKANG LAMA,62.05.09.2006,JANGKANG LAMA,desa
6205061007,PAPAR PUJUNG,62.05.09.2007,PAPAR PUJUNG,desa
6205061008,TELUK MALEWAI,62.05.09.2008,TELUK MALEWAI,desa
6205061009,BENAO HILIR,62.05.09.2009,BENAO HILIR,desa
6205061010,BENAO HULU,62.05.09.2010,BENAO HULU,desa
6205061011,KARAMUAN,62.05.09.2011,KARAMUAN,desa
6206010001,KUALA JELAI,62.08.02.1001,KUALA JELAI,desa
