kode_bps,nama_bps,kode_dagri,nama_dagri,level
5314040006,LIDABESI,53.14.04.2011,LIDABESI,desa
5314040007,LIMAKOLI,53.14.04.2004,LIMAKOLI,desa
5314040008,SUEBELA,53.14.04.2010,SUEBELA,desa
5314040009,NGGODIMEDA,53.14.04.2003,NGGODIMEDA,desa
5314040010,LIDAMANU,53.14.04.2005,LIDAMANU,desa
5314040011,MAUBESI,53.14.04.2001,MAUBESI,desa
5314040012,ONATALI,53.14.04.1002,ONATALI,desa
5314040013,SIOMEDA,53.14.04.2013,SIOMEDA,desa
5314041001,INAOE,53.14.08.2005,INAOE,desa
5314041002,DODAEK,53.14.08.2003,DODAEK,desa
5314041003,TEBOLE,53.14.08.2004,TEBOLE,desa
5314041004,DALEHOLU,53.14.08.2002,DALEHOLU,desa
5314041005,LENGUSELU,53.14.08.2001,LENGUSELU,desa
5314041006,NGGELODAE,53.14.08.2006,NGGELODAE,desa
5314041007,PILASUE,53.14.08.2007,PILASUE,desa
5314050001,NUSAKDALE,53.14.05.2001,NUSAKDALE,desa
5314050002,BATULILOK,53.14.05.2002,BATULILOK,desa
5314050003,LENUPETU,53.14.05.2003,LENUPETU,desa
5314050004,SONIMANU,53.14.05.2004,SONIMANU,desa
5314050005,OEBAU,53.14.05.2005,OEBAU,desa
5314050006,OELEDO,53.14.05.2006,OELEDO,desa
5314050007,KEOEN,53.14.05.2007,KEOEN,desa
5314050008,EDALODE,53.14.05.2008,EDALODE,desa
5314050009,OLAFULIHAA,53.14.05.1009,OLAFULIHAA,desa
5314050010,TUNGANAMO,53.14.05.2010,TUNGGANAMO,desa
5314050011,TESABELA,53.14.05.2011,TESA BELA,desa
5314050012,LEKONA,53.14.05.2012,LEKONA,desa
5314050013,OENGGAE,53.14.05.2013,OENGGAE,desa
5314050014,FATELILO,53.14.05.2014,FATELILO,desa
5314050015,OFALANGGA,53.14.05.2015,OFALANGGA,desa
5314060001,LAKAMOLA,53.14.06.2006,LAKAMOLA,desa
5314060002,MUKEKUKU,53.14.06.2001,MUKEKUKU,desa
5314060003,FAIFUA,53.14.06.2002,FAIFUA,desa
5314060004,HUNDI HOPO,53.14.06.2003,HUNDIHOPO,desa
5314060005,LONDALUSI,53.14.06.1004,LONDALUSI,desa
5314060006,SERUBEBA,53.14.06.2005,SERUBEBA,desa
5314060007,MATASIO,53.14.06.2007,MATASIO,desa
5314060008,PENGODUA,53.14.06.2014,PENGODUA,desa
5314060009,BATEFALU,53.14.06.2015,BATEFALU,desa
5314060010,PAPELA,53.14.06.2016,PAPELA,desa
5314060011,MATANAE,53.14.06.2017,MATANAE,desa
