kode_bps,nama_bps,kode_dagri,nama_dagri,level
7403171001,LAWULO,74.02.24.1003,LAWULO,desa
7403171002,UNAASI,74.02.24.1005,UNAASI,desa
7403171003,PARAUNA,74.02.24.1001,PARAUNA,desa
7403171004,ANGGABERI,74.02.24.1002,ANGGABERI,desa
7403171005,ANDABIA,74.02.24.1004,ANDABIA,desa
7403171006,LEREHOMA,74.02.24.2007,LEREHOMA,desa
7403171007,WUNDUONGOHI,74.02.24.2008,WUNDUONGOHI,desa
7403171008,TORIKI,74.02.24.1006,TORIKI,desa
7403180012,KUMAPO,74.02.10.2024,KUMAPO,desa
7403180013,WALAY,74.02.10.2012,WALAY,desa
7403180014,EPEEA,74.02.10.2015,EPEEYA,desa
7403180015,UNAASI JAYA,74.02.10.2035,UNAASI JAYA,desa
7403180016,SAMBEANI,74.02.10.2007,SAMBEANI,desa
7403180017,PUNGGALUKU,74.02.10.2009,PUNGGALUKU,desa
7403180018,ABUKI,74.02.10.1001,ABUKI,desa
7403180025,ASOLU,74.02.10.2008,ASOLU,desa
7403180035,PADANGGUNI UTAMA,74.02.10.2040,PADANGGUNI UTAMA,desa
7403180042,ARUBIA JAYA,74.02.10.2039,ARUBIA,desa
7403180043,KASUWURA INDAH,74.02.10.2038,KASUWURA INDAH,desa
7403180044,ANGGORO,74.02.10.2042,ANGGORO,desa
7403181001,AMBEKAERI UTAMA,74.02.16.2002,AMBEKAERI UTAMA,desa
7403181002,LATOMA JAYA,74.02.16.2001,LATOMA JAYA,desa
7403181003,WAWORAHA,74.02.16.1003,WAWORAHA,desa
7403181004,LALOWATA,74.02.16.2009,LALOWATA,desa
7403181005,ANDOLUTO,74.02.16.2008,ANDOLUTO,desa
7403181006,WOWALATOMA,74.02.16.2007,WAWOLATOMA,desa
7403181007,AMBONIKI,74.02.16.2004,AMBONIKI,desa
7403181008,PINOLE,74.02.16.2005,PINOLE,desa
7403181009,TITIOWA,74.02.16.2010,TITIOA,desa
7403181010,NESOWI,74.02.16.2006,NESOWI,desa
7403181011,ANGONGA,74.02.16.2012,ANGONGA,desa
7403182001,PUOSU,74.02.15.1003,PUOSU,desa
7403182002,SENDANG MULYA SARI,74.02.15.1004,SENDANG MULYA SARI,desa
7403182003,MEKAR SARI,74.02.15.1005,MEKAR SARI,desa
7403182004,MATAIWOI,74.02.15.1002,MATA IWOI,desa
7403182005,TONGAUNA,74.02.15.1001,TONGAUNA,desa
7403182006,ASAO,74.02.15.2007,ASAO,desa
7403182011,LALONGGOWUNA,74.02.15.2006,LALONGGOWUNA,desa
7403182013,MOMEA,74.02.15.2013,MOMEA,desa
7403182015,AMBEPULU,74.02.15.2018,AMBEPULU,desa
7403182016,ANDEPOSANDU,74.02.15.2012,ANDEPOSUNDE,desa
7403183003,NEKUDU,74.02.31.2001,NEKUDU,desa
7403183001,LASADA,74.02.31.2002,LASADA,desa
7403183002,AWUA JAYA,74.02.31.2006,AWUA JAYA,desa
7403183004,ASINUA JAYA,74.02.31.2003,ASINUA JAYA,desa
7403183005,AMBONDIA,74.02.31.1004,AMBODIAA,desa
7403183006,ANGOHI,74.02.31.2005,ANGOHI,desa
7403183007,AWUA SARI,74.02.31.2007,AWUA SARI,desa
7403183008,ASIPAKO,74.02.31.2008,ASIPAKO,desa
7403184001,ATODOPI,74.02.38.2001,ATODOPI,desa
7403184002,MATAHORI,74.02.38.2002,MATAHORI,desa
7403184003,SAMBAOSU,74.02.38.2003,SAMBAOSU,desa
7403184004,MATANGGORAI,74.02.38.2004,MATANGGORAI,desa
7403184005,ALOSIKA,74.02.38.2005,ALOSIKA,desa
7403184006,MEKAR JAYA,74.02.38.2006,MEKAR JAYA,desa
7403184007,LANGGEA,74.02.38.2007,LANGGEA,desa
7403184008,ALEUTI,74.02.38.2008,ALEUTI,desa
7403184009,GARUDA,74.02.38.2009,GARUDA,desa
7403184010,PADANGGUNI,74.02.38.2010,PADANGGUNI,desa
7403184011,PADANG MEKAR,74.02.38.2011,PADANG MEKAR,desa
7403193001,WALANDAWE,74.02.23.2004,WALANDAWE,desa
7403193002,ROUTA,74.02.23.1001,RUOTA,desa
7403193003,TIRAWONUA,74.02.23.2002,TIRA WONUA,desa
7403193004,PARUDONGKA,74.02.23.2003,PARUDONGKA,desa
7403193006,PUUWIWIRANO,74.02.23.2005,PUUWIWIRANO,desa
7403193007,LALOMERUI,74.02.23.2007,LALOMERUI,desa
7403193008,TANGGOLA,74.02.23.2006,TANGGOLA,desa
7404010004,LONGGOSIPI,74.01.08.2011,LANGGOSIPI,desa
7404010006,LAMUNDE,74.01.08.2002,LAMUNDRE,desa
7404010007,WATUBANGGA,74.01.08.1001,WATUBANGGA,desa
7404010008,TANDEBURA,74.01.08.1006,TANDEBURA,desa
7404010009,SUMBER REJEKI,74.01.08.2012,SUMBER REJEKI,desa
7404010010,PEOHO,74.01.08.2016,PEOHO,desa
7404010011,KUKUTIO,74.01.08.2007,KUKUTIO,desa
7404010013,KASTURA,74.01.08.2020,KASTURA,desa
7404010017,WOLULU,74.01.08.1015,WOLULU,desa
7404010018,MATAOSU,74.01.08.2017,MATAOSU,desa
7404010020,POLENGA,74.01.08.2018,POLENGA,desa
7404010021,GUNUNG SARI,74.01.08.2023,GUNUNG SARI,desa
7404010022,RANOTETA,74.01.08.2026,RANOTETA,desa
7404010023,MATAOSU UJUNG,74.01.08.2025,MATAOSU UJUNG,desa
7404011001,TONDOWOLIO,74.01.18.2005,TONDOWOLIO,desa
7404011002,POPALIA,74.01.18.2006,POPALIA,desa
7404011003,ANAIWOI,74.01.18.1003,ANAIWOI,desa
7404011004,TANGGETADA,74.01.18.2002,TANGGETADA,desa
7404011005,PETUDUA,74.01.18.2008,PETUDUA,desa
7404011006,RAHANGGADA,74.01.18.2009,RAHANGGADA,desa
7404011007,PEWISOA JAYA,74.01.18.2004,PEWISOA JAYA,desa
7404011008,LALONGGOLOSUA,74.01.18.2007,LALONGGOLOSUA,desa
7404011009,LAMEDAI,74.01.18.2001,LAMEDAI,desa
7404011010,PALEWAI,74.01.18.2010,PALEWAI,desa
7404011011,ONEEHA,74.01.18.2012,ONEEHA,desa
7404011012,PUUNDAIPA,74.01.18.2011,PUUNDAIPA,desa
7404011013,LAMOIKO,74.01.18.2013,LAMOIKO,desa
7404011014,TINGGO,74.01.18.2014,TINGGO,desa
