kode_bps,nama_bps,kode_dagri,nama_dagri,level
7203010001,PADEI LAUT,72.06.07.2008,PADEI LAUT,desa
7203010002,ULUNAMBO,72.06.07.1007,ULUNAMBO,desa
7203010003,KOFALAGADI,72.06.07.2006,KOFALAGADI,desa
7203010004,TORUKUNO,72.06.07.2002,TORUKUNO,desa
7203010005,TEREBINO,72.06.07.2001,TEREBINO,desa
7203010006,NGAPAEA,72.06.07.2003,NGAPAEA,desa
7203010007,MOROMPAITONGA,72.06.07.2005,MOROMPAITONGA,desa
7203010008,PADALAA,72.06.07.2004,"PADALA""A",desa
7203010009,PADEI DARAT,72.06.07.2009,PADEI DARAT,desa
7203010010,MASADIAN,72.06.07.2011,MASADIAN,desa
7203010011,SAMARENGGA,72.06.07.2010,SAMARENGGA,desa
7203010012,PULAU TIGA,72.06.07.2012,PULAU TIGA,desa
7203010013,MATANO,72.06.07.2013,MATANO,desa
7203010014,MATARAPE,72.06.07.2014,MATARAPE,desa
7203010015,BURANGA,72.06.07.2017,BURANGA,desa
7203010016,ULUNIPA,72.06.07.2015,ULUNIPA,desa
7203010017,WAWONGKOLONO,72.06.07.2016,WAWANGKOLONO,desa
7203010018,DONGKALANG,72.06.07.2018,DONGKALAN,desa
7203010019,TANJUNG HARAPAN,72.06.07.2024,TANJUNG HARAPAN,desa
7203010020,TAFAGAPI,72.06.07.2019,TAFAGAPI,desa
7203010021,PULAU TENGAH,72.06.07.2020,PULAU TENGAH,desa
7203010022,TANJUNG TIRAM,72.06.07.2022,TANJUNG TIRAM,desa
7203010023,MBOKITTA,72.06.07.2021,MBOKITTA,desa
7203010024,TANONA,72.06.07.2023,TANONA,desa
7203020001,SAINOA,72.06.06.2001,SAINOA,desa
7203020002,POLEWALI,72.06.06.2002,POLEWALI,desa
7203020003,PULAU DUA,72.06.06.2004,PULAU DUA,desa
7203020004,UMBELE,72.06.06.2003,UMBELE,desa
7203020005,JAWI JAWI,72.06.06.2009,JAWI-JAWI,desa
7203020006,BUTON,72.06.06.2008,BUTON,desa
7203020007,KOBURU,72.06.06.2007,KOBURU,desa
7203020008,BUNGINGKELA,72.06.06.2011,BUNGINGKELA,desa
7203020009,LOKOMBULO,72.06.06.2012,LOKOMBULO,desa
7203020010,PAKU,72.06.06.2006,PAKU,desa
7203020011,BAKALA,72.06.06.2005,BAKALA,desa
7203020012,BUAJANGKA,72.06.06.2013,BUAJANGKA,desa
7203020013,KALEROANG,72.06.06.2010,KALEROANG,desa
7203020014,WARU WARU,72.06.06.2014,WARU-WARU,desa
7203020015,PADABALE,72.06.06.2015,PADABALE,desa
7203020016,PADO PADO,72.06.06.2016,PADO-PADO,desa
7203020017,PULAU BAPA,72.06.06.2017,PULAUBAPA,desa
7203020018,LALEMO,72.06.06.2018,LALEMO,desa
7203020019,LAMONTOLI,72.06.06.2019,LAMONTOLI,desa
7203020029,BUNGINTENDE,72.06.06.2041,BUNGINTENDE,desa
7203020030,BOELIMAU,72.06.06.2045,BOELIMAU,desa
7203020031,PANIMBAWANG,72.06.06.2043,PANIMBAWANG,desa
7203020032,PO'O,72.06.06.2044,PO'O,desa
7203020033,UMBELE LAMA,72.06.06.2047,UMBELE LAMA,desa
7203020034,PULAU DUA DARAT,72.06.06.2048,PULAU DUA DARAT,desa
7203020035,POARO,72.06.06.2046,POARO,desa
7203021001,BETE BETE,72.06.10.2001,BETE-BETE,desa
7203021002,PADABAHO,72.06.10.2002,PADABAHAO,desa
7203021003,MAKARTI JAYA,72.06.10.2012,MAKARTIJAYA,desa
7203021004,LABOTA,72.06.10.2003,LABOTA,desa
7203021005,FATUFIA,72.06.10.2004,FATUFIA,desa
7203021006,KEUREA,72.06.10.2005,KEUREA,desa
7203021007,BAHOMAKMUR,72.06.10.2011,BAHO MAKMUR,desa
7203021008,BAHODOPI,72.06.10.2006,BAHODOPI,desa
7203021009,LALAMPU,72.06.10.2007,LALAMPU,desa
7203021010,SIUMBATU,72.06.10.2008,SIUMBATU,desa
7203021011,DAMPALA,72.06.10.2009,DAMPALA,desa
7203021012,LELE,72.06.10.2010,LE-LE,desa
7203022001,WERE EA,72.06.15.2010,WERE'A,desa
7203022002,SAMBALAGI,72.06.15.2009,SAMBALAGI,desa
7203022003,LAROENAI,72.06.15.2008,LAROENAI,desa
7203022004,BULELENG,72.06.15.2007,BULELENG,desa
7203022005,TORETE,72.06.15.2006,TORETE,desa
7203022006,LAFEU,72.06.15.2005,LAFEU,desa
7203022007,TANDA OLEO,72.06.15.2004,TANDAOLEO,desa
7203022008,ONE ETE,72.06.15.2003,ONE ETE,desa
7203022009,TANGOFA,72.06.15.2002,TANGOFA,desa
7203022010,PUUNGKEU,72.06.15.2001,PUUNGKEU,desa
7203030011,PUUNGKOILU,72.06.05.2010,PUUNGKOILU,desa
7203030012,BAHONTOBUNGKU,72.06.05.2011,BAHONTOBUNGKU,desa
7203030013,TOFUTI,72.06.05.2012,TOFUTI,desa
7203030014,SAKITA,72.06.05.2013,SAKITA,desa
7203030015,MENDUI,72.06.05.1014,MENDUI,desa
7203030016,TOFOISO,72.06.05.1016,TOFOISO,desa
7203030017,MARSAOLEH,72.06.05.1017,MARSAOLEH,desa
7203030018,LAMBEREA,72.06.05.1015,LAMBEREA,desa
7203030019,BUNGI,72.06.05.1020,BUNGI,desa
7203030020,MATANO,72.06.05.1018,MATANO,desa
7203030021,MATANSALA,72.06.05.2019,MATANSALA,desa
7203030022,BAHORURU,72.06.05.2021,BAHORURU,desa
7203030023,IPI,72.06.05.2023,IPI,desa
7203030024,BENTE,72.06.05.2022,BENTE,desa
7203030025,BAHOMOHONI,72.06.05.2024,BAHOMOHONI,desa
7203030026,BAHOMOLEO,72.06.05.2025,BAHOMOLEO,desa
7203030027,BAHOMANTE,72.06.05.2026,BAHOMANTE,desa
7203030028,LANONA,72.06.05.2027,LANONA,desa
7203030029,TUDUA,72.06.05.2029,TUDUA,desa
7203031001,ONEPUTE JAYA,72.06.18.2001,ONEPUTEH JAYA,desa
7203031002,BAHOMOTEFE,72.06.18.2002,BAHOMOTEFE,desa
7203031003,BAHOMOAHI,72.06.18.2003,BAHOMOAHI,desa
7203031004,ULULERE,72.06.18.2004,ULULERE,desa
7203031005,KOLONO,72.06.18.2005,KOLONO,desa
7203031006,GERESA,72.06.18.2006,GERESA,desa
7203031007,LAROUE,72.06.18.2007,LAROUE,desa
7203031008,NAMBO,72.06.18.2008,NAMBO,desa
7203031009,UNSONGI,72.06.18.2009,UNSONGI,desa
7203031010,LAHUAFU,72.06.18.2010,LAHUAFU,desa
7203040001,BAHOEA REKO  REKO,72.06.08.2001,BAHOEA REKO- REKO,desa
7203040002,WOSU,72.06.08.2002,WOSU,desa
7203040003,LAROBENU,72.06.08.2003,LAROBENU,desa
7203040004,UMPANGA,72.06.08.2004,UMPANGA,desa
7203040005,TOFOGARO,72.06.08.2006,TOPOGARO,desa
7203040006,TONDO,72.06.08.2005,TONDO,desa
7203040007,AMBUNU,72.06.08.2007,AMBUNU,desa
7203040008,MARGA MULYA,72.06.08.2029,MARGA MULYA,desa
7203040009,UEDAGO,72.06.08.2012,UEDAGO,desa
7203040010,WATA,72.06.08.2008,WATA,desa
7203041001,PARILANGKE,72.06.09.2001,PARILANGKE,desa
7203041002,BERINGIN JAYA,72.06.09.2008,BERINGIN JAYA,desa
7203041003,BAHONSUAI,72.06.09.2002,BAHONSUAI,desa
7203041004,SAMARENDA,72.06.09.2009,SAMARENDA,desa
7203041005,ATANANGA,72.06.09.2003,ATANANGA,desa
7203041006,LAMBELU,72.06.09.2006,LAMBELU,desa
7203041007,LIMBO MAKMUR,72.06.09.2007,LIMBO MAKMUR,desa
7203041008,PEBATAE,72.06.09.2004,PEBATAE,desa
7203041009,KARAUPA,72.06.09.2013,KARAUPA,desa
7203041010,UMBELE,72.06.09.2005,UMBELE,desa
7203041011,HARAPAN JAYA,72.06.09.2011,HARAPAN JAYA,desa
7203041012,PEBOTOA,72.06.09.2012,PEBOTOA,desa
7203041013,LASAMPI,72.06.09.2010,LASAMPI,desa
7203042001,PUNTARI MAKMUR,72.06.12.2009,PUNTARI MAKMUR,desa
7203042002,SAMPEANTABA,72.06.12.2001,SAMPEANTABA,desa
7203042003,LANTULA JAYA,72.06.12.2008,LANTULA JAYA,desa
7203042004,BUMI HARAPAN,72.06.12.2010,BUMI HARAPAN,desa
7203042005,EMEA,72.06.12.2002,EMEA,desa
7203042006,MOAHINO,72.06.12.2006,MOAHINO,desa
7203042007,UNGKAYA,72.06.12.2012,UNGKAYA,desa
7203042008,SOLONSA JAYA,72.06.12.2011,SOLONSA JAYA,desa
7203042009,SOLONSA,72.06.12.2007,SOLONSA,desa
7204010001,MAYOA,72.02.06.2007,MAYOA,desa
7204010002,MAYA SARI,72.02.06.2018,MAYASARI,desa
7204010003,UELENE,72.02.06.2008,UELENE,desa
7204010013,PANDA JAYA,72.02.06.2019,PANDAJAYA,desa
7204010014,MAYA JAYA,72.02.06.2020,MAYAJAYA,desa
