kode_bps,nama_bps,kode_dagri,nama_dagri,level
3401080001,HARGOMULYO,34.01.08.2001,HARGOMULYO,desa
3401080002,HARGOREJO,34.01.08.2002,HARGOREJO,desa
3401080003,HARGOWILIS,34.01.08.2003,HARGOWILIS,desa
3401080004,KALIREJO,34.01.08.2004,KALIREJO,desa
3401080005,HARGOTIRTO,34.01.08.2005,HARGOTIRTO,desa
3401090001,JATIMULYO,34.01.09.2001,JATIMULYO,desa
3401090002,GIRIPURWO,34.01.09.2002,GIRIPURWO,desa
3401090003,PENDOWOREJO,34.01.09.2003,PENDOWOREJO,desa
3401090004,PURWOSARI,34.01.09.2004,PURWOSARI,desa
3401100001,BANYUROTO,34.01.10.2001,BANYUROTO,desa
3401100002,DONOMULYO,34.01.10.2002,DONOMULYO,desa
3401100003,WIJIMULYO,34.01.10.2003,WIJIMULYO,desa
3401100004,TANJUNGHARJO,34.01.10.2004,TANJUNGHARJO,desa
3401100005,JATI SARONO,34.01.10.2005,JATISARONO,desa
3401100006,KEMBANG,34.01.10.2006,KEMBANG,desa
3401110001,BANJARARUM,34.01.12.2001,BANJARARUM,desa
3401110002,BANJARASRI,34.01.12.2002,BANJARASRI,desa
3401110003,BANJARHARJO,34.01.12.2003,BANJARHARJO,desa
3401110004,BANJAROYO,34.01.12.2004,BANJAROYO,desa
3401120001,KEBON HARJO,34.01.11.2001,KEBONHARJO,desa
3401120002,BANJARSARI,34.01.11.2002,BANJARSARI,desa
3401120003,PURWOHARJO,34.01.11.2003,PURWOHARJO,desa
3401120004,SIDOHARJO,34.01.11.2004,SIDOHARJO,desa
3401120005,GERBOSARI,34.01.11.2005,GERBOSARI,desa
3401120006,NGARGOSARI,34.01.11.2006,NGARGOSARI,desa
3401120007,PAGERHARJO,34.01.11.2007,PAGERHARJO,desa
3402010001,PONCOSARI,34.02.01.2001,PONCOSARI,desa
3402010002,TRIMURTI,34.02.01.2002,TRIMURTI,desa
3402020001,GADINGSARI,34.02.02.2001,GADINGSARI,desa
3402020002,GADINGHARJO,34.02.02.2002,GADINGHARJO,desa
3402020003,SRIGADING,34.02.02.2003,SRIGADING,desa
3402020004,MURTIGADING,34.02.02.2004,MURTIGADING,desa
3402030001,TIRTOHARGO,34.02.03.2005,TIRTOHARGO,desa
3402030002,PARANGTRITIS,34.02.03.2002,PARANGTRITIS,desa
3402030003,DONOTIRTO,34.02.03.2003,DONOTIRTO,desa
3402030004,TIRTOSARI,34.02.03.2004,TIRTOSARI,desa
3402030005,TIRTOMULYO,34.02.03.2001,TIRTOMULYO,desa
3402040001,SELOHARJO,34.02.04.2001,SELOHARJO,desa
3402040002,PANJANGREJO,34.02.04.2002,PANJANGREJO,desa
3402040003,SRIHARDONO,34.02.04.2003,SRIHARDONO,desa
3402050001,SIDOMULYO,34.02.05.2001,SIDOMULYO,desa
3402050002,MULYODADI,34.02.05.2002,MULYODADI,desa
3402050003,SUMBERMULYO,34.02.05.2003,SUMBERMULYO,desa
3402060001,CATURHARJO,34.02.06.2001,CATUHARJO,desa
3402060002,TRIHARJO,34.02.06.2002,TRIHARJO,desa
3402060003,GILANGHARJO,34.02.06.2003,GILANGHARJO,desa
3402060004,WIJIREJO,34.02.06.2004,WIJIREJO,desa
3402070001,PALBAPANG,34.02.08.2001,PALBAPANG,desa
3402070002,RINGIN HARJO,34.02.08.2002,RINGINHARJO,desa
3402070003,BANTUL,34.02.08.2003,BANTUL,desa
3402070004,TRIRENGGO,34.02.08.2004,TRIRENGGO,desa
3402070005,SABDODADI,34.02.08.2005,SABDODADI,desa
3402080001,PATALAN,34.02.09.2001,PATALAN,desa
3402080002,CANDEN,34.02.09.2002,CANDEN,desa
3402080003,SUMBER AGUNG,34.02.09.2003,SUMBERAGUNG,desa
3402080004,TRIMULYO,34.02.09.2004,TRIMULYO,desa
3402090001,SELOPAMIORO,34.02.10.2001,SELOPAMIORO,desa
3402090002,SRIHARJO,34.02.10.2002,SRIHARJO,desa
3402090003,KEBON AGUNG,34.02.10.2004,KEBONAGUNG,desa
