kode_bps,nama_bps,kode_dagri,nama_dagri,level
6309030001,TELAGA ITAR,63.09.02.2003,TELAGA ITAR,desa
6309030004,PUDAK SETEGAL,63.09.02.2006,PUDAK SETEGAL,desa
6309030007,BAHUNGIN,63.09.02.2012,BAHUNGIN,desa
6309030008,TAKULAT,63.09.02.2009,TAKULAT,desa
6309030009,PULAU,63.09.02.1001,PULAU,desa
6309030010,MASINTAN,63.09.02.2008,MASINTAN,desa
6309030011,PALIAT,63.09.02.2010,PALIAT,desa
6309030013,SUNGAI BULUH,63.09.02.2004,SUNGAI BULUH,desa
6309030015,BINTURU,63.09.02.2005,BINTURU,desa
6309030016,KARANGAN PUTIH,63.09.02.2011,KARANGAN PUTIH,desa
6309030017,PASAR PANAS,63.09.02.2007,PASAR PANAS,desa
6309030018,AMPUKUNG,63.09.02.2002,AMPUKUNG,desa
6309040001,MADANG,63.09.08.2001,MADANG,desa
6309040002,PADANGIN,63.09.08.2004,PADANGIN,desa
6309040003,HARUS,63.09.08.2007,HARUS,desa
6309040004,TANTARINGIN,63.09.08.2002,TANTARINGIN,desa
6309040005,MANDUIN,63.09.08.2005,MANDUIN,desa
6309040006,MANTUIL,63.09.08.2006,MANTUIL,desa
6309040007,MURUNG KARANGAN,63.09.08.2003,MURUNG KARANGAN,desa
6309050001,WALANGKIR,63.09.03.2003,WALANGKIR,desa
6309050002,PULAU KU'U,63.09.03.2008,"PULAU KU""U",desa
6309050003,TAMIYANG,63.09.03.2013,TAMIYANG,desa
6309050004,WARUKIN,63.09.03.2004,WARUKIN,desa
6309050005,PADANG PANJANG,63.09.03.2010,PADANG PANJANG,desa
6309050007,BARIMBUN,63.09.03.2005,BARIMBUN,desa
6309050010,PADANGIN,63.09.03.2012,PADANGIN,desa
6309050011,LUK BAYUR,63.09.03.2002,LUKBAYUR,desa
6309050014,MANGKUSIP,63.09.03.2006,MANGKUSIP,desa
6309050015,TANTA,63.09.03.2009,TANTA,desa
6309050017,TANTA HULU,63.09.03.2014,TANTA HULU,desa
6309050019,PUAIN KANAN,63.09.03.2011,PUAIN KANAN,desa
6309050020,PAMARANGAN KANAN,63.09.03.2007,PAMARANGAN KANAN,desa
6309050022,MURUNG BARU,63.09.03.2001,MURUNG BARU,desa
6309060002,BANYU TAJUN,63.09.04.2005,BANYU TAJUN,desa
6309060003,SUNGAI PIMPING,63.09.04.2014,SUNGAI PIMPING,desa
6309060004,PAMARANGAN KIWA,63.09.04.2006,PAMARANGAN KIWA,desa
6309060006,PUAIN KIWA,63.09.04.2007,PUAIN KIWA,desa
6309060007,JANGKUNG,63.09.04.1001,JANGKUNG,desa
6309060008,TANJUNG,63.09.04.1002,TANJUNG,desa
6309060009,AGUNG,63.09.04.1003,AGUNG,desa
6309060011,KAMBITIN,63.09.04.2010,KAMBITIN,desa
6309060012,HIKUN,63.09.04.1004,HIKUN,desa
6309060014,KAMBITIN RAYA,63.09.04.2015,KAMBITIN RAYA,desa
6309060015,WAYAU,63.09.04.2011,WAYAU,desa
6309060017,JUAI,63.09.04.2008,JUAI,desa
6309060019,GARUNGGUNG,63.09.04.2012,GARUNGGUNG,desa
6309060020,KITANG,63.09.04.2013,KITANG,desa
6309060021,MAHE SEBERANG,63.09.04.2009,MAHE SEBERANG,desa
6309070001,SULINGAN,63.09.06.1003,SULINGAN,desa
6309070002,PEMBATAAN,63.09.06.1009,PEMBATAAN,desa
6309070003,MABUUN,63.09.06.1006,MABU'UN,desa
6309070004,MABURAI,63.09.06.2004,MABURAI,desa
6309070005,BELIMBING RAYA,63.09.06.1001,BELIMBING RAYA,desa
6309070006,BELIMBING,63.09.06.1002,BELIMBING,desa
6309070007,KAPAR,63.09.06.2007,KAPAR,desa
6309070009,MASUKAU,63.09.06.2008,MASUKAU,desa
6309070012,KASIAU,63.09.06.2005,KASIAU,desa
6309070013,KASIAU RAYA,63.09.06.2010,KASIAU RAYA,desa
6309080002,LOK BATU,63.09.05.2014,LOK BATU,desa
6309080003,KEMBANG KUNING,63.09.05.2011,KEMBANG KUNING,desa
6309080004,SERADANG,63.09.05.2012,SERADANG,desa
6309080006,HALONG,63.09.05.2005,HALONG,desa
6309080009,SUPUT,63.09.05.2015,SUPUT,desa
6309080010,CATUR KARYA,63.09.05.2021,CATUR KARYA,desa
6309080012,MAHE PASAR,63.09.05.2013,MAHE PASAR,desa
6309080016,SURIYAN,63.09.05.2018,SURIAN,desa
6309080027,HAYUP,63.09.05.2007,HAYUP,desa
6309080030,BONGKANG,63.09.05.2003,BONGKANG,desa
6309080031,WIRANG,63.09.05.2002,WIRANG,desa
6309080035,NAWIN,63.09.05.2004,NAWIN,desa
6309080036,MARINDI,63.09.05.2001,MARINDI,desa
6309081001,WALING,63.09.12.2001,WALING,desa
6309081002,USIH,63.09.12.2002,USIH,desa
6309081003,BINTANG ARA,63.09.12.2003,BINTANG ARA,desa
6309081004,ARGO MULYO,63.09.12.2007,ARGO MULYO,desa
6309081005,BURUM,63.09.12.2004,BURUM,desa
6309081006,PANAAN,63.09.12.2005,PANAAN,desa
6309081007,HEGAR MANAH,63.09.12.2009,HEGARMANAH,desa
6309081008,DAMBUNG RAYA,63.09.12.2006,DAMBUNG RAYA,desa
6309081009,BUMI MAKMUR,63.09.12.2008,BUMI MAKMUR,desa
6309090001,MASINGAI II,63.09.10.2005,MASINGAI II,desa
6309090002,MASINGAI I,63.09.10.2006,MASINGAI I,desa
6309090003,BILAS,63.09.10.2001,BILAS,desa
6309090005,KAONG,63.09.10.2002,KAONG,desa
6309090007,PANGELAK,63.09.10.2003,PANGELAK,desa
6309090010,KINARUM,63.09.10.2004,KINARUM,desa
6309100001,RIBANG,63.09.07.2013,RIBANG,desa
6309100002,KUPANG NUNDING,63.09.07.2001,KUPANG NUNDING,desa
6309100003,MANGKUPUM,63.09.07.2002,MANGKUPUM,desa
6309100004,KAMPUNG BARU,63.09.07.2011,KAMPUNG BARU,desa
6309100005,PELAPI,63.09.07.2010,PALAPI,desa
6309100006,PASAR BATU,63.09.07.2003,PASAR BATU,desa
6309100007,SIMPUNG LAYUNG,63.09.07.2008,SIMPUNG LAYUNG,desa
6309100008,UWIE,63.09.07.2004,UWIE,desa
6309100010,MUARA UYA,63.09.07.2005,MUARA UYA,desa
6309100011,LUMBANG,63.09.07.2006,LUMBANG,desa
6309100014,SANTUUN,63.09.07.2007,SANTUUN,desa
6309100015,BINJAI,63.09.07.2009,BINJAI,desa
6309100016,SALIKUNG,63.09.07.2012,SALIKUNG,desa
6309100017,SUNGAI KUMAP,63.09.07.2014,SUNGAI KUMAP,desa
6309110001,NAMUN,63.09.11.2002,NAMUN,desa
6309110002,MUANG,63.09.11.2005,MUANG,desa
6309110003,TERATAU,63.09.11.2001,TERATAU,desa
6309110004,PURUI,63.09.11.2007,PURUI,desa
6309110005,NALUI,63.09.11.2009,NALUI,desa
6309110006,JARO,63.09.11.2003,JARO,desa
6309110007,GARAGATA,63.09.11.2008,GARAGATA,desa
6309110008,SOLAN,63.09.11.2004,SOLAN,desa
6309110009,LANO,63.09.11.2006,LANO,desa
6310010001,BETUNG,63.10.02.2002,BETUNG,desa
6310010002,PULAU SALAK,63.10.02.2012,PULAU SALAK,desa
6310010003,BERINGIN,63.10.02.2032,BERINGIN,desa
6310010004,BARUGELANG,63.10.02.2011,BARU GELANG,desa
6310010005,SUNGAI LEMBU,63.10.02.2003,SUNGAI LEMBU,desa
6310010006,GUSUNGE,63.10.02.2029,GUSUNGE,desa
