kode_bps,nama_bps,kode_dagri,nama_dagri,level
3523100001,PATIHAN,35.23.19.2001,PATIHAN,desa
3523100002,NGADIPURO,35.23.19.2006,NGADIPURO,desa
3523100003,NGADIREJO,35.23.19.2007,NGADIREJO,desa
3523100004,BUNUT,35.23.19.2008,BUNUT,desa
3523100005,WIDANG,35.23.19.2009,WIDANG,desa
3523100006,COMPRENG,35.23.19.2004,COMPRENG,desa
3523100007,BANJAR,35.23.19.2010,BANJAR,desa
3523100008,TEGALSARI,35.23.19.2011,TEGALSARI,desa
3523100009,KEDUNGHARJO,35.23.19.2014,KEDUNGHARJO,desa
3523100010,TEGALREJO,35.23.19.2016,TEGALREJO,desa
3523100011,SIMOREJO,35.23.19.2013,SIMOREJO,desa
3523100012,MRUTUK,35.23.19.2003,MRUTUK,desa
3523100013,MINOHOREJO,35.23.19.2002,MINOHOREJO,desa
3523100014,SUMBEREJO,35.23.19.2005,SUMBERJO,desa
3523100015,MLANGI,35.23.19.2012,MLANGI,desa
3523100016,KUJUNG,35.23.19.2015,KUJUNG,desa
3523110014,DAWUNG,35.23.18.2006,DAWUNG,desa
3523110001,NGIMBANG,35.23.18.2008,NGIMBANG,desa
3523110002,WANGUN,35.23.18.2015,WANGUN,desa
3523110003,KETAMBUL,35.23.18.2019,KETAMBUL,desa
3523110004,CEPOKOREJO,35.23.18.2018,CEPOKOREJO,desa
3523110005,PLIWETAN,35.23.18.2017,PLIWETAN,desa
3523110006,KARANGAGUNG,35.23.18.2016,KARANGAGUNG,desa
3523110007,LERAN WETAN,35.23.18.2014,LERAN WETAN,desa
3523110008,LERAN KULON,35.23.18.2013,LERAN KULON,desa
3523110009,GLODOG,35.23.18.2012,GLODOG,desa
3523110010,PALANG,35.23.18.2011,PALANG,desa
3523110011,GESIKHARJO,35.23.18.2010,GESIKHARJO,desa
3523110012,PUCANGAN,35.23.18.2009,PUCANGAN,desa
3523110013,CENDORO,35.23.18.2007,CENDORO,desa
3523110015,TEGALBANG,35.23.18.2003,TEGALBANG,desa
3523110016,SUMURGUNG,35.23.18.2004,SUMURGUNG,desa
3523110017,KRADENAN,35.23.18.2005,KRADENAN,desa
3523110018,TASIKMADU,35.23.18.2002,TASIKMADU,desa
3523110019,PANYURAN,35.23.18.1001,PAYURAN,desa
3523120003,NGINO,35.23.15.2010,NGINO,desa
3523120005,BEKTIHARJO,35.23.15.2009,BEKTIHARJO,desa
3523120006,SAMBONGREJO,35.23.15.2012,SAMBONGREJO,desa
3523120007,GENAHARJO,35.23.15.2017,GENAHARJO,desa
3523120008,GESING,35.23.15.2020,GESING,desa
3523120009,TUNAH,35.23.15.2019,TUNAH,desa
3523120010,KOWANG,35.23.15.2018,KOWANG,desa
3523120011,PENAMBANGAN,35.23.15.2016,PENAMBANGAN,desa
3523120012,SEMANDING,35.23.15.2013,SEMANDING,desa
3523120013,PRUNGGAHAN WETAN,35.23.15.2011,PRUNGGAHAN  WETAN,desa
3523120014,PRUNGGAHAN KULON,35.23.15.2003,PRUNGGAHAN KULON,desa
3523120015,JADI,35.23.15.2001,JADI,desa
3523120016,BOTO,35.23.15.2002,BOTO,desa
3523120017,TEGALAGUNG,35.23.15.2004,TEGALAGUNG,desa
3523120018,BEJAGUNG,35.23.15.2014,BEJAGUNG,desa
3523120019,GEDONGOMBO,35.23.15.1015,GEDONGOMBO,desa
3523120020,KARANG,35.23.15.1006,KARANG,desa
3523130001,SUMURGUNG,35.23.16.2001,SUMURGUNG,desa
3523130002,SUGIHARJO,35.23.16.2002,SUGIHARJO,desa
3523130003,KEMBANGBILO,35.23.16.2004,KEMBANGBILO,desa
3523130004,MONDOKAN,35.23.16.1003,MONDOKAN,desa
3523130005,PERBON,35.23.16.1005,PERBON,desa
3523130006,LATSARI,35.23.16.1006,LATSARI,desa
3523130007,SIDOREJO,35.23.16.1010,SIDOREJO,desa
3523130008,DOROMUKTI,35.23.16.1011,DOROMUKTI,desa
3523130009,KEBONSARI,35.23.16.1014,KEBONSARI,desa
3523130010,SUKOLILO,35.23.16.1017,SUKOLILO,desa
3523130011,BATURETNO,35.23.16.1016,BATURETNO,desa
3523130012,SENDANGHARJO,35.23.16.1015,SENDANGHARJO,desa
3523130013,KUTOREJO,35.23.16.1013,KUTOREJO,desa
3523130014,SIDOMULYO,35.23.16.1012,SIDOMULYO,desa
3523130015,RONGGOMULYO,35.23.16.1009,RONGGOMULYO,desa
3523130016,KINGKING,35.23.16.1008,KINGKING,desa
3523130017,KARANGSARI,35.23.16.1007,KARANGSARI,desa
3523140001,KARANGASEM,35.23.12.2001,KARANGASEM,desa
3523140002,SOCOREJO,35.23.12.2002,SOCOREJO,desa
3523140003,TEMAJI,35.23.12.2003,TEMAJI,desa
3523140004,PURWOREJO,35.23.12.2004,PURWOREJO,desa
3523140005,TASIKHARJO,35.23.12.2005,TASIKHARJO,desa
3523140006,REMEN,35.23.12.2008,REMEN,desa
3523140007,MENTOSO,35.23.12.2012,MENTOSO,desa
3523140008,RAWASAN,35.23.12.2011,RAWASAN,desa
3523140009,SUMURGENENG,35.23.12.2006,SUMURGENENG,desa
3523140010,WADUNG,35.23.12.2010,WADUNG,desa
3523140011,KALIUNTU,35.23.12.2014,KALIUNTU,desa
3523140012,BEJI,35.23.12.2009,BEJI,desa
3523140013,SUWALAN,35.23.12.2007,SUWALAN,desa
3523140014,JENGGOLO,35.23.12.2013,JENGGOLO,desa
3523140015,SEKARDADI,35.23.12.2015,SEKARDADI,desa
3523140016,JENU,35.23.12.2016,JENU,desa
3523140017,SUGIHWARAS,35.23.12.2017,SUGIHWARAS,desa
3523150001,KAPU,35.23.13.2010,KAPU,desa
3523150002,TEGALREJO,35.23.13.2012,TEGALREJO,desa
3523150003,TAHULU,35.23.13.2011,TAHULU,desa
3523150004,MANDIREJO,35.23.13.2016,MANDIREJO,desa
3523150005,BOGOREJO,35.23.13.2018,BOGOREJO,desa
3523150006,SUMBEREJO,35.23.13.2019,SUMBERJO,desa
3523150007,SENDANGHAJI,35.23.13.2017,SENDANGHAJI,desa
3523150008,SAMBONGGEDE,35.23.13.2014,SAMBONGGEDE,desa
3523150009,SUMBER,35.23.13.2015,SUMBER,desa
3523150010,TUWIRI WETAN,35.23.13.2004,TUWIRI WETAN,desa
3523150011,TUWIRI KULON,35.23.13.2006,TUWIRI KULON,desa
3523150012,BOREHBANGLE,35.23.13.2013,BOREHBANGLE,desa
3523150013,SENORI,35.23.13.2008,SENORI,desa
3523150014,SEMBUNGREJO,35.23.13.2009,SEMBUNGREJO,desa
3523150015,PONGPONGAN,35.23.13.2005,PONGPONGAN,desa
3523150016,TEMANDANG,35.23.13.2003,TEMANDANG,desa
3523150017,TLOGOWARU,35.23.13.2001,TLOGOWARU,desa
3523150018,TOBO,35.23.13.2002,TOBO,desa
3523150019,SUGIHAN,35.23.13.2007,SUGIHAN,desa
3523160001,GEMULUNG,35.23.08.2001,GEMULUNG,desa
3523160002,WOLUTENGAH,35.23.08.2004,WOLUTENGAH,desa
3523160003,TRANTANG,35.23.08.2003,TRANTANG,desa
3523160004,SIDONGANTI,35.23.08.2002,SIDONGANTI,desa
3523160005,TENGGER WETAN,35.23.08.2005,TENGGERWETAN,desa
3523160006,HARGORETNO,35.23.08.2007,HARGORETNO,desa
3523160007,TEMAYANG,35.23.08.2014,TEMAYANG,desa
3523160008,PADASAN,35.23.08.2017,PADASAN,desa
3523160009,KARANGLO,35.23.08.2016,KARANGLO,desa
3523160010,SUMBERARUM,35.23.08.2015,SUMBERARUM,desa
3523160011,MARGOMULYO,35.23.08.2013,MARGOMULYO,desa
3523160012,JAROREJO,35.23.08.2010,JAROREJO,desa
3523160013,MARGOREJO,35.23.08.2008,MARGOREJO,desa
3523160014,GAJI,35.23.08.2006,GAJI,desa
3523160015,KEDUNGREJO,35.23.08.2009,KEDUNGREJO,desa
3523160016,KASIMAN,35.23.08.2012,KASIMAN,desa
3523160017,MLIWANG,35.23.08.2011,MLIWANG,desa
3523170001,NGULAHAN,35.23.06.2002,NGULAHAN,desa
3523170002,DIKIR,35.23.06.2001,DIKIR,desa
3523170003,MANDER,35.23.06.2004,MANDER,desa
3523170004,PLAJAN,35.23.06.2003,PLAJAN,desa
3523170005,BELIKANGET,35.23.06.2005,BELIKANGET,desa
3523170006,COKROWATI,35.23.06.2006,COKROWATI,desa
3523170007,SOTANG,35.23.06.2009,SOTANG,desa
3523170008,PULOGEDE,35.23.06.2007,PULOGEDE,desa
3523170009,GADON,35.23.06.2008,GADON,desa
3523170010,PABEYAN,35.23.06.2010,PABEYAN,desa
3523170011,TAMBAKBOYO,35.23.06.2012,TAMBAKBOYO,desa
3523170012,KLUTUK,35.23.06.2011,KLUTUK,desa
3523170013,DASIN,35.23.06.2013,DASIN,desa
3523170014,KENANTI,35.23.06.2014,KENANTI,desa
3523170015,SOBONTORO,35.23.06.2016,SOBONTORO,desa
3523170016,SAWIR,35.23.06.2015,SAWIR,desa
3523170017,MERKAWANG,35.23.06.2017,MERKAWANG,desa
3523170018,GLONDONGGEDE,35.23.06.2018,GLONDONGGEDE,desa
3523180001,KARANGTENGAH,35.23.02.2004,KARANGTENGAH,desa
3523180002,JOMBOK,35.23.02.2008,JOMBOK,desa
3523180003,WOTSOGO,35.23.02.2010,WOTSOGO,desa
3523180004,SIDOMULYO,35.23.02.2013,SIDOMULYO,desa
3523180005,JATIKLABANG,35.23.02.2016,JATIKLABANG,desa
3523180006,DINGIL,35.23.02.2018,DINGIL,desa
3523180007,DEMIT,35.23.02.2015,DEMIT,desa
3523180008,SUGIHAN,35.23.02.2012,SUGIHAN,desa
3523180009,SADANG,35.23.02.2009,SADANG,desa
3523180010,BADER,35.23.02.2005,BADER,desa
3523180011,PASEYAN,35.23.02.2006,PASEYAN,desa
3523180012,KEBONHARJO,35.23.02.2001,KEBONHARJO,desa
3523180013,WANGI,35.23.02.2002,WANGI,desa
3523180014,KETODAN,35.23.02.2003,KETODAN,desa
3523180015,BESOWO,35.23.02.2007,BESOWO,desa
3523180016,NGEPON,35.23.02.2011,NGEPON,desa
3523180017,KEDUNGMAKAM,35.23.02.2014,KEDUNGMAKAM,desa
3523180018,SEKARAN,35.23.02.2017,SEKARAN,desa
3523190001,JATISARI,35.23.04.2012,JATISARI,desa
3523190002,KAYEN,35.23.04.2014,KAYEN,desa
3523190003,SUKOHARJO,35.23.04.2018,SUKOHARJO,desa
3523190004,SIDOMULYO,35.23.04.2022,SIDOMULYO,desa
3523190005,CINGKLUNG,35.23.04.2024,CINGKLUNG,desa
3523190006,MARGOSUKO,35.23.04.2023,MARGOSUKO,desa
3523190007,NGAMPELREJO,35.23.04.2021,NGAMPELREJO,desa
3523190008,PUGOH,35.23.04.2019,PUGOH,desa
3523190009,KARANGREJO,35.23.04.2017,KARANGREJO,desa
3523190010,SUMBERAN,35.23.04.2013,SUMBERAN,desa
3523190011,SIDING,35.23.04.2007,SIDING,desa
3523190012,TENGGER KULON,35.23.04.2005,TENGGERKULON,desa
3523190013,NGUJURAN,35.23.04.2002,NGUJURAN,desa
3523190014,TLOGOAGUNG,35.23.04.2001,TLOGOAGUNG,desa
3523190015,LATSARI,35.23.04.2003,LATSARI,desa
3523190016,SUKOLILO,35.23.04.2004,SUKOLILO,desa
3523190017,BULUJOWO,35.23.04.2006,BULUJOWO,desa
3523190018,BULUMEDURO,35.23.04.2009,BULUMEDURO,desa
3523190019,BANJAREJO,35.23.04.2010,BANJARJO,desa
3523190020,TERGAMBANG,35.23.04.2008,TERGAMBANG,desa
3523190021,SEMBUNGIN,35.23.04.2016,SEMBUNGIN,desa
3523190022,BONCONG,35.23.04.2011,BONCONG,desa
3523190023,BOGOREJO,35.23.04.2015,BOGOREJO,desa
3523190024,BANCAR,35.23.04.2020,BANCAR,desa
3524010001,KEDUNGKUMPUL,35.24.01.2003,KEDUNGKUMPUL,desa
3524010002,SEMBUNG,35.24.01.2001,SEMBUNG,desa
3524010003,BANGGLE,35.24.01.2002,BANGGLE,desa
3524010004,MRAGEL,35.24.01.2005,MRAGEL,desa
3524010005,SUKORAME,35.24.01.2004,SUKORAME,desa
3524010006,SEWOR,35.24.01.2007,SEWOR,desa
3524010007,KEDUNGREJO,35.24.01.2006,KEDUNGREJO,desa
3524010008,WEDORO,35.24.01.2008,WEDORO,desa
3524010009,PENDOWOKUMPUL,35.24.01.2009,PENDOWOKUMPUL,desa
3524020001,BANJARGONDANG,35.24.02.2002,BANJARGONDANG,desa
3524020002,CANGKRING,35.24.02.2004,CANGKRING,desa
3524020003,KUWUREJO,35.24.02.2007,KUWUREJO,desa
3524020004,SONGOWARENG,35.24.02.2006,SONGOWARENG,desa
3524020005,SUMBERBANJAR,35.24.02.2008,SUMBERBANJAR,desa
3524020006,PRIMPEN,35.24.02.2009,PRIMPEN,desa
3524020007,BRONJONG,35.24.02.2005,BRONJONG,desa
3524020008,BLULUK,35.24.02.2003,BLULUK,desa
3524020009,TALUNREJO,35.24.02.2001,TALUNREJO,desa
3524030001,KEDUNGMENTAWAR,35.24.04.2001,KEDUNGMENTAWAR,desa
3524030002,GANGGANTINGAN,35.24.04.2006,GANGGANGTINGAN,desa
3524030003,GEBANGANGKRIK,35.24.04.2003,GEBANGANGKRIK,desa
3524030004,JEJEL,35.24.04.2007,JEJEL,desa
3524030005,MENDOGO,35.24.04.2011,MENDOGO,desa
3524030006,DURIKEDUNGJERO,35.24.04.2017,DURIKEDUNGJERO,desa
3524030007,LAMONGREJO,35.24.04.2018,LAMONGREJO,desa
3524030008,LAWAK,35.24.04.2012,LAWAK,desa
3524030009,PURWOKERTO,35.24.04.2008,PURWOKERTO,desa
3524030010,NGASEMLEMAHBANG,35.24.04.2004,NGASEMLEMAHBANG,desa
3524030011,CERME,35.24.04.2002,CERME,desa
3524030012,SLAHARWOTAN,35.24.04.2005,SLAHARWOTAN,desa
3524030013,KAKATPENJALIN,35.24.04.2009,KAKATPENJALIN,desa
3524030014,DRUJUGURIT,35.24.04.2013,DRUJUGURIT,desa
3524030015,MUNUNGREJO,35.24.04.2015,MUNUNGREJO,desa
3524030016,NGIMBANG,35.24.04.2016,NGIMBANG,desa
3524030017,SENDANGREJO,35.24.04.2019,SENDANGREJO,desa
3524030018,GIRIK,35.24.04.2014,GIRIK,desa
3524030019,TLEMANG,35.24.04.2010,TLEMANG,desa
