kode_bps,nama_bps,kode_dagri,nama_dagri,level
9402123003,IYORA,91.02.46.2004,IYORA,desa
9402123001,TAILAREK,91.02.46.2001,TAILAREK,desa
9402123002,BOKIEM,91.02.46.2003,BOKIEM,desa
9402123004,BUDLIEM,91.02.46.2005,BUDLIEM,desa
9402123005,HULUAIMA,91.02.46.2007,HULUAIMA,desa
9402123006,ENTAGEKOMA,91.02.46.2008,ENTAGEKOKMA,desa
9402124001,HUBIKIAK,91.02.44.2001,HUBUKIAK,desa
9402124002,DOKOPKU,91.02.44.2003,DOKOPKU,desa
9402124003,MUSIAIMA,91.02.44.2005,MUSIAMIA,desa
9402124004,HUSOAK,91.02.44.2006,HUSOAK,desa
9402124005,HOM-HOM,91.02.44.2007,HOM-HOM,desa
9402124006,HETUMA,91.02.44.2002,HETUMA,desa
9402124007,LIKINO,91.02.44.2004,LIKINO,desa
9402124008,MUSIAIMA II,91.02.44.2008,MUSIAMIA DUA,desa
9402180009,ARABODA,91.02.04.2015,ARABODA,desa
9402180012,KIMBIM,91.02.04.2006,KIMBIN,desa
9402180015,WALAK,91.02.04.2008,WALAK,desa
9402180016,LOGOT,91.02.04.2017,LOGOTPAGA,desa
9402180029,MILIGATNEM,91.02.04.2026,MILIGATNEM,desa
9402180032,WAWANCA,91.02.04.2025,WAWANCA,desa
9402180036,LOKI,91.02.04.2029,LOKI,desa
9402180037,KOMBAGWE,91.02.04.2044,KOMBAGWE,desa
9402180038,WANGGONOMA,91.02.04.2045,WANGGONOMA,desa
9402180039,TIKAWO,91.02.04.2034,TIKAWO,desa
9402181001,SIAPMA,91.02.27.2004,SIAPMA,desa
9402181002,ELABUKAMA,91.02.27.2003,ELABUKAMA,desa
9402181003,TEMIA,91.02.27.2001,TEMIA,desa
9402181004,ANEGERA,91.02.27.2002,ANEGERA,desa
9402181005,MULUPALEK,91.02.27.2007,MULUPALEK,desa
9402181006,PUMASILI,91.02.27.2008,PUMASILI,desa
9402181007,KOSIHAVE,91.02.27.2006,KOSIHAVE,desa
9402181008,HAMUHI,91.02.27.2005,HAMUHI,desa
9402181009,YUMUGIMA,91.02.27.2010,YUMUGIMA,desa
9402181010,ABULUKMO,91.02.27.2009,ABULUKMO,desa
9402182010,WOGI,91.02.58.2001,WOGI,desa
9402182011,HOLASILI,91.02.58.2003,HOLASILI,desa
9402182024,ELABOGE,91.02.58.2002,ELABOGE,desa
9402182030,YEREGA,91.02.58.2004,YEREGA,desa
9402182031,APNAE,91.02.58.2007,APNAE,desa
9402182041,OLAGI,91.02.58.2005,OLAGI,desa
9402182042,GIGILOBO,91.02.58.2006,GIGILOBO,desa
9402182043,WENENGGULIK,91.02.58.2008,WONENGGULIK,desa
9402183017,PIRAMID,91.02.59.2001,PIRAMID,desa
9402183018,YONGGIME,91.02.59.2002,YONGGIME,desa
9402183019,ALGONIK,91.02.59.2004,ALGONIK,desa
9402183020,PERABAGA,91.02.59.2003,PERABAGA,desa
9402183021,YALINGGUME,91.02.59.2005,YALINGGUME,desa
9402183022,ABONERI,91.02.59.2006,ABONERI,desa
9402183037,GOBALIMO,91.02.59.2007,GOBALIMO,desa
9402183038,BALIMA,91.02.59.2008,BALIMA,desa
9402183039,YUMBUN,91.02.59.2009,YUMBUN,desa
9402183040,BEAM,91.02.59.2010,BEAM,desa
9402184001,KEWIN,91.02.60.2003,KEWIN,desa
9402184002,HOLKIMA,91.02.60.2004,HOLKIMA,desa
9402184007,ASOLOGAIMA,91.02.60.2002,ASOLOGAIMA,desa
9402184008,MULIAMA,91.02.60.2001,MILIAMA,desa
9402184023,HALEFA,91.02.60.2005,HELEFA,desa
9402184025,KONAM,91.02.60.2010,KONAN,desa
9402184026,DELEKAMA,91.02.60.2007,DELEKAMA,desa
9402184027,SILAMIK,91.02.60.2009,SILAMIK,desa
9402184028,MOLEBAGA,91.02.60.2008,MOLEBAGA,desa
9402184040,SEKOM,91.02.60.2006,SEKOM,desa
9402184041,PILABAGA,91.02.60.2011,PILIBAGA,desa
9402184042,HUKULAGI,91.02.60.2012,HUKURAGI,desa
9402185001,DOGONAME,91.02.67.2004,DOGONAME,desa
9402185002,YANENGGAME,91.02.67.2003,YANENGGAME,desa
9402185003,DUMAPAGA,91.02.67.2002,DUMAPAGA,desa
9402185004,WAME,91.02.67.2001,WAME,desa
9402190007,KIMIMA,91.02.03.2017,KIMIMA,desa
9402190008,JIWIKA,91.02.03.2001,JIWIKA,desa
9402190009,WAGA - WAGA,91.02.03.2007,WAGA-WAGA,desa
9402190010,ERAGAMA,91.02.03.2011,ERAGAMA,desa
9402190011,ABUSA,91.02.03.2009,ABUSA,desa
9402190012,MILIMA,91.02.03.2006,MULIMA,desa
9402190027,OBYA,91.02.03.2033,OBYA,desa
9402190028,MEBAGAIMA,91.02.03.2018,MEBAGAIMA,desa
