kode_bps,nama_bps,kode_dagri,nama_dagri,level
9104072001,SEBYAR REJOSARI,92.06.19.2001,SEBYAR REJOSASI,desa
9104072002,TOMU,92.06.19.2002,TOMU,desa
9104072003,TAROI,92.06.19.2003,TAROY,desa
9104072004,EKAM,92.06.19.2004,EKAM,desa
9104073001,WERIAGAR,92.06.21.2001,WERIAGAR,desa
9104073002,MOGOTIRA,92.06.21.2002,MOGOTIRA,desa
9104073003,WERIAGAR BARU,92.06.21.2003,WERIAGAR BARU,desa
9104073004,WERIAGAR UTARA,92.06.21.2004,WERIAGAR UTARA,desa
9104073005,TUANAKIN,92.06.21.2005,TUANAIKIN,desa
9104080001,JAGIRO,92.06.05.2001,JAGIRO,desa
9104080002,INGGOF,92.06.05.2011,INGGOF,desa
9104080003,RAWARA,92.06.05.2005,RAWARA,desa
9104080004,MEYENDA,92.06.05.2004,MEYENDA,desa
9104080008,BARMA BARAT,92.06.05.2006,BARMA BARAT,desa
9104081001,MEYADO,92.06.23.2001,MEYADO,desa
9104081002,BARMA,92.06.23.2002,BARMA,desa
9104081003,BARMA BARU / STEKOOL 2,92.06.23.2003,BARMA BARU,desa
9104081004,VESCO DAMNEM / STENKOOL 3,92.06.23.2004,VASCO DAMNEEN,desa
9104082001,MEYERGA,92.06.22.2001,MEYERGA,desa
9104082002,MACOK,92.06.22.2002,MACOK,desa
9104082003,ISTIKEM,92.06.22.2003,ISTIWKEM,desa
9104082004,MAJNIK,92.06.22.2004,MAJNIC,desa
9104090007,MOROMBUY,92.06.02.2011,MOROMBUY,desa
9104090008,MERYEB,92.06.02.2002,MERYEB,desa
9104090009,MERDEY,92.06.02.2001,MERDEY,desa
9104090012,MEYOM,92.06.02.2004,MEYOM,desa
9104090017,ANEJERO,92.06.02.2008,ANAJERO,desa
9104090018,MEKIESEFEP,92.06.02.2014,MEKIESEFEB,desa
9104090020,MEYEJGA,92.06.02.2020,MEYETGA,desa
9104090021,MENGGERBA,92.06.02.2007,MENGGERBA,desa
9104090022,MEYOKUS,92.06.02.2010,MOGROMUS,desa
9104091001,JAHABRA,92.06.18.2001,JAHABRA,desa
9104091002,IBORI,92.06.18.2002,IBORI,desa
9104091003,MENYEMBRU,92.06.18.2003,MENYEMBRU,desa
9104091004,MEYORGA,92.06.18.2004,MEYORGA,desa
9104091005,LAUDOHO,92.06.18.2005,LAUDOHO,desa
9104091006,ENIBA,92.06.18.2006,ENIBA,desa
9104091007,MOWTIKA,92.06.18.2007,MOWITKA,desa
9104092001,MASYETA,92.06.17.2001,MASYETA,desa
9104092002,MESTOFU,92.06.17.2002,MESTOFU,desa
9104092003,KALIBIRU,92.06.17.2003,KALIBIRU,desa
9104092004,MESOMDA,92.06.17.2004,MESOMDA,desa
9104100001,MOYEBA,92.06.06.2001,MOYEBA,desa
9104100002,MERESTIM,92.06.06.2004,MERESTIM,desa
9104100003,MOSUM,92.06.06.2006,MOSUM,desa
9104100004,INOFINA,92.06.06.2005,INOFINA,desa
9104101001,IGOMU,92.06.24.2001,IGOMU,desa
9104101002,MESNA,92.06.24.2002,MESNA,desa
9104101003,SUMUI,92.06.24.2003,SUMUY,desa
9105110001,NIMBAY,92.02.03.2005,NIMBAY,desa
9105110002,INDISEY,92.02.03.2002,INDISEY,desa
9105110003,SUBSAY,92.02.03.2009,SUBSAY,desa
9105110004,MENY,92.02.03.2006,MENY,desa
9105110005,MADRAT,92.02.03.2010,MADRAT,desa
9105110006,DINDEY,92.02.03.2001,DINDEY,desa
9105110007,UMCEN,92.02.03.2008,UMCEN,desa
9105110008,WARMARE,92.02.03.2004,WARMARE,desa
9105110009,TANAH MERAH,92.02.03.2007,TANAH MERAH,desa
9105110010,HINGK,92.02.03.2003,HINGK,desa
9105110011,NGUNGGUEN,92.02.03.2013,NGUNGGUEN,desa
9105110012,SNAIMBOY,92.02.03.2011,SNAIMBOY,desa
9105110013,IBUWAU,92.02.03.2016,IBUWAU,desa
9105110014,SOTEA,92.02.03.2014,SOTEA,desa
9105110015,DUWIN,92.02.03.2015,DUWIN,desa
9105110016,GUENTUY,92.02.03.2012,GUENTUY,desa
9105110017,IBOISRATI,92.02.03.2017,IBOISRATI,desa
9105110018,SRAINDABEY,92.02.03.2018,SRAINDABEY,desa
9105110019,MINOGBEI,92.02.03.2027,MINOQBEI,desa
9105110020,KWAU,92.02.03.2021,KWAU,desa
9105110021,INDONBEY,92.02.03.2023,INDONBEY,desa
9105110022,FIGOUD,92.02.03.2029,FIGOUD,desa
9105110023,SYOU,92.02.03.2022,SYOU,desa
9105110024,MINGRE,92.02.03.2024,MINGRE,desa
9105110025,DUWEIBEY,92.02.03.2031,DUWEIBEY,desa
9105110026,ASARBEY,92.02.03.2026,ASARBEY,desa
9105110027,KIPUWAU,92.02.03.2030,KIPUWAU,desa
9105110028,MOKWAM,92.02.03.2019,MOKWAM,desa
9105110029,AMBER,92.02.03.2020,AMBER,desa
9105110030,BAHAMYENTI,92.02.03.2028,BAHAMYENTI,desa
9105110031,AIWOW,92.02.03.2025,AIWOW,desa
9105120002,WASEGI INDAH,92.02.04.2007,WASEGI INDAH,desa
9105120003,WASEKI POP,92.02.04.2006,WASEKI POP,desa
9105120004,AIMASI,92.02.04.2004,AIMASI,desa
9105120005,UDAPI HILIR,92.02.04.2005,UDAPI HILIR,desa
9105120006,DESAY,92.02.04.2003,DESAY,desa
9105120007,PRAFI MULYA,92.02.04.2001,PRAFI MULYA,desa
9105120008,INGKWOISI,92.02.04.2008,INGKWOISI,desa
9105120009,UMBUY,92.02.04.2002,UMBUY,desa
9105120010,BOGOR,92.02.04.2009,BOGOR,desa
9105120011,KALI AMIN,92.02.04.2012,KALI AMIN,desa
9105120012,UHYEHEBRIG,92.02.04.2014,UHYEHEBRIG,desa
9105120013,KERENU,92.02.04.2015,KERENU,desa
9105120014,SOMI,92.02.04.2010,SOMI,desa
9105120016,LISMAUNGU,92.02.04.2013,LISMAUNGU,desa
9105141001,TANAH MERAH INDAH,92.02.12.2010,TANAH MERAH INDAH,desa
9105141002,SORIBO,92.02.12.2009,SORIBO,desa
9105141003,WOSI,92.02.12.1003,WOSI,desa
9105141004,SANGGENG,92.02.12.1002,SANGGENG,desa
9105141005,MANOKWARI BARAT,92.02.12.1001,MANOKWARI BARAT,desa
9105141006,PADARNI,92.02.12.1005,PADARNI,desa
9105141007,MANOKWARI TIMUR,92.02.12.1006,MANOKWARI TIMUR,desa
9105141008,AMBAN,92.02.12.1004,AMBAN,desa
9105141009,INGGRAMUI,92.02.12.2008,INGRAMUI,desa
9105141010,UDOPI,92.02.12.2007,UDOPI,desa
9105142001,MANSINAM,92.02.13.2002,MANSINAM,desa
9105142002,PASIR PUTIH,92.02.13.1001,PASIR PUTIH,desa
9105142003,AROWI,92.02.13.2005,AROWI,desa
9105142004,BAKARO,92.02.13.2004,BAKARO,desa
9105142005,AIPIRI,92.02.13.2006,AIPIRI,desa
9105142006,SUSWENI,92.02.13.2007,SUSWENI,desa
9105142007,AYAMBORI,92.02.13.2003,AYAMBORI,desa
9105143001,INODUAS,92.02.14.2017,INODUAS,desa
9105143002,CABANG DUA,92.02.14.2020,CABANG DUA,desa
9105143003,PAMI,92.02.14.2009,PAMI,desa
9105143004,SAIRO,92.02.14.2015,SAIRO,desa
9105143005,BREMI,92.02.14.2007,BREMI,desa
9105143006,YOOM I,92.02.14.2001,YOOM I,desa
9105143007,MEYUNFOKA,92.02.14.2013,MEYUNFOKA,desa
9105143008,LEBAU,92.02.14.2018,LEBAU,desa
9105143009,SAUBEBA,92.02.14.2008,SAUBEBA,desa
9105143010,YOOM II,92.02.14.2004,YOOM II,desa
9105143011,TANAH RUBUH,92.02.14.2014,TANAH RUBUH,desa
9105143012,ASAI,92.02.14.2011,ASAI,desa
9105143013,MUBRAIDIBA,92.02.14.2023,MUBRAIDIBA,desa
9105143014,MANDOPI,92.02.14.2002,MANDOPI,desa
9105143015,MUBRI,92.02.14.2003,MUBRI,desa
