kode_bps,nama_bps,kode_dagri,nama_dagri,level
9434100001,IDAKEBO,91.26.04.2001,IDAKEBO,desa
9434100002,PUGATADI II,91.26.04.2003,PUGATADI II,desa
9434100003,PUGATADI I,91.26.04.2002,PUGATADI I,desa
9434100004,IKRAR,91.26.04.2004,IKRAR,desa
9434100005,OBAYO,91.26.04.2005,OBAYO,desa
9434100006,KUYAKAGO,91.26.04.2006,KUYAKAGO,desa
9434100007,YAMETADI,91.26.04.2008,YAMETADI,desa
9434100008,MOGOU,91.26.04.2007,MOGOU,desa
9434100009,DUNTEK,91.26.04.2009,DUNTEK,desa
9434100010,EKIMANI,91.26.04.2010,EKIMANI,desa
9435010001,MAPA,91.27.02.2001,MAPA,desa
9435010002,BILAI DUA,91.27.02.2002,BILAI DUA/ SANEPA,desa
9435010003,MAYA,91.27.02.2003,MAYA,desa
9435010004,DEGESIGA,91.27.02.2004,DEGESIGA,desa
9435010005,POGAPA,91.27.02.2005,POGAPA,desa
9435010007,ZOMBAN DOGA,91.27.02.2007,ZOMBANDOGA,desa
9435010008,KOBAE,91.27.02.2008,KOBAE,desa
9435010009,SELEMAMA,91.27.02.2009,SELEMAMA,desa
9435010010,KENDETAPA,91.27.02.2010,KENDETAPA,desa
9435010011,HIYABU,91.27.02.2011,HIYABU,desa
9435010012,BONOGO,91.27.02.2013,BONOGO,desa
9435010013,OGEAPA,91.27.02.2012,OGEAPA,desa
9435010014,ENGGANENGA,91.27.02.2015,ENGGANENGA,desa
9435010015,AGAPA,91.27.02.2014,AGAPA,desa
9435010016,WAIAGEPA,91.27.02.2016,WAIAGEPA,desa
9435010017,BUBISIGA,91.27.02.2018,BUBISIGA,desa
9435010018,HUGITAPA,91.27.02.2017,HUGITAPA,desa
9435010019,NGGAGEMPA,91.27.02.2019,NGGAGEMBA,desa
9435010020,MBOMOGO,91.27.02.2021,MBOMOGO,desa
9435010021,SANEPA,91.27.02.2020,SANEPA,desa
9435020001,EMONDI,91.27.01.2001,EMONDI,desa
9435020002,MINDAU,91.27.01.2002,MINDAU,desa
9435020004,YOPARU,91.27.01.2004,YOPARU,desa
9435020005,MAMBA,91.27.01.2009,MAMBA,desa
9435020006,YOKATAPA,91.27.01.2005,YOKATAPA,desa
9435020007,BILOGAI,91.27.01.2006,BILOGAI,desa
9435020008,PUYAGIYA,91.27.01.2007,PUYAGIYA,desa
9435020009,YALAI,91.27.01.2008,YALAI,desa
9435020010,DEGEYABU/BUWISIGA,91.27.01.2017,BUWISIGA,desa
9435020011,MBILUSIGA,91.27.01.2014,MBILUSIGA,desa
9435020012,WANDOGA,91.27.01.2012,WANDOGA,desa
9435020013,KUMLAGUPA,91.27.01.2016,KUMLAGUPA,desa
9435020014,EKNEMBA / ELENEMBA,91.27.01.2011,EKNEMBA,desa
9435020015,TITIGI,91.27.01.2010,TITIGI,desa
9435020016,NDUGUSIGA,91.27.01.2015,NDUGUSIGA,desa
9435020017,SAMBILI,91.27.01.2003,SAMBILI,desa
9435020018,PESIGA,91.27.01.2013,PESIGA,desa
9435021001,UGIMBA,91.27.07.2001,UGIMBA,desa
9435021002,BUNAOPA,91.27.07.2002,BUNAOPA,desa
9435021003,DIGABU,91.27.07.2003,PIGABU,desa
9435021004,TETEOPA,91.27.07.2004,TETEOPA,desa
9435021005,DUKENDOPA,91.27.07.2005,DUKENDOPA,desa
9435021006,NGGAMAGAE,91.27.07.2006,NGGAMAGAE,desa
9435030001,SANABA,91.27.06.2003,JANAMBA,desa
9435030004,KULAPA,91.27.06.2004,KULAPA,desa
9435030005,WABUI,91.27.06.2001,WABUI,desa
9435030006,SOAGAMA,91.27.06.2007,SOAGAMA,desa
9435030007,HITADIPA,91.27.06.2006,HITADIPA,desa
9435030008,DANGGOMBA,91.27.06.2008,DANGGOMBA,desa
9435030009,BALAIMAI,91.27.06.2002,BALAMAI,desa
9435030010,PUGISIGA,91.27.06.2005,PUGISIGA,desa
9435030011,SAKUMBA,91.27.06.2009,SAKUMBA,desa
9435040001,AGISIGA,91.27.05.2001,AGISIGA,desa
9435040002,TOUSIGA,91.27.05.2002,TOUSIGA,desa
9435040005,UNABUNDAGA,91.27.05.2003,UNABUNDOGA,desa
9435040006,MBAMOGO,91.27.05.2004,MBAMOGO,desa
9435040007,SOALI,91.27.05.2006,SOALI,desa
9435040008,DANGGOA,91.27.05.2009,DANGGOA,desa
9435040010,KOMBOGISIGA,91.27.05.2010,KOMBOGOSIGA,desa
9435040011,TEMBAGE,91.27.05.2007,TAMBAGE,desa
9435040014,JANASIGA,91.27.05.2005,JENETAPA NAJASIGA,desa
9435040015,NABIA,91.27.05.2008,NABIA,desa
9435041001,TOMOSIGA,91.27.08.2001,TOMOSIGA,desa
9435041002,DAPIAGA,91.27.08.2003,DAPIAGA,desa
9435041003,BIGASIGA,91.27.08.2002,BIGASIGA,desa
9435041004,HEGENAGAI,91.27.08.2005,HEGENAGAI,desa
9435041005,GAIMIGI,91.27.08.2006,GAIMIGI,desa
9435041006,JAWASIGA,91.27.08.2007,JAWASIGA,desa
9435041007,PEWESIGA,91.27.08.2004,PEWESIGA,desa
9435041008,DUNGINGGOBO,91.27.08.2008,DUGINGGOBO,desa
9435041009,SUGULUBAGALA,91.27.08.2009,SUGULUBAGALA,desa
9435050001,DANGGATADI,91.27.04.2001,DANGGATADI,desa
9435050002,BIANDOGA,91.27.04.2002,BIANDOGA,desa
9435050003,BUGALAGA,91.27.04.2003,BUGALAGA,desa
9435050004,YAGAITO,91.27.04.2004,YAGAITO,desa
9435050005,KALAWA,91.27.04.2005,KALAWA,desa
9435050006,YANEI,91.27.04.2006,YANEI,desa
9435050007,PAGAMBA,91.27.04.2009,PAGAMBA,desa
9435050008,ULAR MERAH,91.27.04.2016,ULAR MERAH,desa
9435050009,NDABATADI,91.27.04.2013,NDABATADI,desa
9435050010,ANEYA/GITAWA,91.27.04.2011,ANEYA,desa
9435050012,KIGITADI,91.27.04.2012,KIGITADI,desa
9435050013,MAODAGI,91.27.04.2010,MAOLAGI,desa
9435050014,MANIWO,91.27.04.2007,MANIUWO,desa
9435050016,TONGGAPO,91.27.04.2008,TUNGGAPO,desa
9435050017,PITADI,91.27.04.2015,PITADI,desa
9435050019,MOYOMATAGA,91.27.04.2014,MOYOMATAGA,desa
9435060001,SABISA,91.27.03.2001,SABISA,desa
9435060002,JAE,91.27.03.2007,JAE,desa
9435060003,DEBASIGA I,91.27.03.2003,DEBASIGA,desa
9435060004,DEBASIGA II,91.27.03.2004,DEBASIGA DUA,desa
9435060005,ISANDOGA,91.27.03.2005,ISANDOGA,desa
9435060006,MOGALO,91.27.03.2006,MOGALO,desa
9435060007,MBUGULO,91.27.03.2008,MBUGULO,desa
9435060009,HULAGUPA,91.27.03.2009,HULAPUGA,desa
9436010001,KOMAUTO,91.28.05.2001,KOMAUTO/KAPIRAYA,desa
9436010002,MOGODAGI,91.28.05.2002,MOGODAGI,desa
9436010003,YAMOUWITINA,91.28.05.2003,YAMOUWITINA,desa
9436010004,IDEEGO,91.28.05.2004,IDEGO,desa
9436010005,UWE ONAGEI,91.28.05.2005,UWE ONAGEI,desa
9436020001,WIDUWAKIYA,91.28.04.2003,WIDUWAKIYA,desa
9436020002,DIGIBAGATA,91.28.04.2006,DIGIBAGATA,desa
9436020003,AYATEI,91.28.04.2008,AYATEI,desa
9436020004,DIYAI,91.28.04.2010,DIYAI,desa
9436020005,ONAGO,91.28.04.2004,ONAGO,desa
9436020006,TENEDAGI,91.28.04.2009,TENEDAGI,desa
9436020007,GAKOKEBO,91.28.04.2001,GAKOKEBO,desa
9436020008,WIDIMEY,91.28.04.2012,WIDIMEI,desa
9436020009,YINUDOBA,91.28.04.2011,JINIDABA,desa
9436020010,PIYAKEDIMI,91.28.04.2007,PIYEKEDIMI,desa
9436020011,WAGOMANI,91.28.04.2005,WAGOMANI,desa
9436020012,DEMAGO,91.28.04.2002,DEMAGO,desa
9436020013,YIPAI,91.28.04.2015,YIPAI,desa
9436020014,DIYAI II,91.28.04.2016,DIYAI II,desa
9436020015,ONAGO II,91.28.04.2020,ONAGO II,desa
9436020016,MEYEPA,91.28.04.2017,MEYEPA,desa
9436020017,KOGEMANI,91.28.04.2018,KOGEMANI,desa
9436020018,YAGU,91.28.04.2013,YAGU,desa
9436020019,OBAI,91.28.04.2014,OBAI,desa
9436020020,EPANAI,91.28.04.2022,EPANAI,desa
9436020021,DIGIKOTU,91.28.04.2019,DIGIKOTU,desa
9436020022,MAATADI,91.28.04.2021,MAATADI,desa
9436030001,BOMOU,91.28.01.2005,BOMAU I,desa
9436030002,BOMOU II,91.28.01.2007,BAMOU II,desa
9436030003,YABA,91.28.01.2003,YABA,desa
9436030004,WAGHETE I,91.28.01.2001,WAGHETE I,desa
9436030005,WAGHETE II,91.28.01.2004,WAGHETE II,desa
9436030006,OKOMOKEBO,91.28.01.2006,OKOMAKEBO,desa
9436030007,UGIYA,91.28.01.2002,UGIYA,desa
9436030008,ONEIBO,91.28.01.2009,ONEIBO,desa
9436030009,MOTANO,91.28.01.2017,MOTANO,desa
9436030010,BOMOU III,91.28.01.2012,BOMOU III,desa
9436030011,AMAGO,91.28.01.2018,AMAGO,desa
9436030012,PEKU,91.28.01.2020,PEKU,desa
9436030013,YABA II,91.28.01.2010,YABA II,desa
9436030014,MUGOUDA,91.28.01.2011,MUGOUDA,desa
9436030015,ATOUDA,91.28.01.2008,ATOUDA,desa
9436030016,IKIYAUWO,91.28.01.2016,IKIYAWO,desa
9436030017,IDEEGE,91.28.01.2019,IDEGE,desa
9436030018,OKOMOTADI,91.28.01.2013,OKOMOTADI,desa
9436030019,BUWOUDIMI,91.28.01.2014,BUWOUDIMI,desa
9436030020,IBODIYO,91.28.01.2015,IBODIYO,desa
9436040001,KOKOBAYA,91.28.02.2002,KOKOBAYA,desa
9436040002,DAKEBO,91.28.02.2005,DAKEBO,desa
9436040003,WATIYAI,91.28.02.2003,WATIYAI,desa
9436040004,EDAGOTADI,91.28.02.2004,EDAGOTADI,desa
9436040005,DAGOKEBO,91.28.02.2007,DAGOKEBO,desa
9436040006,DAMABAGATA,91.28.02.2001,DAMABAGATA,desa
9436040007,BAGOU,91.28.02.2006,BAGOU,desa
9436040008,WAITAKOTU,91.28.02.2009,WAITAKOTU,desa
9436040009,PEKEPA,91.28.02.2010,PEKEPA,desa
9436040010,BAGUMOMA,91.28.02.2011,BAGUMOMA,desa
9436040011,IPOKEUGIDA,91.28.02.2008,IPOKE,desa
9436040012,IDAIYODAGI,91.28.02.2014,IDAYODAGI,desa
9436040013,UDAUGIDA,91.28.02.2012,UDAUGIDA,desa
9436040014,BAGOU II,91.28.02.2013,BAGOU II,desa
9436050001,KOPAI,91.28.03.2001,KOPAI I,desa
9436050002,KOPAI II,91.28.03.2002,KOPAI II,desa
9436050003,WOOGE,91.28.03.2003,WOGE,desa
9436050004,DIITA,91.28.03.2006,DIITA,desa
9436050005,YEWADIDE,91.28.03.2004,YEWADIDE,desa
9436050006,MUDETADI,91.28.03.2005,MUDETADI,desa
