kode_bps,nama_bps,kode_dagri,nama_dagri,level
1306021001,TOBOH GADANG,13.05.11.2002,TOBOH GADANG,desa
1306021002,SINTUAK,13.05.11.2001,SINTUAK,desa
1306021003,TOBOH GADANG BARAT,13.05.11.2004,TOBOH GADANG BARAT,desa
1306021004,TOBOH GADANG SELATAN,13.05.11.2003,TOBOH GADANG SELATAN,desa
1306021005,TOBOH GADANG TIMUR,13.05.11.2005,TOBOH GADANG TIMUR,desa
1306030001,TAPAKIH,13.05.10.2001,TAPAKIH,desa
1306030002,ULAKAN,13.05.10.2002,ULAKAN,desa
1306030003,SEULAYAT ULAKAN,13.05.10.2005,SEULAYAT ULAKAN,desa
1306030004,SUNGAI GIMBA ULAKAN,13.05.10.2004,SUNGAI GIMBA ULAKAN,desa
1306030005,MANGGOPOH PALAK GADANG ULAKAN,13.05.10.2006,MANGGOPOH PALAK GADANG ULAKAN,desa
1306030006,SANDI ULAKAN,13.05.10.2007,SANDI ULAKAN,desa
1306030007,KAMPUANG GALAPUANG ULAKAN,13.05.10.2008,KAMPUANG GELAPUANG ULAKAN,desa
1306030008,PADANG TOBOH ULAKAN,13.05.10.2003,PADANG TOBOH ULAKAN,desa
1306040001,SUNUA,13.05.03.2005,SUNUA,desa
1306040002,PADANG BINTUNGAN,13.05.03.2003,PADANG BINTUNGAN,desa
1306040003,PAUAH KAMBA,13.05.03.2002,PAUH KAMBAR,desa
1306040004,KAPALO KOTO,13.05.03.2001,KAPALO KOTO,desa
1306040005,KURAI TAJI,13.05.03.2004,KURAI TAJI,desa
1306040006,SUNUA BARAT,13.05.03.2008,SUNUA BARAT,desa
1306040007,SUNUA TENGAH,13.05.03.2007,SUNUA TENGAH,desa
1306040008,PADANG KANDANG PULAU AIE PADANG BINTUNGAN,13.05.03.2006,PADANG KANDANG PULAU AIR PADANG,desa
1306040009,KURAI TAJI TIMUR,13.05.03.2009,KURAI TAJI TIMUR,desa
1306050001,LUBUAK PANDAN,13.05.04.2003,LUBUK PANDAN,desa
1306050002,SICINCIN,13.05.04.2002,SICINCIN,desa
1306050003,SUNGAI ASAM,13.05.04.2004,SUNGAI ASAM,desa
1306051001,KOTO TINGGI,13.05.17.2002,KOTO TINGGI,desa
1306051002,GADUA,13.05.17.2005,GADUR,desa
1306051003,TOBOH KETEK,13.05.17.2003,TOBOH KETEK,desa
1306051004,PAKANDANGAN,13.05.17.2001,PAKANDANGAN,desa
1306051005,PARIK MALINTANG,13.05.17.2004,PARIT MALINTANG,desa
1306052001,KAPALO HILALANG,13.05.15.2004,KAPALO HILALANG,desa
1306052002,KAYU TANAM,13.05.15.2001,KAYU TANAM,desa
1306052003,GUGUAK,13.05.15.2002,GUGUAK,desa
1306052004,ANDURIANG,13.05.15.2003,ANDURIANG,desa
1306060001,BALAH AIE,13.05.05.2001,BALAH AIE,desa
1306060002,LAREH NAN PANJANG,13.05.05.2004,LAREH NAN PANJANG,desa
1306060003,LURAH AMPALU,13.05.05.2003,LURAH AMPALU,desa
1306060004,SUNGAI SARIAK,13.05.05.2002,SUNGAI SARIAK,desa
1306060005,BALAH AIE TIMUR,13.05.05.2012,BALAH AIE TIMUR,desa
1306060006,BALAH AIE UTARA,13.05.05.2011,BALAH AIE UTARA,desa
1306060007,LAREH NAN PANJANG SELATAN,13.05.05.2005,LAREH NAN PANJANG SELATAN,desa
1306060008,LAREH NAN PANJANG BARAT,13.05.05.2006,LAREH NAN PANJANG BARAT,desa
1306060009,LIMPATO SUNGAI SARIAK,13.05.05.2010,LIMPATO SUNGAI SARIAK,desa
1306060010,BISATI SUNGAI SARIAK,13.05.05.2007,BISATI SUNGAI SARIAK,desa
1306060011,LAREH NAN PANJANG SUNGAI SARIAK,13.05.05.2009,LAREH NAN PANJANG SUNGAI SARIAK,desa
1306060012,AMBUANG KAPUA SUNGAI SARIAK,13.05.05.2008,AMBUANG KAPUA SUNGAI SARIAK,desa
1306061001,SUNGAI DURIAN,13.05.16.2001,SUNGAI DURIAN,desa
1306061002,TANDIKEK,13.05.16.2002,TANDIKEK,desa
1306061003,TANDIKEK UTARA,13.05.16.2003,TANDIKEK UTARA,desa
1306061004,KAMPUANG TANJUANG KOTO MAMBANG SUNGAI DURIAN,13.05.16.2006,KAMPUANG TANJUANG KOTO MAMBANG SUNGAI,desa
1306061005,TANDIKEK SELATAN,13.05.16.2004,TANDIKEK SELATAN,desa
1306061006,TANDIKEK BARAT,13.05.16.2005,TANDIKEK BARAT,desa
1306062001,KOTO DALAM,13.05.12.2002,KOTO DALAM,desa
1306062002,BATU KALANG,13.05.12.2003,BATU KALANG,desa
1306062003,KOTO BARU,13.05.12.2001,KOTO BARU,desa
1306062004,KOTO DALAM BARAT,13.05.12.2004,KOTO DALAM BARAT,desa
1306062005,KOTO DALAM SELATAN,13.05.12.2005,KOTO DALAM SELATAN,desa
1306062006,BATU KALANG UTARA,13.05.12.2006,BATU KALANG UTARA,desa
1306070001,CAMPAGO,13.05.06.2001,CAMPAGO,desa
1306070002,SIKUCUA,13.05.06.2002,SIKUCUA,desa
1306070003,CAMPAGO SELATAN,13.05.06.2004,CAMPAGO SELATAN,desa
1306070004,CAMPAGO BARAT,13.05.06.2003,CAMPAGO BARAT,desa
1306070005,SIKUCUA TENGAH,13.05.06.2007,SIKUCUA TENGAH,desa
1306070006,SIKUCUA BARAT,13.05.06.2008,SIKUCUA BARAT,desa
1306070007,SIKUCUA UTARA,13.05.06.2005,SIKUCUA UTARA,desa
1306070008,SIKUCUA TIMUR,13.05.06.2006,SIKUCUA TIMUR,desa
1306071001,LIMAU PURUIK,13.05.14.2002,LIMAU PURUIK,desa
1306071002,KUDU GANTIANG,13.05.14.2001,KUDU GANTIANG,desa
