kode_bps,nama_bps,kode_dagri,nama_dagri,level
5319060001,TENGKULAWAR,53.19.03.2002,TENGKU LAWAR,desa
5319060002,COMPANG NECAK,53.19.03.2011,COMPANG NECAK,desa
5319060003,COMPANG MEKAR,53.19.03.2013,COMPANG MEKAR,desa
5319060004,TENGKU LEDA,53.19.03.2001,TENGKU LEDA,desa
5319060005,COMPANG DERU,53.19.03.2014,COMPANG DERU,desa
5319060006,GORENG MENI,53.19.03.2003,GORENG MENI,desa
5319060007,GOLO MUNGA,53.19.03.2004,GOLO MUNGA,desa
5319060008,GOLO RENTUNG,53.19.03.2009,GOLO RENTUNG,desa
5319060009,GOLO LEMBUR,53.19.03.2010,GOLO LEMBUR,desa
5319060010,GOLO NIMBUNG,53.19.03.2016,GOLO NIMBUNG,desa
5319060011,LENCUR,53.19.03.2012,LENCUR,desa
5319060012,GOLO MANGUNG,53.19.03.2007,GOLO MANGUNG,desa
5319060013,SATAR PADUT,53.19.03.2008,SATAR PADUT,desa
5319060014,NAMPAR TABANG,53.19.03.2005,NAMPAR TABANG,desa
5319060015,LIANG DERUK,53.19.03.2015,LIANG DERUK,desa
5319060016,SATAR PUNDA,53.19.03.2006,SATAR PUNDA,desa
5319060017,LAMBA KELI,53.19.03.2017,KELI,desa
5319060018,GORENG MENI UTARA,53.19.03.2021,GORENG MENI UTARA,desa
5319060019,GOLO MUNGA BARAT,53.19.03.2020,GOLO MUNGA BARAT,desa
5319060020,GOLO PALENG,53.19.03.2023,GOLO PALENG,desa
5319060021,HAJU WANGI,53.19.03.2019,HAJU WANGI,desa
5319060022,GOLO WONTONG,53.19.03.2022,GOLO WONTONG,desa
5319060023,SATAR KAMPAS,53.19.03.2018,SATAR KAMPAS,desa
5319060024,SATAR PUNDA BARAT,53.19.03.2024,SATAR PUNDA BARAT,desa
5320010001,KOLORAE,53.20.06.2004,KOLORAE,desa
5320010002,BOLUA,53.20.06.2003,BOLUA,desa
5320010003,LEDEKE,53.20.06.1001,LEDEKE,desa
5320010004,LEDEUNU,53.20.06.1002,LEDEUNU,desa
5320010005,BALLU,53.20.06.2005,BALLU,desa
5320020001,LOBOHEDE,53.20.05.2001,LOBOHEDE,desa
5320020002,RAMEDUE,53.20.05.2010,RAMEDUE,desa
5320020003,LEDEAE,53.20.05.2006,LEDEAE,desa
5320020004,GURIMONEARU,53.20.05.2009,GURIMONEARU,desa
5320020005,LEDERAGA,53.20.05.2008,LEDERAGA,desa
5320020006,MOLIE,53.20.05.2002,MOLIE,desa
5320020007,DAIEKO,53.20.05.2003,DAIEKO,desa
5320020008,TANAJAWA,53.20.05.2005,TANAJAWA,desa
5320020009,PEDARRO,53.20.05.2004,PEDARRO,desa
5320020010,WADUMEDDI,53.20.05.2007,WADUMADDI,desa
5320030001,DAINAO,53.20.04.2008,DAINAO,desa
5320030002,WADUWALA,53.20.04.2003,WADUWALLA,desa
5320030003,RAEROBO,53.20.04.2001,RAEROBO,desa
5320030004,MEHONA,53.20.04.2002,MEHONA,desa
5320030005,EIKARE,53.20.04.2009,EIKARE,desa
5320030006,LEDEKE,53.20.04.2004,LEDEKE,desa
5320030007,LOBORUI,53.20.04.2010,LOBORUI,desa
5320030008,EILOGO,53.20.04.2005,EILOGO,desa
5320030009,HALAPAJI,53.20.04.2011,HALLA PAJI,desa
5320030010,KOTAHAWU,53.20.04.2007,KOTAHAWU,desa
5320030011,LEDETALO,53.20.04.2012,LEDETALO,desa
5320030012,DEME,53.20.04.2006,DEME,desa
5320040001,TERIWU,53.20.01.2005,TERIWU,desa
5320040002,RAENALULU,53.20.01.2006,RAENALULU,desa
5320040003,DEPE,53.20.01.2009,DEPE,desa
5320040004,TITINALEDE,53.20.01.2018,TITINALEDE,desa
5320040005,RAEMUDE,53.20.01.2010,RAEMUDE,desa
5320040006,RAENYALE,53.20.01.2012,RAENYALE,desa
5320040007,RAEKORE,53.20.01.2011,RAEKORE,desa
5320040008,NADAWAWI,53.20.01.2004,NAAWAWI,desa
5320040009,DELO,53.20.01.2014,DELO,desa
5320040010,MENIA,53.20.01.2002,MENIA,desa
5320040011,RAELORO,53.20.01.2003,RAELORO,desa
5320040012,ROBOABA,53.20.01.2015,ROBOABA,desa
5320040013,MEBBA,53.20.01.1001,MEBBA,desa
5320040014,RAEMADIA,53.20.01.2013,RAEMADIA,desa
5320040015,LEDEANA,53.20.01.2008,LEDEANA,desa
5320040016,JADU,53.20.01.2016,DJADU,desa
5320040017,LEDEKEPAKA,53.20.01.2017,LEDEKEPAKA,desa
5320040018,RAEDEWA,53.20.01.2007,RAEDEWA,desa
5320050001,BEBAE,53.20.02.2001,BEBAE,desa
5320050002,TADA,53.20.02.2002,TADA,desa
5320050003,MATEI,53.20.02.2003,MATEI,desa
5320050004,EIMMADAKE,53.20.02.2005,EIMADAKE,desa
5320050005,LOBOAJU,53.20.02.2004,LOBOAJU,desa
5320050006,JIWUWU,53.20.02.2006,JIWUWU,desa
5320050007,EILODE,53.20.02.2007,EILODE,desa
5320050008,EIMAU,53.20.02.2008,EIMAU,desa
5320060001,HUWAGA,53.20.03.2008,HUWAGA,desa
5320060002,LOBODEI,53.20.03.2003,LOBODEI,desa
5320060003,EIADA,53.20.03.2009,EIADA,desa
5320060004,KEDURU,53.20.03.2005,KEDURU,desa
5320060005,BOLOU,53.20.03.1001,BOLOU,desa
5320060006,LIMAGGU,53.20.03.1002,LIMAGGU,desa
5320060007,LOBORAI,53.20.03.2007,LOBORAI,desa
5320060008,BODAE,53.20.03.2004,BODAE,desa
5320060009,KUJIRATU,53.20.03.2006,KUJI RATU,desa
5320060010,KELIHA,53.20.03.2010,KELIHA,desa
5321010008,WEOE,53.21.03.2005,WEOE,desa
5321010001,LAMEA,53.21.03.2009,LAMEA,desa
5321010002,ALKANI,53.21.03.2008,ALKANI,desa
5321010003,WESEBEN,53.21.03.2012,WESEBEN,desa
5321010004,SESERAI,53.21.03.2007,SESERAI,desa
5321010005,LOROTOLUS,53.21.03.2006,LOROTOLUS,desa
5321010006,BIRIS,53.21.03.2011,BIRIS,desa
5321010007,WEULUN,53.21.03.2002,WEULUN,desa
5321010009,BADARAI,53.21.03.2004,BADARAI,desa
5321010010,WEBRIAMATA,53.21.03.2003,WEBRIAMATA,desa
5321010011,RABASA BIRIS,53.21.03.2010,RABASA BIRIS,desa
5321010012,HALIBASAR,53.21.03.2001,HALIBASAR,desa
5321020001,RABASA,53.21.02.2011,RABASA,desa
5321020002,RABASA HAERAIN,53.21.02.2012,RABASA HAERAIN,desa
5321020003,LOOFOUN,53.21.02.2010,LOOFOUN,desa
5321020004,RAIMATAUS,53.21.02.2015,RAIMATAUS,desa
5321020005,RABASAHAIN,53.21.02.2006,RABASAHAIN,desa
5321020006,UMALOR,53.21.02.2007,UMALOR,desa
5321020007,UMATOOS,53.21.02.2005,UMATOOS,desa
5321020008,MOTAAIN,53.21.02.2013,MOTAAIN,desa
5321020009,OAN MANE,53.21.02.2014,OAN MANE,desa
5321020010,FAFOE,53.21.02.2003,FAFOE,desa
5321020011,SIKUN,53.21.02.2002,SIKUN,desa
5321020012,LASAEN,53.21.02.2004,LASAEN,desa
5321020013,BESIKAMA,53.21.02.2008,BESIKAMA,desa
5321020014,MAKTIHAN,53.21.02.2009,MAKTIHAN,desa
5321020015,NAAS,53.21.02.2016,NAAS,desa
5321020016,MOTAULUN,53.21.02.2001,MOTAULUN,desa
5321030001,TAABA,53.21.04.2014,TAABA,desa
5321030002,LEUNKLOT,53.21.04.2011,LEUNKLOT,desa
5321030003,UMALAWAIN,53.21.04.2009,UMALAWAIN,desa
5321030004,BONETASEA,53.21.04.2013,BONETASEA,desa
5321030005,HALIKLARAN,53.21.04.2012,HALIKLARAN,desa
5321030006,LAKULO,53.21.04.2010,LAKULO,desa
5321030007,KLESELEON,53.21.04.2004,KLESELEON,desa
5321030008,LALETEN,53.21.04.2003,LALETEN,desa
5321030009,WESEY,53.21.04.2001,WESEY,desa
5321030010,HAITIMUK,53.21.04.2002,HAITIMUK,desa
5321030011,ANGKAES,53.21.04.2005,ANGKAES,desa
5321030012,WEDEROK,53.21.04.2006,WEDEROK,desa
5321030013,LAMUDUR,53.21.04.2007,LAMUDUR,desa
5321030014,FOREKMODOK,53.21.04.2008,FOREKMODOK,desa
5321040001,SAENAMA,53.21.05.2001,SAENAMA,desa
5321040002,RAISAMANE,53.21.05.2014,RAISAMANE,desa
5321040003,WEKMIDAR,53.21.05.2002,WEKMIDAR,desa
5321040004,MUKE,53.21.05.2019,MUKE,desa
5321040005,LOTAS,53.21.05.2003,LOTAS,desa
5321040006,NAIUSU,53.21.05.2020,NAIUSU,desa
5321040007,NANIN,53.21.05.2004,NANIN,desa
5321040008,WEBETUN,53.21.05.2007,WEBETUN,desa
5321040009,WEAIN,53.21.05.2015,WEAIN,desa
5321040010,BIUDUKFOHO,53.21.05.2009,BIUDUKFOHO,desa
5321040011,NABUTAEK,53.21.05.2016,NABUTAEK,desa
5321040012,NITI,53.21.05.2010,NITI,desa
5321040013,TAFULI I,53.21.05.2017,TAFULI I,desa
5321040014,B O E N,53.21.05.2012,BOEN,desa
5321040015,WEKEKE,53.21.05.2013,WEKEKE,desa
