kode_bps,nama_bps,kode_dagri,nama_dagri,level
5310081001,WURING,53.07.14.1004,WURING,desa
5310081002,HEWULI,53.07.14.1001,HEWULI,desa
5310081003,WAILITI,53.07.14.1002,WAILITI,desa
5310081004,WOLOMARANG,53.07.14.1003,WOLOMARANG,desa
5310082009,KOTA BARU,53.07.15.1002,KOTA BARU,desa
5310082010,BERU,53.07.15.1001,BERU,desa
5310082011,NANGAMETING,53.07.15.1003,NANGAMETING,desa
5310082012,WAIROTANG,53.07.15.1005,WAIROTANG,desa
5310082013,WAIOTI,53.07.15.1004,WAIOTI,desa
5310082014,WATUGONG,53.07.15.2010,WATUGONG,desa
5310082015,KOJADOI,53.07.15.2006,KOJA DOI,desa
5310082016,KOJAGETE,53.07.15.2007,KOJAGETE,desa
5310082017,PARUMAAN,53.07.15.2009,PERUMAAN,desa
5310082018,LEPOLIMA,53.07.15.2008,LEPO LIMA,desa
5311010001,ONDOREA,53.08.01.2002,ONDOREA,desa
5311010002,KEL. NDORUREA,53.08.01.1001,NDORUREA,desa
5311010003,ZOZOZEA,53.08.01.2007,ZOZOZEA,desa
5311010004,NGGOREA,53.08.01.2009,NGGOREA,desa
5311010005,RAPORENDU,53.08.01.2010,RAPORENDU,desa
5311010006,RAPOWAWO,53.08.01.2008,RAPOWAWO,desa
5311010007,BHERAMARI,53.08.01.2011,BHERAMARI,desa
5311010008,KERIREA,53.08.01.2005,KERIREA,desa
5311010009,TENDAREA,53.08.01.2004,TENDAREA,desa
5311010010,WATUMITE,53.08.01.2003,WATUMITE,desa
5311010011,TENDAMBEPA,53.08.01.2006,TENDAMBEPA,desa
5311010012,ONDOREA BARAT,53.08.01.2018,ONDOREA BARAT,desa
5311010013,TIWE REA,53.08.01.2012,TITWEREA,desa
5311010014,NDORUREA I,53.08.01.2015,NDORUREA I,desa
5311010015,NDETUREA,53.08.01.2014,NDETUREA,desa
5311010016,SANGGARHORHO,53.08.01.2013,SANGGARHORHO,desa
5311010017,PENGGAJAWA,53.08.01.2016,PENGGAJAWA,desa
5311010018,JEGHARANGGA,53.08.01.2017,JEGHARANGGA,desa
5311010019,UZU ZOZO,53.08.01.2029,UZUZOZO,desa
5311010020,EMBUZOZO,53.08.01.2028,EMBUZOZO,desa
5311010021,ANARAJA,53.08.01.2023,ANARAJA,desa
5311010022,KEKANDERE,53.08.01.2024,KEKANDERE,desa
5311010023,TANAZOZO,53.08.01.2025,TANAZOZO,desa
5311010024,JEMBUREA,53.08.01.2027,JEMBUREA,desa
5311010025,TIMBAZIA,53.08.01.2020,TIMBARIA,desa
5311010026,ROMAREA,53.08.01.2019,ROMAREA,desa
5311010027,MBOBHENGA,53.08.01.2021,MBOBHENGA,desa
5311010028,MALAWARU,53.08.01.2022,MALAWARU,desa
5311010029,TENDA ONDO,53.08.01.2026,TENDA ONDO,desa
5311011001,NDORIWOY,53.08.02.2004,NDORIWOI,desa
5311011002,RENDORATERUA,53.08.02.2006,RENDORATERUA,desa
5311011003,PADERAPE,53.08.02.2003,PADERAPE,desa
5311011004,AEJETI,53.08.02.2001,AEJETI,desa
5311011005,PUUTARA,53.08.02.2002,PUUTARA,desa
5311011006,RORURANGGA,53.08.02.2005,RORURANGGA,desa
5311011007,REDORORI,53.08.02.2007,REDORORY,desa
5311011008,KAZO KAPO,53.08.02.2008,KAZO KAPO,desa
5311011009,RENGA MENGE,53.08.02.2009,RENGA MENGE,desa
5311012001,KEBIRANGGA SELATAN,53.08.11.2002,KEBIRANGGA SELATAN,desa
5311012002,KAMUBHEKA,53.08.11.2003,KAMUBHEKA,desa
5311012003,KEBIRANGGA,53.08.11.2001,KEBIRANGGA,desa
5311012004,BOAFEO,53.08.11.2005,BOAFEO,desa
5311012005,MAGEKAPA,53.08.11.2004,MAGEKAPA,desa
5311012006,NABE,53.08.11.2006,NABE,desa
5311012007,KOBALEBA,53.08.11.2007,KOBALEBA,desa
5311012008,MUNDINGGASA,53.08.11.2008,MUNDINGGASA,desa
5311012009,KOLIKAPA,53.08.11.2009,KOLIKAPA,desa
5311012010,KEBIRANGGA TENGAH,53.08.11.2010,KEBIRANGGA TENGAH,desa
5311012011,NATANANGGE,53.08.11.2011,NATANANGGE,desa
5311020004,NDETUNDORA I,53.08.03.2007,NDETUNDORA I,desa
5311020005,RANDOTONDA,53.08.03.2016,RANDOTONDA,desa
5311020006,RABURIA,53.08.03.2001,RABURIA,desa
5311020007,TOMBERABU I,53.08.03.2009,TOMBERABU I,desa
5311020008,TOMBERABU II,53.08.03.2010,TOMBERABU II,desa
5311020009,TINABANI,53.08.03.2018,TINABANI,desa
5311020010,WOLOGAI,53.08.03.2004,WOLOGAI,desa
5311020011,MBOTUTENDA,53.08.03.2003,MBOTUTENDA,desa
5311020012,JAMOKEASA,53.08.03.2013,JA MOKE ASA,desa
5311020013,NDETUNDORA II,53.08.03.2008,NDETUNDORA II,desa
5311020014,EMBURIA,53.08.03.2014,EMBURIA,desa
5311020015,RIARAJA,53.08.03.2002,RIARAJA,desa
5311020016,WOLOKARO,53.08.03.2012,WOLOKARO,desa
5311020017,RUKURAMBA,53.08.03.2017,RUKURAMBA,desa
5311020018,NAKURAMBA,53.08.03.2011,NAKURAMBA,desa
5311020019,NDETUNDORA III,53.08.03.2019,NDETUNDORA III,desa
5311020020,TONGGOPAPA,53.08.03.2021,TONGGOPAPA,desa
5311020021,UZURAMBA,53.08.03.2020,UZURAMBA,desa
5311020022,RANDORAMA,53.08.03.2027,RANDORAMA,desa
5311020023,TENDAMBONGGI,53.08.03.2026,TENDAMBONGGI,desa
5311020024,WOLOGAI DUA,53.08.03.2022,WOLOGAI DUA,desa
5311020025,WORHOPAPA,53.08.03.2023,WORHOPAPA,desa
5311020026,NUAJA,53.08.03.2031,NUAJA,desa
5311020027,EMBU NGENA,53.08.03.2034,EMBU NGENA,desa
5311020028,EMBUTHERU,53.08.03.2030,EMBUTHERU,desa
5311020029,WAWONATO,53.08.03.2024,WAWONATO,desa
5311020030,JEJARAJA,53.08.03.2025,JEJARAJA,desa
5311020031,WAJAKEA JAYA,53.08.03.2032,WAJAKEA JAYA,desa
5311020032,NEMBORAMBA,53.08.03.2033,NEMBORAMBA,desa
5311020033,RANORAMBA,53.08.03.2028,RANORAMBA,desa
5311020034,PEOZAKARAMBA,53.08.03.2029,PEOZAKARAMBA,desa
5311020035,UZURAMBA BARAT,53.08.03.2035,UZURAMBA BARAT,desa
5311030001,KEL. PAUPANDA,53.08.04.1006,PAUPANDA,desa
5311030002,KEL. RUKUNLIMA,53.08.04.1004,RUKUN LIMA,desa
5311030003,KEL. MBONGAWANI,53.08.04.1003,MBONGAWANI,desa
5311030004,KEL. TETANDARA,53.08.04.1008,TETANDARA,desa
5311030005,KEL. TANJUNG,53.08.04.1014,TANJUNG,desa
5311031001,KEL. MAUTAPAGA,53.08.20.1001,MAUTAPAGA,desa
5311031002,KEL. REWARANGGA,53.08.20.1002,REWARANGGA,desa
5311031003,KEDEBODU,53.08.20.2003,KEDEBODU,desa
5311031004,NDUNGGA,53.08.20.2004,NDUNGGA,desa
5311031005,TIWUTEWA,53.08.20.2005,TIWUTEWA,desa
5311031006,KEL. REWARANGGA SELATAN,53.08.20.1006,REWARANGGA SELATAN,desa
5311032001,KEL. POTULANDO,53.08.19.1001,POTULANDO,desa
5311032002,KEL. ONEKORE,53.08.19.1002,ONEKORE,desa
5311032003,KEL. KELIMUTU,53.08.19.1003,KELIMUTU,desa
5311032004,KEL. PAUPIRE,53.08.19.1004,PAUPIRE,desa
5311033001,KEL. KOTARAJA,53.08.18.1001,KOTA RAJA,desa
5311033002,KEL. KOTARATU,53.08.18.1002,KOTA RATU,desa
5311033003,KEL. ROWORENA,53.08.18.1003,ROWORENA,desa
5311033004,GHEOGHOMA,53.08.18.2004,GHEOGHOMA,desa
5311033005,BOROKANDA,53.08.18.2005,BOROKANDA,desa
5311033006,WATUSIPI,53.08.18.2006,WATUSIPI,desa
5311033007,KEL. ROWORENA BARAT,53.08.18.1007,ROWORENA BARAT,desa
5311033008,MBOMBA,53.08.18.2008,MBOMBA,desa
5311033009,EMBUNDOA,53.08.18.2009,EMBUNDOA,desa
5311033010,RATERUA,53.08.18.2010,RATERUA,desa
5311040001,NANGANESA,53.08.05.2016,NANGANESA,desa
5311040002,KEL. ONELAKO,53.08.05.1001,ONELAKO,desa
5311040003,MANULONDO,53.08.05.2015,MANULANDO,desa
5311040004,WOLOTOPO,53.08.05.2003,WOLOTOPO,desa
5311040005,WOLOTOPO TIMUR,53.08.05.2004,WOLOTOLO TIMUR,desa
5311040006,NGALUPOLO,53.08.05.2007,NGALUPOLO,desa
5311040007,KEKASEWA,53.08.05.2014,KEKASEWA,desa
5311040008,NILA,53.08.05.2013,NILA,desa
5311040009,NGALUROGA,53.08.05.2012,NGALUROGA,desa
5311040014,PUUTUGA,53.08.05.2006,PUUTUGA,desa
5311040015,KEL. LOKOBOKO,53.08.05.1002,LOKOBOKO,desa
5311040017,REKA,53.08.05.2020,REKA,desa
5311040018,WOLOKOTA,53.08.05.2017,WOLOKOTA,desa
5311040019,KELIKIKU,53.08.05.2018,KELIKIKU,desa
5311041001,KURULIMBU,53.08.16.2001,KURULIMBU,desa
5311041002,SOKORIA,53.08.16.2002,SOKORIA,desa
5311041003,DEMULAKA,53.08.16.2003,DEMULAKA,desa
5311041004,ROGA,53.08.16.2004,ROGA,desa
5311041005,KURULIMBU SELATAN,53.08.16.2005,KURULIMBU SELATAN,desa
5311041006,NGGUWA,53.08.16.2006,NGGUWA,desa
5311041007,SOKORIA SELATAN,53.08.16.2007,SOKORIA SELATAN,desa
5311050005,MBULIWARALAU UTARA,53.08.08.2015,MBULIWARALAU UTARA,desa
5311050006,MBULIWARALAU,53.08.08.2014,MBULIWARALAU,desa
5311050015,WOLOSOKO,53.08.08.2018,WOLOSOKO,desa
5311050016,BOKASAPE TIMUR,53.08.08.2002,BOKASAPE TIMUR,desa
5311050017,BOKASAPE,53.08.08.1001,BOKASAPE,desa
5311050018,WOLOKOLI,53.08.08.2013,WOLOKOLI,desa
5311050019,JOPU,53.08.08.2012,JOPU,desa
5311050024,MBULILOO,53.08.08.2010,MBULILOO,desa
5311050025,RINDIWAWO,53.08.08.2011,RINDIWAWO,desa
5311050026,LISEDETU,53.08.08.2016,LISEDETU,desa
5311050027,NUALISE,53.08.08.2017,NUALISE,desa
5311050033,LISELOWOBORA,53.08.08.2019,LISELOWOBORA,desa
5311050036,LIKANAKA,53.08.08.2020,LIKANAKA,desa
5311050037,NAKAMBARA,53.08.08.2021,NAKAMBARA,desa
5311050038,NIRAMESI,53.08.08.2022,NIRAMESI,desa
5311050039,TANA LOO,53.08.08.2023,TANA LO'O,desa
5311050040,LISE PUU,53.08.08.2024,LISE PU'U,desa
5311051001,NUAMULI,53.08.09.2005,NUAMULU,desa
5311051002,NGGELA,53.08.09.2006,NGGELA,desa
5311051003,PORA,53.08.09.2004,PORA,desa
5311051004,KEL. WOLOJITA,53.08.09.1001,WOLOJITA,desa
5311051005,TENDA,53.08.09.2002,TENDA,desa
5311051006,WIWIPEMO,53.08.09.2003,WIWIPEMO,desa
5311052001,HOBATUWA,53.08.12.2002,HOBATUA,desa
5311052002,KEL. WATUNESO,53.08.12.1001,WATUNESO,desa
5311052003,WOLOSAMBI,53.08.12.2003,WOLOSAMBI,desa
