kode_bps,nama_bps,kode_dagri,nama_dagri,level
9429042001,PARO,91.24.11.2001,PARO,desa
9429042002,LOMBRIK,91.24.11.2002,LOMBRIK,desa
9429042003,ANIMAREM,91.24.11.2003,ANIMAREM,desa
9429042004,TAWELMA,91.24.11.2004,TAWELMA,desa
9429042005,LOARABA,91.24.11.2005,LOARABA,desa
9429043001,GLIPID,91.24.10.2001,GILPID,desa
9429043002,BAMBI,91.24.10.2003,BAMBI,desa
9429043003,KAGAYEM,91.24.10.2005,KAGAYEM,desa
9429043004,OSAMA,91.24.10.2004,OSAMA,desa
9429043005,WIPDUMU,91.24.10.2002,WIPDUMU,desa
9429043006,ININKWANING,91.24.10.2006,ININKWANING,desa
9429043007,KUMBUKLEMA,91.24.10.2007,KUMBUKLEMA,desa
9429043008,SIGIMBUT,91.24.10.2008,SIGIMBUT,desa
9429043009,SANWARUK,91.24.10.2009,SANWARUK,desa
9429043010,KUSIT,91.24.10.2010,KUSIT,desa
9429043011,KUMBUN,91.24.10.2011,KUMBUN,desa
9429043012,PEYA PEYA,91.24.10.2012,PEYA-PEYA,desa
9429043013,NARUGU,91.24.10.2013,NARUGU,desa
9429050002,MUGI,91.24.06.2001,MUGI,desa
9429050018,DONDOKLAME,91.24.06.2005,DONDOKLEMA,desa
9429050019,DOBOPEM,91.24.06.2006,DOBOPEM,desa
9429050020,PARU,91.24.06.2007,PARU,desa
9429050021,WUNDUI,91.24.06.2008,WUNDUI,desa
9429050022,KEMAMBURU,91.24.06.2009,KEMAMBURU,desa
9429050023,WOMSIT,91.24.06.2010,WOMSIT,desa
9429050024,DELIT,91.24.06.2011,DELIT,desa
9429050025,KEREP ANGGOMA,91.24.06.2012,KERET ANGGOMA,desa
9429050026,MANEP,91.24.06.2013,MANET,desa
9429050027,MIRI,91.24.06.2014,MIRI,desa
9429050028,YALSENGGE,91.24.06.2015,YELSENGGE,desa
9429050034,SARIT,91.24.06.2046,SARIT,desa
9429050035,UNUE,91.24.06.2047,UNUE,desa
9429050036,MIRIKIL,91.24.06.2049,MIRIKIL,desa
9429050037,SAMBUA,91.24.06.2050,SAMBUA,desa
9429050038,GISAROK,91.24.06.2051,GISAROK,desa
9429050039,ISIKLAK,91.24.06.2052,ISIKLAK,desa
9429051001,YAL,91.24.16.2001,YAL,desa
9429051002,PALPAM,91.24.16.2005,PALPAM,desa
9429051003,SITBODO,91.24.16.2007,SITDOBO,desa
9429051004,DIRINGGAMA,91.24.16.2008,DIRINGGAMA,desa
9429051005,BETBERE,91.24.16.2011,BETBERE,desa
9429051006,MURULDUMU,91.24.16.2012,MURULDUMU,desa
9429051007,YABA,91.24.16.2013,YABA,desa
9429051008,DENGPA,91.24.16.2014,DENGPA,desa
9429051009,GIRIMNAK,91.24.16.2015,GIRIMNAK,desa
9429051010,LAMBULE,91.24.16.2016,LAMBULE,desa
9429051011,SUJUMBODO,91.24.16.2017,SUJOMDOBO,desa
9429051012,SUWELAMA,91.24.16.2018,SUELAMA,desa
9429051013,GULAREM,91.24.16.2019,GULAREM,desa
9429051014,BILEDUMU,91.24.16.2020,BILEDUMU,desa
9429051015,YIMOGI,91.24.16.2002,YIMOGI,desa
9429051016,SAMBA,91.24.16.2006,SAMBA,desa
9429051017,MUGIAREM,91.24.16.2004,MUGIAREM,desa
9429051018,DANGENPEM,91.24.16.2009,DANGENPEM,desa
9429051019,GIMI,91.24.16.2003,GIMI,desa
9429051020,UNDO,91.24.16.2010,UNDO,desa
9429052001,MAM,91.24.17.2001,MAM,desa
9429052002,PUKLE,91.24.17.2002,PUKLE,desa
9429052003,WOLMBAM,91.24.17.2003,WOLMBAM,desa
9429052004,WANDUAMA,91.24.17.2004,WANDUAMA,desa
9429052005,YIBI,91.24.17.2005,YIBI,desa
9429052006,LAKDA,91.24.17.2006,LAKDA,desa
9429052007,YEBANDUI,91.24.17.2007,YEBANDUI,desa
9429052008,LARUID,91.24.17.2008,LARUID,desa
9429052009,DENDAMBA,91.24.17.2009,DENDAMBA,desa
9429052010,KIBIAREM,91.24.17.2010,KIBIAREN,desa
9429052011,PAPUAREM,91.24.17.2011,PARUAREM,desa
9429052012,KIBO,91.24.17.2012,KIBO,desa
9429052013,PUTDUMU,91.24.17.2013,PUTDUMU,desa
9429052014,DARAKMA,91.24.17.2014,DARAKMA,desa
9429060002,EKILAPOK,91.24.03.2004,EKILAPO,desa
9429060003,YIGI,91.24.03.2001,YIGI,desa
9429060010,SUWENEM,91.24.03.2009,SUWENEM,desa
9429060011,KARUNGGAME,91.24.03.2010,KARUNGGAME,desa
9429060012,SIRIT,91.24.03.2011,SIRIT,desa
9429060013,DISENDOBO,91.24.03.2012,DISENDOBO,desa
9429060014,SUMBO,91.24.03.2013,SUMBO,desa
9429060015,YEBADOLA,91.24.03.2014,YEBADOLMA,desa
9429060034,LUMBUKDUMU,91.24.03.2022,LUMBUKDUMU,desa
9429060035,WIRITLAK,91.24.03.2023,WIRITLAK,desa
9429060036,DELSA,91.24.03.2024,DELSA,desa
9429060037,BOROIT,91.24.03.2025,BOROT,desa
9429061001,DAL,91.24.18.2001,DAL,desa
9429061002,SILAN,91.24.18.2002,SILAN,desa
9429061003,GURUMBE,91.24.18.2003,GURUMBE,desa
9429061004,KABONERI,91.24.18.2004,KABONERI,desa
9429061005,SILANKURU,91.24.18.2005,SILANKURU,desa
9429061006,GRINBUN,91.24.18.2006,GRINBUN,desa
9429062001,NIRKURI,91.24.19.2001,NIRKURI,desa
9429062002,BINIME,91.24.19.2002,BINIME,desa
9429062003,UENOMA,91.24.19.2003,UENOMA,desa
9429062004,PASEBEM,91.24.19.2004,PASEBEM,desa
9429062005,SOKMIE,91.24.19.2005,SIGMIE,desa
9429062006,NIRIGIMBIRIK,91.24.19.2006,NIRIGIMBIRIK,desa
9429062007,OLDOBO,91.24.19.2007,OLDOBO,desa
9429062008,LIKUBUK,91.24.19.2008,LIKUBUK,desa
9429062009,KOKUJONDUMU,91.24.19.2009,KOKUJONDUMU,desa
9429062010,KURIGI,91.24.19.2010,KURIGI,desa
9429063001,BIRIPEM,91.24.20.2001,BIRIPEM,desa
9429063002,DAKBIRI,91.24.20.2002,DAKBRI,desa
9429063003,ABUALAK,91.24.20.2003,ABUALAK,desa
9429063004,URUGOM,91.24.20.2004,URUGOM,desa
9429063005,AREA,91.24.20.2005,AREA,desa
9429063006,WUMAGA,91.24.20.2006,WUMAGA,desa
9429063007,GULAMA,91.24.20.2007,GULAMA,desa
9429063008,KIGAM,91.24.20.2008,KIGAM,desa
9429070002,MBUA,91.24.07.2001,MBUWA,desa
9429070008,OTALAMA,91.24.07.2005,OTALAMA,desa
9429070009,ARUGIA,91.24.07.2006,ARUGIA,desa
9429070010,OPMU,91.24.07.2007,OPMU,desa
