kode_bps,nama_bps,kode_dagri,nama_dagri,level
3529010001,KADUARA TIMUR,35.29.11.2001,KADUARA TIMUR,desa
3529010002,SENDANG,35.29.11.2002,SENDANG,desa
3529010003,ROMBASAN,35.29.11.2003,ROMBASAN,desa
3529010004,SENTOL LAOK,35.29.11.2004,SENTOL LAOK,desa
3529010005,LARANGAN PERENG,35.29.11.2005,LARANGAN PERRENG,desa
3529010006,SENTOL DAYA,35.29.11.2006,SENTOL DAYA,desa
3529010007,PAKAMBAN DAYA,35.29.11.2007,PAKAMBAN DAYA,desa
3529010008,PAKAMBAN LAOK,35.29.11.2008,PAKAMBAN LAOK,desa
3529010009,JADDUNG,35.29.11.2009,JADDUNG,desa
3529010010,PRAGAAN LAOK,35.29.11.2010,PRAGAAN LAOK,desa
3529010011,PRAGAAN DAYA,35.29.11.2011,PRAGAAN DAYA,desa
3529010012,PRENDUAN,35.29.11.2012,PRENDUAN,desa
3529010013,AENGPANAS,35.29.11.2013,AENG PANAS,desa
3529010014,KARDULUK,35.29.11.2014,KARDULUK,desa
3529020001,GULUKMANJUNG,35.29.05.2001,GULUK MANJUNG,desa
3529020002,KAPEDI,35.29.05.2002,KAPEDI,desa
3529020003,PAKANDANGAN BARAT,35.29.05.2003,PAKANDANGAN BARAT,desa
3529020004,PAKANDANGAN TENGAH,35.29.05.2004,PAKANDANGAN TENGAH,desa
3529020005,PAKANDANGAN SANGRA,35.29.05.2005,PAKANDANGAN SANGRA,desa
3529020006,AENGDAKE,35.29.05.2006,AENG DAKE,desa
3529020007,AENGBAJA KENEK,35.29.05.2007,AENG BAJA KENEK,desa
3529020008,BLUTO,35.29.05.2008,BLUTO,desa
3529020009,LOBUK,35.29.05.2009,LOBUK,desa
3529020010,BUNGBUNGAN,35.29.05.2010,BUMBUNGAN,desa
3529020011,MASARAN,35.29.05.2011,MASARAN,desa
3529020012,PALONGAN,35.29.05.2012,PALONGAN,desa
3529020013,AENGBAJA RAJA,35.29.05.2013,AENG BAJA RAJA,desa
3529020014,KARANG CEMPAKA,35.29.05.2014,KARANG CAMPAKA,desa
3529020015,SERA TIMUR,35.29.05.2017,SERA TIMUR,desa
3529020016,SERA TENGAH,35.29.05.2016,SERA TENGAH,desa
3529020017,SERA BARAT,35.29.05.2015,SERA BARAT,desa
3529020018,GILANG,35.29.05.2020,GILANG,desa
3529020019,ERRABU,35.29.05.2019,ERRABU,desa
3529020020,GING GING,35.29.05.2018,GINGGING,desa
3529030001,AENGTONGTONG,35.29.06.2012,AENGTONGTONG,desa
3529030002,JULUK,35.29.06.2011,JULUK,desa
3529030003,SARONGGI,35.29.06.2009,SARONGGI,desa
3529030004,TANAH MERAH,35.29.06.2007,TANAMERAH,desa
3529030005,LANGSAR,35.29.06.2004,LANGSAR,desa
3529030006,PAGARBATU,35.29.06.2001,PAGAR BATU,desa
3529030007,TANJUNG,35.29.06.2002,TANJUNG,desa
3529030008,KEBUNDADAP TIMUR,35.29.06.2003,KEBUNDADAP TIMUR,desa
3529030009,KEBUNDADAP BARAT,35.29.06.2005,KEBUNDADAP BARAT,desa
3529030010,SAROKA,35.29.06.2006,SAROKA,desa
3529030011,NAMBAKOR,35.29.06.2008,NAMBAKOR,desa
3529030012,MUANGAN,35.29.06.2010,MOANGAN,desa
3529030013,TALANG,35.29.06.2013,TALANG,desa
3529030014,KAMBINGAN TIMUR,35.29.06.2014,KAMBINGAN TIMUR,desa
3529040001,GALIS,35.29.08.2001,GALIS,desa
3529040002,GEDUGAN,35.29.08.2002,GEDUGAN,desa
3529040003,BRINGSANG,35.29.08.2003,BRINGSANG,desa
3529040004,AENGANYAR,35.29.08.2004,AENGANYAR,desa
3529040005,LOMBANG,35.29.08.2005,LOMBANG,desa
3529040006,JATE,35.29.08.2006,JATE,desa
3529040007,BANBARU,35.29.08.2007,BANBARU,desa
3529040008,BANMALENG,35.29.08.2008,BANMALENG,desa
3529050001,PADIKE,35.29.04.2002,PADIKE,desa
3529050002,CABBIYA,35.29.04.2003,CABBIYA,desa
3529050003,ESSANG,35.29.04.2004,ESSANG,desa
3529050004,KOMBANG,35.29.04.2005,KOMBANG,desa
3529050005,POTERAN,35.29.04.2006,POTERAN,desa
3529050006,PALASA,35.29.04.2007,PALASA,desa
3529050007,GAPURANA,35.29.04.2008,GAPURANA,desa
3529050008,TALANGO,35.29.04.2001,TALANGO,desa
3529060001,PINGGIRPAPAS,35.29.02.2001,PINGGIRPAPAS,desa
3529060002,KARANG ANYAR,35.29.02.2002,KARANGANYAR,desa
3529060003,MARENGAN LAOK,35.29.02.2003,MARENGAN LAOK,desa
3529060004,KERTASADA,35.29.02.2004,KERTASADA,desa
3529060005,KALIMO'OK,35.29.02.2005,KALIMOOK,desa
3529060006,KALIANGET BARAT,35.29.02.2006,KALIANGET BARAT,desa
3529060007,KALIANGET TIMUR,35.29.02.2007,KALIANGET TIMUR,desa
3529070005,KOLOR,35.29.01.2005,KOLOR,desa
3529070006,PABIAN,35.29.01.2006,PABIAN,desa
3529070007,MARENGAN DAYA,35.29.01.2007,MARENGAN DAYA,desa
3529070008,KACONGAN,35.29.01.2008,KACONGAN,desa
3529070009,PABERASAN,35.29.01.2009,PABERASAN,desa
3529070010,PARSANGA,35.29.01.2010,PARSANGA,desa
3529070011,BANGKAL,35.29.01.2011,BANGKAL,desa
3529070012,PANGARANGAN,35.29.01.2014,PANGARANGAN,desa
3529070013,KEPANJIN,35.29.01.1015,KEPANJIN,desa
3529070014,PAJAGALAN,35.29.01.1016,PAJAGALAN,desa
3529070015,BANGSELOK,35.29.01.1017,BANGSELOK,desa
3529070016,KARANGDUAK,35.29.01.1018,KARANGDUAK,desa
3529070017,PANDIAN,35.29.01.2019,PANDIAN,desa
3529070018,PAMOLOKAN,35.29.01.2013,PAMOLOKAN,desa
3529070019,KEBUNAN,35.29.01.2012,KEBUNAN,desa
3529070020,KEBUNAGUNG,35.29.01.2020,KEBUNAGUNG,desa
3529071001,PATEAN,35.29.26.2001,PATEAN,desa
3529071002,BABALAN,35.29.26.2002,BABBALAN,desa
